Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Modal G-Code
760.5,G04,X1.0000,,,,,,4.21,0.93,0,4500,3.117021277,7.265957447,4.478723404,28.18085106,-31.588,-15.713,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
761.43,Y-12.5380,,,,,,,11.88,0.64,375.1384615,4500,19.44615385,5.830769231,18.27692308,12.18461538,-31.588,-12.538,0,3.175,3.175,-3,0,Climb,4.5,3.1,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
762.07,G04,X1.0000,,,,,,2.6,0.95,0,4500,3.875,18.10416667,2.708333333,26.23958333,-31.588,-12.538,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
763.02,X31.5880,,,,,,,31.66,10.11,380.6235178,4500,23.63241107,82.85177866,3.128458498,18.78359684,31.588,-12.538,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
773.13,G04,X1.0000,,,,,,1.04,0.94,0,4500,3.084210526,8.789473684,1.094736842,28.54736842,31.588,-12.538,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
774.07,Y-9.3630,,,,,,,19.62,0.64,375.1384615,4500,18.01538462,22.21538462,30.18461538,18.63076923,31.588,-9.363,0,3.175,3.175,-3,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
774.71,G04,X1.0000,,,,,,2.19,0.95,0,4500,3.78125,2.489583333,2.28125,26.28125,31.588,-9.363,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
775.66,X-31.5880,,,,,,,172.64,14.83,256.8268194,4500,18.21361186,28.61253369,11.63342318,22.20215633,-31.588,-9.363,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
790.49,G04,X1.0000,,,,,,3.91,0.94,0,4500,3.021052632,9.336842105,4.115789474,28.64210526,-31.588,-9.363,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
791.43,Y-6.1880,,,,,,,5.92,0.94,170.4315789,4500,13.97894737,21.76842105,6.231578947,21.34736842,-31.588,-6.188,0,3.175,3.175,-3,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
792.37,G04,X1.0000,,,,,,2.81,0.93,0,4500,4.14893617,17.63829787,2.989361702,27.27659574,-31.588,-6.188,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
793.3,X31.5880,,,,,,,36.19,14.95,255.6885027,4500,19.55882353,44.92112299,2.419117647,19.7118984,31.588,-6.188,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
808.25,G04,X1.0000,,,,,,1,0.93,0,4500,3.063829787,9.053191489,1.063829787,27.96808511,31.588,-6.188,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
809.18,Y-3.0130,,,,,,,10.62,0.94,248.2315789,4500,17.11578947,12.88421053,11.17894737,21.77894737,31.588,-3.013,0,3.175,3.175,-3,0,Conventional,4.5,3,1.5,10.49,15.735,Cut with Feed,3.175,Face Milling
810.12,G04,X1.0000,,,,,,2.16,1.87,0,5170.675532,16.70744681,3.404255319,1.14893617,28.80319149,31.588,-3.013,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
811.99,X-31.5880,,,,,,,71.01,12.75,297.3510972,5998.757053,24.81034483,27.38479624,5.565047022,23.25862069,-31.588,-3.013,-63.176,0,63.176,-3,0,Climb,63.2,3.1,1.5,186.36,279.54,Cut with Feed,63.176,Face Milling
824.74,G04,X1.0000,,,,,,2.3,0.95,0,5998.895833,5.125,8.03125,2.395833333,25.3125,-31.588,-3.013,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
825.69,Y0.1630,,,,,,,9.5,0.64,300.3076923,5989.153846,22.09230769,39.27692308,14.61538462,22.13846154,-31.588,0.163,0,3.176,3.176,-3,0,Climb,4.5,3.1,1.5,10.55,15.825,Cut with Feed,3.176,Face Milling
826.33,G04,X1.0000,,,,,,2.19,0.93,0,5998.893617,5.819148936,17.61702128,2.329787234,27.59574468,-31.588,0.163,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
827.26,X31.5880,,,,,,,31.92,12.53,299.1937799,5998.744817,25.48405104,52.37001595,2.545454545,20.00717703,31.588,0.163,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
839.79,G04,X1.0000,,,,,,0.64,0.94,0,5999,5,11.58947368,0.673684211,20.34736842,31.588,0.163,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
840.73,Y3.3380,,,,,,,2.52,0.93,201.1702128,5995.702128,19.20212766,17.17021277,2.680851064,19.76595745,31.588,3.338,0,3.175,3.175,-3,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
841.66,G04,X1.0000,,,,,,3.6,0.95,0,5998.895833,6.208333333,2.333333333,3.75,27.27083333,31.588,3.338,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
842.61,X-31.5880,,,,,,,120.7,9.46,406.5702218,5998.651531,29.10982049,27.85533263,12.74551214,22.9186906,-31.588,3.338,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
852.07,G04,X1.0000,,,,,,2.62,0.95,0,5998.895833,5.125,7.895833333,2.729166667,25.27083333,-31.588,3.338,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
853.02,Y6.5130,,,,,,,3.31,0.59,400.2166667,5989.166667,24.1,24.9,5.516666667,19.15,-31.588,6.513,0,3.175,3.175,-3,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
853.61,G04,X1.0000,,,,,,3.78,0.94,0,5998.894737,6.178947368,14.68421053,3.978947368,27.92631579,-31.588,6.513,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
854.55,X31.5880,,,,,,,17.4,9.44,398.9259259,5998.343915,29.65502646,44.85820106,1.841269841,19.40740741,31.588,6.513,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
863.99,G04,X1.0000,,,,,,1.39,0.93,0,5998.893617,5.042553191,10.64893617,1.478723404,28.65957447,31.588,6.513,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
864.92,Y9.6880,,,,,,,18.56,0.64,206.6307692,5989.153846,20.16923077,13.53846154,28.55384615,23.93846154,31.588,9.688,0,3.175,3.175,-3,0,Conventional,4.5,3.1,1.5,10.51,15.765,Cut with Feed,3.175,Face Milling
865.56,G04,X1.0000,,,,,,4.6,0.95,0,5998.895833,6.395833333,5.21875,4.791666667,27.98958333,31.588,9.688,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
866.51,X-31.5880,,,,,,,76.2,15.01,253.5033289,5998.786951,23.76697736,31.51065246,5.073235686,22.99334221,-31.588,9.688,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1.5,192.68,289.02,Cut with Feed,63.176,Face Milling
881.52,G04,X1.0000,,,,,,1.42,0.94,0,5998.894737,5.094736842,7.378947368,1.494736842,24.61052632,-31.588,9.688,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
882.46,Y12.8630,,,,,,,9.95,0.93,205.787234,5995.702128,19.53191489,14.03191489,10.58510638,19.76595745,-31.588,12.863,0,3.175,3.175,-3,0,Climb,4.4,3,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
883.39,G04,X1.0000,,,,,,3.17,0.94,0,5999,5.831578947,17.28421053,3.336842105,27.52631579,-31.588,12.863,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
884.33,X31.5880,,,,,,,38.34,14.72,257.8248473,5998.796334,24.6802444,52.34419552,2.602851324,20.00950441,31.588,12.863,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
899.05,G04,X1.0000,,,,,,1.07,0.94,0,5998.894737,5.042105263,10.07368421,1.126315789,27.96842105,31.588,12.863,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
899.99,Y16.0380,,,,,,,9.93,0.95,210.96875,5992.333333,20.60416667,22.9375,10.34375,22.79166667,31.588,16.038,0,3.175,3.175,-3,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
900.94,G04,X1.0000,,,,,,3.2,0.95,0,5998.895833,5.90625,4.020833333,3.333333333,26.25,31.588,16.038,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
901.89,X-31.5880,,,,,,,63.07,6.38,594.6948357,5998.452269,34.75117371,39.72926448,9.870109546,22.11580595,-31.588,16.038,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
908.27,G04,X1.0000,,,,,,2.3,0.92,5.623655914,5998.892473,5.182795699,7.946236559,2.47311828,27.59139785,-31.588,16.038,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
909.19,Y19.2130,,,,,,,4.23,0.32,507.1515152,5989.30303,21.96969697,3.212121212,12.81818182,20.18181818,-31.588,19.213,0,3.175,3.175,-3,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
909.51,G04,X1.0000,,,,,,6.51,1.24,0,5998.92,9.736,14.648,5.208,27.496,-31.588,19.213,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
910.75,X31.5880,,,,,,,27.96,6.31,609.0348101,5998.525316,36.77689873,84.63449367,4.424050633,20.89873418,31.588,19.213,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
917.06,G04,X1.0000,,,,,,1.56,0.96,6.288659794,5998.896907,5.24742268,8.587628866,1.608247423,25.60824742,31.588,19.213,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
918.02,Y22.3880,,,,,,,8.99,0.32,591.5151515,5989.30303,28.48484848,1.03030303,27.24242424,18.36363636,31.588,22.388,0,3.175,3.175,-3,0,Conventional,4.5,3.1,1.5,10.51,15.765,Cut with Feed,3.175,Face Milling
918.34,G04,X1.0000,,,,,,2.8,0.93,0,5998.893617,7.744680851,2.64893617,2.978723404,27.95744681,31.588,22.388,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
919.27,X-31.5880,,,,,,,61.64,6.35,579.3081761,5998.512579,34.00628931,38.43553459,9.691823899,22.10062893,-31.588,22.388,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1.5,192.68,289.02,Cut with Feed,63.176,Face Milling
925.62,G04,X1.0000,,,,,,2.54,0.94,0,5999,5.326315789,11.90526316,2.673684211,27.98947368,-31.588,22.388,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
926.56,Y25.5630,,,,,,,5.01,0.62,300.1587302,5994.079365,20.28571429,5.142857143,7.952380952,27.52380952,-31.588,25.563,0,3.175,3.175,-3,0,Climb,4.4,3,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
927.18,G04,X1.0000,,,,,,5.57,0.95,6.354166667,5998.895833,5.9375,14.72916667,5.802083333,28.23958333,-31.588,25.563,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
928.13,X31.5880,,,,,,,26.22,6.29,609.031746,5998.47619,37.15555556,73.38888889,4.161904762,19.46190476,31.588,25.563,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
934.42,G04,X1.0000,,,,,,2.35,0.95,5.447916667,5998.895833,5.083333333,10.05208333,2.447916667,28.30208333,31.588,25.563,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
935.37,Y28.7380,,,,,,,3.98,0.61,473.5645161,5994.16129,11.37096774,11.82258065,6.419354839,23.59677419,31.588,28.738,0,3.175,3.175,-3,0,Conventional,4.6,1.4,1.5,6.08,9.12,Cut with Feed,3.175,Face Milling
935.98,G04,X1.0000,,,,,,5.15,0.94,6.421052632,5999,5.084210526,8.642105263,5.421052632,27.61052632,31.588,28.738,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
936.92,X-31.5880,,,,,,,30.32,6.33,609.0378549,5999,13.73343849,38.38170347,4.782334385,23.17192429,-31.588,28.738,-63.176,0,63.176,-3,0,Climb,59.5,1.4,1.5,82.86,124.29,Cut with Feed,63.176,Face Milling
943.25,G04,X1.0000,,,,,,0.79,0.97,6.224489796,5999,5,7.581632653,0.806122449,19.34693878,-31.588,28.738,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
944.22,Y31.5880,X-30.0000,,,,,,4.74,0.31,590.9375,5999,5,30.53125,14.8125,20.03125,-30,31.588,1.588,2.85,3.262551762,-3,0,Both,0,0,1.5,0,0,Air-Cut,3.262551762,Face Milling
944.53,G04,X1.0000,,,,,,6.57,0.93,0,5999,5,8.968085106,6.989361702,20.9893617,-30,31.588,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
945.46,X36.5740,,,,,,,34.76,6.88,580.7837446,5999,5,31.57910015,5.044992743,24.90856313,36.574,31.588,66.574,0,66.574,-3,0,Both,0,0,1.5,0,0,Air-Cut,66.574,Face Milling
952.34,G04,X1.0000,,,,,,3.8,0.94,6.421052632,5999,5,7.010526316,4,25.77894737,36.574,31.588,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
953.28,Z-1.0000,,,,,,,1.37,0.33,592.0588235,5999,5,7,4.029411765,36.73529412,36.574,31.588,0,0,0,-1,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Face Milling
953.61,G04,X1.0000,,,,,,4.93,0.95,206.4583333,5999,5,7.364583333,5.135416667,27.04166667,36.574,31.588,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
954.56,G00,Y-31.5880,X-36.5740,,,,,15.29,0.31,19200.625,5999,5,101.375,47.78125,29.0625,-36.574,-31.588,-73.148,-63.176,96.65317832,-1,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
954.87,G04,X1.0000,,,,,,5.03,0.94,0,5999,5,8.221052632,5.294736842,30.47368421,-36.574,-31.588,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
955.81,Z-4.5000,,,,,,,10.23,2.87,69.92361111,5999,5,3.774305556,3.552083333,10.45833333,-36.574,-31.588,0,0,1.5,-4.5,-3.5,,0,0,1.5,71.25573925,106.8836089,Plunge with feed,1.5,Face Milling
958.68,G04,X1.0000,,,,,,2.94,0.97,0,5999,5,3.244897959,3,16.97959184,-36.574,-31.588,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
959.65,X30.0000,,,,,,,214.04,52.65,75.53816939,5999,20.57975693,31.73718192,4.064565135,18.44208128,30,-31.588,66.574,0,66.574,-4.5,0,Conventional,63.4,4.9,1.5,317.07,475.605,Cut with Feed,66.574,Face Milling
1012.3,G04,X1.0000,,,,,,2.37,0.95,0,5998.895833,5.052083333,5.96875,2.46875,21.64583333,30,-31.588,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1013.25,Y-28.4130,X31.5880,,,,,,32.69,2.85,72.71328671,5997.881119,15.75524476,30.30769231,11.43006993,21.3041958,31.588,-28.413,1.588,3.175,3.549981549,-4.5,0,Conventional,4.6,3.4,1.5,10.91,16.365,Cut with Feed,3.549981549,Face Milling
1016.1,G04,X1.0000,,,,,,1.58,0.94,0,5997.326316,6.842105263,9.989473684,1.663157895,24,31.588,-28.413,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1017.04,S1500,,,,,,,0.32,0.31,0,5733.40625,56.75,8.03125,1,23.65625,31.588,-28.413,0,0,0,-4.5,0,,0,0,0,0,0,,0,Face Milling
1017.35,G04,X1.0000,,,,,,0.65,0.94,0,1811.936842,30.56842105,7.652631579,0.684210526,13.96842105,31.588,-28.413,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1018.29,X-31.5880,,,,,,,114.2,49.7,75.98471133,1503.031382,18.89016295,29.58398713,2.297324482,15.79259706,-31.588,-28.413,-63.176,0,63.176,-4.5,0,Climb,63.2,3,1.5,186.33,279.495,Cut with Feed,63.176,Face Milling
1067.99,G04,X1.0000,,,,,,2.39,0.96,0,1499,3.010309278,9.092783505,2.463917526,24.67010309,-31.588,-28.413,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1068.95,Y-25.2380,,,,,,,23.72,2.84,64.54035088,1502.333333,15.46666667,17.57894737,8.322807018,15.09473684,-31.588,-25.238,0,3.175,3.175,-4.5,0,Climb,4.5,3.1,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
1071.79,G04,X1.0000,,,,,,4.96,0.99,0,1499.1,4.44,15.78,4.96,23.84,-31.588,-25.238,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1072.78,X31.5880,,,,,,,54.7,49.65,75.98469593,1503.478453,18.06000805,35.90656464,1.101490133,17.21667338,31.588,-25.238,63.176,0,63.176,-4.5,0,Conventional,63.2,3.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1122.43,G04,X1.0000,,,,,,0.44,0.94,0,1499,3,8.978947368,0.463157895,26.32631579,31.588,-25.238,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1123.37,Y-22.0630,,,,,,,30.37,2.6,65.80842912,1499.038314,15.76245211,10.05363985,11.63601533,17.90038314,31.588,-22.063,0,3.175,3.175,-4.5,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
1125.97,G04,X1.0000,,,,,,2,1.27,0,1501.578125,6.2109375,4.3125,1.5625,23.84375,31.588,-22.063,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1127.24,X-31.5880,,,,,,,138.12,37.19,101.9725806,1501.876344,24.07876344,27.83870968,3.712903226,17.25215054,-31.588,-22.063,-63.176,0,63.176,-4.5,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
1164.43,G04,X1.0000,,,,,,1.93,0.95,0,1499,3.010416667,8.677083333,2.010416667,26.32291667,-31.588,-22.063,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1165.38,Y-18.8880,,,,,,,15.02,2.18,88.08675799,1504.707763,18.23287671,12.56621005,6.858447489,15.33333333,-31.588,-18.888,0,3.175,3.175,-4.5,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1167.56,G04,X1.0000,,,,,,2.2,0.94,0,1499,4.157894737,15.47368421,2.315789474,25.22105263,-31.588,-18.888,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1168.5,X31.5880,,,,,,,61.14,37.38,101.97272,1503.362129,22.91628778,36.39449051,1.635196577,15.00160471,31.588,-18.888,63.176,0,63.176,-4.5,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1205.88,G04,X1.0000,,,,,,0.12,0.93,0,1499,2.042553191,7.382978723,0.127659574,26.64893617,31.588,-18.888,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1206.81,Y-15.7130,,,,,,,21.09,1.98,101.4874372,1502.266332,17.78894472,11.1758794,10.59798995,17.94974874,31.588,-15.713,0,3.175,3.175,-4.5,0,Conventional,4.5,3,1.5,10.49,15.735,Cut with Feed,3.175,Face Milling
1208.79,G04,X1.0000,,,,,,0.34,0.94,0,1502.263158,4.747368421,4.389473684,0.357894737,26.62105263,31.588,-15.713,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1209.73,X-31.5880,,,,,,,95.58,29.9,126.294216,1502.965229,25.45135406,30.41725176,3.19558676,17.31494483,-31.588,-15.713,-63.176,0,63.176,-4.5,0,Climb,63.2,3.1,1.5,186.36,279.54,Cut with Feed,63.176,Face Milling
1239.63,G04,X1.0000,,,,,,2.73,1.25,0,1499.079365,2.055555556,11.51587302,2.166666667,26.95238095,-31.588,-15.713,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1240.88,Y-12.5380,,,,,,,25.96,1.56,126.1910828,1503.076433,20.47770701,15.4522293,16.53503185,14.88535032,-31.588,-12.538,0,3.175,3.175,-4.5,0,Climb,4.5,3.1,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
1242.44,G04,X1.0000,,,,,,2.92,0.94,0,1502.263158,3.821052632,15.43157895,3.073684211,25.90526316,-31.588,-12.538,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1243.38,X31.5880,,,,,,,71.92,30.06,126.9577652,1502.744596,25.10276023,42.60591952,2.391752577,15.652145,31.588,-12.538,63.176,0,63.176,-4.5,0,Conventional,63.2,3.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1273.44,G04,X1.0000,,,,,,0.6,0.94,0,1499,2.052631579,7.105263158,0.631578947,27.61052632,31.588,-12.538,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1274.38,Y-9.3630,,,,,,,13.08,1.56,126.1910828,1505.050955,19.99363057,8.318471338,8.331210191,18.45859873,31.588,-9.363,0,3.175,3.175,-4.5,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
1275.94,G04,X1.0000,,,,,,0.23,0.96,0,1502.298969,5.103092784,2,0.237113402,26.6185567,31.588,-9.363,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1276.9,X-31.5880,,,,,,,102.78,25.04,151.9393214,1502.497006,27.34291417,26.47105788,4.102994012,17.8754491,-31.588,-9.363,-63.176,0,63.176,-4.5,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
1301.94,G04,X1.0000,,,,,,2.69,0.97,0,1499,2.06122449,7.56122449,2.744897959,26.96938776,-31.588,-9.363,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1302.91,Y-6.1880,,,,,,,6.65,1.26,150.8031496,1499.07874,20.15748031,30.37795276,5.236220472,16.44094488,-31.588,-6.188,0,3.175,3.175,-4.5,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1304.17,G04,X1.0000,,,,,,3.25,1.28,0,1501.403101,7.775193798,17.06976744,2.519379845,23.48837209,-31.588,-6.188,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1305.45,X31.5880,,,,,,,77.06,24.71,151.9385113,1502.309061,27.90817152,46.63228155,3.117313916,15.42273463,31.588,-6.188,63.176,0,63.176,-4.5,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1330.16,G04,X1.0000,,,,,,0.52,1.25,0,1499,2.341269841,10.97619048,0.412698413,26.93650794,31.588,-6.188,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1331.41,Y-3.0130,,,,,,,12.21,1.22,150.7642276,1499.081301,25.13821138,12.17073171,9.926829268,18.57723577,31.588,-3.013,0,3.175,3.175,-4.5,0,Conventional,4.5,3,1.5,10.49,15.735,Cut with Feed,3.175,Face Milling
1332.63,G04,X1.0000,,,,,,0.92,1.85,0,2661.967742,28.01612903,3.682795699,0.494623656,26.6344086,31.588,-3.013,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1334.48,X-31.5880,,,,,,,338.51,16.88,224.6613381,4500,22.50029603,35.76198934,20.04203671,22.01243339,-31.588,-3.013,-63.176,0,63.176,-4.5,0,Climb,63.2,3.1,1.5,186.36,279.54,Cut with Feed,63.176,Face Milling
1351.36,G04,X1.0000,,,,,,3.9,0.94,0,4500,4.063157895,7.252631579,4.105263158,27.94736842,-31.588,-3.013,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1352.3,Y0.1630,,,,,,,12.22,0.93,226.5638298,4500,18.94680851,18.44680851,13,24.60638298,-31.588,0.163,0,3.176,3.176,-4.5,0,Climb,4.5,3.1,1.5,10.55,15.825,Cut with Feed,3.176,Face Milling
1353.23,G04,X1.0000,,,,,,2.85,0.95,0,4500,5.822916667,14.97916667,2.96875,25.32291667,-31.588,0.163,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1354.18,X31.5880,,,,,,,41.14,16.7,228.8629563,4500,23.55834829,42.32136445,2.461998803,18.39497307,31.588,0.163,63.176,0,63.176,-4.5,0,Conventional,63.2,3.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1370.88,G04,X1.0000,,,,,,0.43,0.93,0,4500,4.010638298,10.96808511,0.457446809,28.31914894,31.588,0.163,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1371.81,Y3.3380,,,,,,,16.92,0.92,150.2043011,4500.107527,15.8172043,10.11827957,18.19354839,21.49462366,31.588,3.338,0,3.175,3.175,-4.5,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
1372.73,G04,X1.0000,,,,,,4.96,1.27,0,4502.5,7.6796875,3.53125,3.875,25.2109375,31.588,3.338,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1374,X-31.5880,,,,,,,291.42,12.51,304.7563898,4500,28.21166134,29.33546326,23.27635783,21.83546326,-31.588,3.338,-63.176,0,63.176,-4.5,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
1386.51,G04,X1.0000,,,,,,1.97,0.95,0,4500,4.135416667,7.052083333,2.052083333,28.26041667,-31.588,3.338,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1387.46,Y6.5130,,,,,,,3.27,0.64,300.3076923,4500,22.6,48.72307692,5.030769231,18.66153846,-31.588,6.513,0,3.175,3.175,-4.5,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1388.1,G04,X1.0000,,,,,,3.26,0.98,0,4500,6.505050505,15.46464646,3.292929293,24.94949495,-31.588,6.513,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1389.08,X31.5880,,,,,,,54.78,12.5,299.8992806,4500,27.80175859,57.43005596,4.378896882,17.46282974,31.588,6.513,63.176,0,63.176,-4.5,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1401.58,G04,X1.0000,,,,,,0.43,0.95,0,4500,4.333333333,10.91666667,0.447916667,27.64583333,31.588,6.513,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1402.53,Y9.6880,,,,,,,19.93,0.94,202.2631579,4500,19.32631579,7.315789474,20.97894737,20.65263158,31.588,9.688,0,3.175,3.175,-4.5,0,Conventional,4.5,3.1,1.5,10.51,15.765,Cut with Feed,3.175,Face Milling
1403.47,G04,X1.0000,,,,,,3.45,0.95,0,4500,6.208333333,4.041666667,3.59375,25.65625,31.588,9.688,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
