Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Modal G-Code
1442.53,Y19.2130,,,,,,,2.22,0.94,254.2947368,4500,15.57894737,21.68421053,2.336842105,21.70526316,-31.588,19.213,0,3.175,3.175,-3,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1443.47,G04,X1.0000,,,,,,4.81,0.96,0,4500,5.134020619,17.57731959,4.958762887,26.58762887,-31.588,19.213,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1444.43,X31.5880,,,,,,,42.82,14.85,256.8270525,4500,18.53095559,31.66689098,2.881561238,18.48654105,31.588,19.213,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1459.28,G04,X1.0000,,,,,,1.25,0.95,0,4500,4.052083333,9.114583333,1.302083333,28.01041667,31.588,19.213,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1460.23,Y22.3880,,,,,,,11.13,0.93,254.2659574,4500,14.86170213,10.60638298,11.84042553,20.39361702,31.588,22.388,0,3.175,3.175,-3,0,Conventional,4.5,3.1,1,10.51,10.51,Cut with Feed,3.175,Face Milling
1461.16,G04,X1.0000,,,,,,2.4,0.96,0,4500,5.474226804,5.340206186,2.474226804,26.62886598,31.588,22.388,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1462.12,X-31.5880,,,,,,,145.83,14.88,256.8274009,4500,18.65211551,34.32840833,9.793821357,21.02552048,-31.588,22.388,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1,192.68,192.68,Cut with Feed,63.176,Face Milling
1477,G04,X1.0000,,,,,,0.78,0.96,0,4500,4.06185567,7.608247423,0.804123711,27.90721649,-31.588,22.388,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1477.96,Y25.5630,,,,,,,8.95,0.95,225.5833333,4503.229167,14.40625,5.239583333,9.322916667,20.35416667,-31.588,25.563,0,3.175,3.175,-3,0,Climb,4.4,3,1,10.09,10.09,Cut with Feed,3.175,Face Milling
1478.91,G04,X1.0000,,,,,,2.51,0.94,0,4500,5.463157895,17.83157895,2.642105263,26.24210526,-31.588,25.563,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1479.85,X31.5880,,,,,,,41.12,14.67,256.8249319,4500,18.88623978,30.02792916,2.801089918,19.11784741,31.588,25.563,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
1494.52,G04,X1.0000,,,,,,1.57,1.26,0,4500,4.047244094,10.90551181,1.236220472,28.69291339,31.588,25.563,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1495.78,Y28.7380,,,,,,,1.71,0.65,253.1060606,4500,8.909090909,8.924242424,2.590909091,21.54545455,31.588,28.738,0,3.175,3.175,-3,0,Conventional,4.6,1.4,1,6.08,6.08,Cut with Feed,3.175,Face Milling
1496.43,G04,X1.0000,,,,,,5.01,0.93,0,4500,4.010638298,7.319148936,5.329787234,24.65957447,31.588,28.738,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1497.36,X-31.5880,,,,,,,68.29,15.04,251.5355482,4500,7.619933555,31.77009967,4.537541528,24.08239203,-31.588,28.738,-63.176,0,63.176,-3,0,Climb,59.5,1.4,1,82.86,82.86,Cut with Feed,63.176,Face Milling
1512.4,G04,X1.0000,,,,,,1.07,0.93,0,4500,4,7.574468085,1.138297872,23.68085106,-31.588,28.738,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1513.33,X-30.0000,Y31.5880,,,,,,11.81,0.93,254.2659574,4500,4,28.39361702,12.56382979,24,-30,31.588,1.588,2.85,3.262551762,-3,0,Both,0,0,1,0,0,Air-Cut,3.262551762,Face Milling
1514.26,G04,X1.0000,,,,,,4.11,0.94,0,4500,4,5.589473684,4.326315789,24.33684211,-30,31.588,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1515.2,X36.5740,,,,,,,57.09,15.75,254.7011421,4500,4,30.16687817,3.622461929,23.37880711,36.574,31.588,66.574,0,66.574,-3,0,Both,0,0,1,0,0,Air-Cut,66.574,Face Milling
1530.95,G04,X1.0000,,,,,,3.84,0.95,0,4500,4,7.333333333,4,22.47916667,36.574,31.588,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1531.9,Z-2.0000,,,,,,,1.32,0.32,249.2121212,4500,4,7.939393939,4,35.75757576,36.574,31.588,0,0,0,-2,1,,0,0,0,0,0,Air-cut in Z while retracting,1,Face Milling
1532.22,G04,X1.0000,,,,,,4.35,0.96,204.3298969,4500,4,7.628865979,4.484536082,26.3814433,36.574,31.588,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
1533.18,G00,X-36.5740,Y-31.5880,,,,,15.33,0.3,19180.64516,4500,4,98.25806452,49.4516129,29.03225806,-36.574,-31.588,-73.148,-63.176,96.65317832,-2,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
1533.48,G04,X1.0000,,,,,,2.6,0.96,0,4500,4,8.082474227,2.680412371,30.08247423,-36.574,-31.588,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
1534.44,Z-4.0000,,,,,,,1.95,0.64,207.7538462,4500,4,4,3,8.107692308,-36.574,-31.588,0,0,1,-4,-2,,0,0,1,71.25573925,71.25573925,Plunge with feed,1,Face Milling
1535.08,G04,X1.0000,,,,,,2.9,0.96,0,4500,4.030927835,4.237113402,2.989690722,17.68041237,-36.574,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1536.04,X30.0000,,,,,,,87.15,15.52,254.8795879,4500,23.42949131,47.39407598,5.611719253,16.68576948,30,-31.588,66.574,0,66.574,-4,0,Conventional,63.4,4.9,1,317.07,317.07,Cut with Feed,66.574,Face Milling
1551.56,G04,X1.0000,,,,,,3.66,1.28,0,4500,4.558139535,8.604651163,2.837209302,24.99224806,30,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1552.84,X31.5880,Y-28.4130,,,,,,4.54,0.67,253.2205882,4500.147059,17.30882353,20.86764706,6.676470588,18.58823529,31.588,-28.413,1.588,3.175,3.549981549,-4,0,Conventional,4.6,3.4,1,10.91,10.91,Cut with Feed,3.549981549,Face Milling
1553.51,G04,X1.0000,,,,,,2.21,2.2,0,3858.963801,13.22624434,7.728506787,1,19.56108597,31.588,-28.413,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1555.71,X-31.5880,,,,,,,106.17,24.76,151.94348,2998,15.26564392,31.39160275,4.286233347,18.43157045,-31.588,-28.413,-63.176,0,63.176,-4,0,Climb,63.2,3,1,186.33,186.33,Cut with Feed,63.176,Face Milling
1580.47,G04,X1.0000,,,,,,5.19,1.27,0,2998,3.0390625,11.5859375,4.0546875,24.1875,-31.588,-28.413,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1581.74,Y-25.2380,,,,,,,8.7,1.3,150.8396947,2998,12.81679389,2.351145038,6.641221374,14.54198473,-31.588,-25.238,0,3.175,3.175,-4,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.175,Face Milling
1583.04,G04,X1.0000,,,,,,1.99,0.99,0,2998,3.43,18.57,1.99,24.24,-31.588,-25.238,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1584.03,X31.5880,,,,,,,31.69,25,151.8240704,2998,15.19472211,28.2654938,1.267093163,17.04758097,31.588,-25.238,63.176,0,63.176,-4,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1609.03,G04,X1.0000,,,,,,0.44,0.94,0,2998,3.042105263,6.694736842,0.463157895,26.31578947,31.588,-25.238,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1609.97,Y-22.0630,,,,,,,12.36,1.25,150.7936508,2998,12.02380952,8.968253968,9.80952381,19.42063492,31.588,-22.063,0,3.175,3.175,-4,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
1611.22,G04,X1.0000,,,,,,0.31,0.94,0,2997.894737,3.989473684,3.884210526,0.326315789,24.67368421,31.588,-22.063,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1612.16,X-31.5880,,,,,,,92.36,18.86,199.4499205,2997.830419,16.3354531,30.6073132,4.8945416,19.31107578,-31.588,-22.063,-63.176,0,63.176,-4,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
1631.02,G04,X1.0000,,,,,,4.85,0.95,0,2997.895833,3.03125,8.708333333,5.052083333,25.95833333,-31.588,-22.063,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1631.97,Y-18.8880,,,,,,,13.54,0.99,191.4,2994.7,11.64,9.06,13.54,19.31,-31.588,-18.888,0,3.175,3.175,-4,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1632.96,G04,X1.0000,,,,,,0.65,0.96,0,2998,5.371134021,16.57731959,0.670103093,22.92783505,-31.588,-18.888,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1633.92,X31.5880,,,,,,,30.21,18.98,199.5792522,2998,16.35597683,42.42232754,1.590837283,16.96524487,31.588,-18.888,63.176,0,63.176,-4,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1652.9,G04,X1.0000,,,,,,0.1,0.93,0,2998,3.053191489,7.308510638,0.106382979,25.58510638,31.588,-18.888,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1653.83,Y-15.7130,,,,,,,14.43,0.94,200.8631579,2998,12.61052632,33.03157895,15.18947368,18.67368421,31.588,-15.713,0,3.175,3.175,-4,0,Conventional,4.5,3,1,10.49,10.49,Cut with Feed,3.175,Face Milling
1654.77,G04,X1.0000,,,,,,0,0.95,0,2997.895833,4.625,2.875,0,24.375,31.588,-15.713,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1655.72,X-31.5880,,,,,,,95.3,15.3,248.8569562,2997.80405,17.13389941,38.78837361,6.224689745,19.76812541,-31.588,-15.713,-63.176,0,63.176,-4,0,Climb,63.2,3.1,1,186.36,186.36,Cut with Feed,63.176,Face Milling
1671.02,G04,X1.0000,,,,,,4.4,0.93,0,2998,3.074468085,7.340425532,4.680851064,26.25531915,-31.588,-15.713,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1671.95,Y-12.5380,,,,,,,5.3,0.93,189.2978723,2998,13.57446809,6.744680851,5.638297872,17.09574468,-31.588,-12.538,0,3.175,3.175,-4,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.175,Face Milling
1672.88,G04,X1.0000,,,,,,2.5,0.94,0,2998,3.821052632,15.29473684,2.631578947,25.21052632,-31.588,-12.538,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1673.82,X31.5880,,,,,,,24.35,15.03,253.831117,2998,18.49268617,44.31449468,1.619015957,16.61635638,31.588,-12.538,63.176,0,63.176,-4,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1688.85,G04,X1.0000,,,,,,0.04,0.93,0,2998,3.063829787,7.936170213,0.042553191,25.0106383,31.588,-12.538,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1689.78,Y-9.3630,,,,,,,1.84,0.92,251.2688172,2998,14.1827957,3.043010753,1.978494624,19.41935484,31.588,-9.363,0,3.175,3.175,-4,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
1690.7,G04,X1.0000,,,,,,0.71,0.94,0,2998,3.842105263,3.726315789,0.747368421,25.93684211,31.588,-9.363,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1691.64,X-31.5880,,,,,,,80.13,12.43,304.7548232,2998,19.36173633,26.42765273,6.441318328,19.26286174,-31.588,-9.363,-63.176,0,63.176,-4,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
1704.07,G04,X1.0000,,,,,,4.53,0.95,0,2998,3,11.86458333,4.71875,26.66666667,-31.588,-9.363,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1705.02,Y-6.1880,,,,,,,4.94,0.97,199.1836735,2998,11.78571429,46.09183673,5.040816327,18.82653061,-31.588,-6.188,0,3.175,3.175,-4,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1705.99,G04,X1.0000,,,,,,0.99,0.96,0,2998,4.164948454,17.71134021,1.020618557,25.2371134,-31.588,-6.188,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1706.95,X31.5880,,,,,,,37.23,12.42,304.7546259,2998,21.01769912,43.90345937,2.995172969,15.39179405,31.588,-6.188,63.176,0,63.176,-4,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1719.37,G04,X1.0000,,,,,,0.98,0.93,0,2998,3.010638298,10.30851064,1.042553191,25.9787234,31.588,-6.188,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1720.3,Y-3.0130,,,,,,,15.27,0.92,203.3333333,2998,13.60215054,31.3655914,16.41935484,20.02150538,31.588,-3.013,0,3.175,3.175,-4,0,Conventional,4.5,3,1,10.49,10.49,Cut with Feed,3.175,Face Milling
1721.22,G04,X1.0000,,,,,,1.22,1.84,0,4003.691892,8.821621622,6.967567568,0.659459459,24.43783784,31.588,-3.013,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1723.06,X-31.5880,,,,,,,144.73,12.69,297.0748031,5998.496063,29.42677165,23.34173228,11.39606299,21.4480315,-31.588,-3.013,-63.176,0,63.176,-4,0,Climb,63.2,3.1,1,186.36,186.36,Cut with Feed,63.176,Face Milling
1735.75,G04,X1.0000,,,,,,3.55,0.95,0,5998.895833,6.09375,8.5,3.697916667,21.97916667,-31.588,-3.013,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1736.7,Y0.1630,,,,,,,8.59,0.62,300.1587302,5994.238095,20.6031746,42.47619048,13.63492063,20.95238095,-31.588,0.163,0,3.176,3.176,-4,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.176,Face Milling
1737.32,G04,X1.0000,,,,,,3.44,1.24,0,5999,9.704,9.112,2.752,21.216,-31.588,0.163,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1738.56,X31.5880,,,,,,,26.19,12.5,304.756195,5998.496403,27.57074341,46.07673861,2.09352518,18.45083933,31.588,0.163,63.176,0,63.176,-4,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1751.06,G04,X1.0000,,,,,,0.63,0.93,0,5998.893617,6.106382979,8.319148936,0.670212766,23.30851064,31.588,0.163,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1751.99,Y3.3380,,,,,,,0.02,0.62,300.1587302,5994.079365,21.41269841,5.015873016,0.031746032,21.52380952,31.588,3.338,0,3.175,3.175,-4,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
1752.61,G04,X1.0000,,,,,,3.74,1.24,0,5998.92,9.656,5.4,2.992,24.44,31.588,3.338,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1753.85,X-31.5880,,,,,,,82.81,9.22,406.5590466,5998.653304,30.06392199,29.06283857,8.971830986,21.48862405,-31.588,3.338,-63.176,0,63.176,-4,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
1763.07,G04,X1.0000,,,,,,3.66,0.95,0,5999,6.364583333,10.6875,3.8125,23.69791667,-31.588,3.338,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1764.02,Y6.5130,,,,,,,12.53,0.61,196.9354839,5994.16129,17.75806452,28.83870968,20.20967742,23.4516129,-31.588,6.513,0,3.175,3.175,-4,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1764.63,G04,X1.0000,,,,,,4.51,0.96,0,5998.896907,8.474226804,10.83505155,4.649484536,23.53608247,-31.588,6.513,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1765.59,X31.5880,,,,,,,23.69,9.44,391.9259259,5998.301587,27.34814815,51.51005291,2.506878307,18.03280423,31.588,6.513,63.176,0,63.176,-4,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1775.03,G04,X1.0000,,,,,,0.31,0.93,0,5999,6.329787234,10.96808511,0.329787234,26.64893617,31.588,6.513,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1775.96,Y9.6880,,,,,,,8.69,0.64,200.3692308,5994.076923,15.49230769,20.78461538,13.36923077,25.03076923,31.588,9.688,0,3.175,3.175,-4,0,Conventional,4.5,3.1,1,10.51,10.51,Cut with Feed,3.175,Face Milling
1776.6,G04,X1.0000,,,,,,3.61,0.98,0,5998.89899,9.666666667,6.090909091,3.646464646,24.96969697,31.588,9.688,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1777.58,X-31.5880,,,,,,,71.58,14.92,252.6430007,5998.799062,26.81714668,30.16008038,4.794373744,21.73610181,-31.588,9.688,-63.176,0,63.176,-4,0,Climb,63.2,3.2,1,192.68,192.68,Cut with Feed,63.176,Face Milling
1792.5,G04,X1.0000,,,,,,1.68,0.93,0,5998.893617,6.70212766,9.404255319,1.787234043,21.65957447,-31.588,9.688,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1793.43,Y12.8630,,,,,,,13.37,0.93,176.106383,5992.404255,19.88297872,20.27659574,14.22340426,16.78723404,-31.588,12.863,0,3.175,3.175,-4,0,Climb,4.4,3,1,10.09,10.09,Cut with Feed,3.175,Face Milling
1794.36,G04,X1.0000,,,,,,3.89,0.97,0,5998.897959,7.806122449,16.03061224,3.969387755,23.93877551,-31.588,12.863,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1795.33,X31.5880,,,,,,,51.18,14.71,257.8247283,5998.789402,24.15692935,41.37024457,3.476902174,19.39877717,31.588,12.863,63.176,0,63.176,-4,0,Conventional,63.2,3.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
1810.04,G04,X1.0000,,,,,,1.93,1.24,0,5998.92,6.328,10.6,1.544,22.528,31.588,12.863,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1811.28,Y16.0380,,,,,,,5.68,0.63,253.96875,5993.84375,20.203125,3.53125,8.875,23.609375,31.588,16.038,0,3.175,3.175,-4,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
1811.91,G04,X1.0000,,,,,,4.41,1.26,0,5999,8.37007874,5.598425197,3.472440945,23.47244094,31.588,16.038,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1813.17,X-31.5880,,,,,,,71.95,6.25,609.0255591,5999,31.29872204,38.15495208,11.49361022,22.02236422,-31.588,16.038,-63.176,0,63.176,-4,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
1819.42,G04,X1.0000,,,,,,2,0.92,6.559139785,5998.892473,6.172043011,7.956989247,2.150537634,22.03225806,-31.588,16.038,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1820.34,Y19.2130,,,,,,,3.78,0.31,590.9375,5989.3125,21.75,6.21875,11.8125,24.84375,-31.588,19.213,0,3.175,3.175,-4,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1820.65,G04,X1.0000,,,,,,6.85,1.23,0,5999,8.758064516,15.15322581,5.524193548,24.15322581,-31.588,19.213,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1821.88,X31.5880,,,,,,,32.14,6.34,584.6299213,5999,30.8503937,72.88346457,5.061417323,18.44724409,31.588,19.213,63.176,0,63.176,-4,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1828.22,G04,X1.0000,,,,,,1.12,0.98,6.161616162,5998.89899,6.242424242,8.141414141,1.131313131,23.94949495,31.588,19.213,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1829.2,Y22.3880,,,,,,,14.6,0.31,590.9375,5989.3125,29.34375,21.40625,45.625,18.25,31.588,22.388,0,3.175,3.175,-4,0,Conventional,4.5,3.1,1,10.51,10.51,Cut with Feed,3.175,Face Milling
1829.51,G04,X1.0000,,,,,,6.9,1.88,0,4358.047619,24.86772487,2.476190476,3.650793651,21.11111111,31.588,22.388,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1831.39,X-31.5880,,,,,,,249.11,49.81,75.5044159,1502.906062,12.76615817,28.74568446,5.000200723,18.73986351,-31.588,22.388,-63.176,0,63.176,-4,0,Climb,63.2,3.2,1,192.68,192.68,Cut with Feed,63.176,Face Milling
1881.2,G04,X1.0000,,,,,,1.01,1.25,10.1984127,1499.079365,1.277777778,11.46825397,0.801587302,23.70634921,-31.588,22.388,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1882.45,Y25.5630,,,,,,,31.74,2.47,75.69354839,1502.830645,12.33064516,11.72177419,12.7983871,13.53629032,-31.588,25.563,0,3.175,3.175,-4,0,Climb,4.4,3,1,10.09,10.09,Cut with Feed,3.175,Face Milling
1884.92,G04,X1.0000,,,,,,1.91,0.94,0,1502.263158,3.021052632,18.16842105,2.010526316,23.67368421,-31.588,25.563,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1885.86,X31.5880,,,,,,,152.64,49.9,75.75636145,1503.051292,13.49529152,35.09436987,3.058304949,14.81506712,31.588,25.563,63.176,0,63.176,-4,0,Conventional,63.2,3.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
1935.76,G04,X1.0000,,,,,,2.04,0.95,0,1499,2.010416667,7.697916667,2.125,24.98958333,31.588,25.563,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1936.71,Y28.7380,,,,,,,28.99,2.81,71.55319149,1502.262411,5.769503546,8.794326241,10.28014184,21.88297872,31.588,28.738,0,3.175,3.175,-4,0,Conventional,4.6,1.4,1,6.08,6.08,Cut with Feed,3.175,Face Milling
1939.52,G04,X1.0000,,,,,,3.2,0.95,0,1499,2.03125,7.916666667,3.333333333,23.97916667,31.588,28.738,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1940.47,X-31.5880,,,,,,,153.42,49.7,75.98471133,1501.840475,4.841882921,31.18024542,3.086300543,22.82377791,-31.588,28.738,-63.176,0,63.176,-4,0,Climb,59.5,1.4,1,82.86,82.86,Cut with Feed,63.176,Face Milling
1990.17,G04,X1.0000,,,,,,0.04,0.93,0,1499,1.64893617,9.5,0.042553191,22,-31.588,28.738,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1991.1,X-30.0000,Y31.5880,,,,,,31.15,2.86,67.26132404,1499,1.449477352,27.01393728,10.85365854,21.78397213,-30,31.588,1.588,2.85,3.262551762,-4,0,Both,0,0,1,0,0,Air-Cut,3.262551762,Face Milling
1993.96,G04,X1.0000,,,,,,4.2,0.96,0,1499,2,5.618556701,4.329896907,22.34020619,-30,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1994.92,X36.5740,,,,,,,201.14,52.58,75.98554858,1499,2,30.12816125,3.824681498,19.6562084,36.574,31.588,66.574,0,66.574,-4,0,Both,0,0,1,0,0,Air-Cut,66.574,Face Milling
2047.5,G04,X1.0000,,,,,,4.03,0.92,0,1499,2,6.333333333,4.333333333,15.55913978,36.574,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
2048.42,Z-3.0000,,,,,,,3.8,0.94,75.2,1499,2,6.010526316,4,35.91578947,36.574,31.588,0,0,0,-3,1,,0,0,0,0,0,Air-cut in Z while retracting,1,Face Milling
2049.36,G04,X1.0000,,,,,,4.24,0.94,208.6315789,1499,2,7.4,4.463157895,26.32631579,36.574,31.588,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
2050.3,G00,X-36.5740,Y-31.5880,,,,,14.5,0.3,19180.64516,1499,2,105.1612903,46.77419355,27.09677419,-36.574,-31.588,-73.148,-63.176,96.65317832,-3,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
2050.6,G04,X1.0000,,,,,,5.78,0.94,0,1499,2,9.873684211,6.084210526,30.13684211,-36.574,-31.588,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
2051.54,Z-5.0000,,,,,,,7.96,1.9,62.86910995,1499,2,3.994764398,4.167539267,10.36125654,-36.574,-31.588,0,0,1,-5,-2,,0,0,1,71.25573925,71.25573925,Plunge with feed,1,Face Milling
2053.44,G04,X1.0000,,,,,,4.53,0.96,0,1499,2,3.556701031,4.670103093,18.68041237,-36.574,-31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,Face Milling
2054.4,X30.0000,,,,,,,284.7,52.58,75.95512455,1503.53128,17.90245294,33.83209736,5.413576726,15.14413387,30,-31.588,66.574,0,66.574,-5,0,Conventional,63.4,4.9,1,317.07,317.07,Cut with Feed,66.574,Face Milling
2106.98,G04,X1.0000,,,,,,4.48,0.96,0,1499,2.06185567,2.969072165,4.618556701,25.6185567,30,-31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,Face Milling
2107.94,X31.5880,Y-28.4130,,,,,,25.83,2.83,75.73239437,1502.309859,11.9471831,29.32394366,9.095070423,17.90492958,31.588,-28.413,1.588,3.175,3.549981549,-5,0,Conventional,4.6,3.4,1,10.91,10.91,Cut with Feed,3.549981549,Face Milling
2110.77,G04,X1.0000,,,,,,0,1.89,0,2713.115789,28.04736842,6.589473684,0,25,31.588,-28.413,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,Face Milling
2112.66,X-31.5880,,,,,,,138.84,16.75,224.4910501,4500,17.22673031,27.90692124,8.284009547,21.29594272,-31.588,-28.413,-63.176,0,63.176,-5,0,Climb,63.2,3,1,186.33,186.33,Cut with Feed,63.176,Face Milling
2129.41,G04,X1.0000,,,,,,4.41,0.92,0,4500,2,9.892473118,4.741935484,27.32258065,-31.588,-28.413,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,Face Milling
2130.33,Y-25.2380,,,,,,,5.31,0.94,151.8631579,4500,11.33684211,2.410526316,5.589473684,21.65263158,-31.588,-25.238,0,3.175,3.175,-5,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.175,Face Milling
2131.27,G04,X1.0000,,,,,,2.56,1.26,0,4500,4.57480315,14.30708661,2.015748031,24.4488189,-31.588,-25.238,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,Face Milling
2132.53,X31.5880,,,,,,,17.51,16.65,228.862545,4500,17.28691477,38.32172869,1.051020408,18.83613445,31.588,-25.238,63.176,0,63.176,-5,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
2149.18,G04,X1.0000,,,,,,0,0.93,0,4500,3.074468085,7.680851064,0,26.93617021,31.588,-25.238,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,Face Milling
