Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Modal G-Code
774.73,G04,X1.0000,,,,,,2.11,0.93,0,4500,3.372340426,10.05319149,2.244680851,28.68085106,31.588,-12.538,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
775.66,Y-9.3630,,,,,,,25.47,0.62,187.4761905,4500.15873,23.96825397,5.952380952,40.42857143,24.50793651,31.588,-9.363,0,3.175,3.175,-6,0,Conventional,4.6,3.1,3,10.73,32.19,Cut with Feed,3.175,Face Milling
776.28,G04,X1.0000,,,,,,2.54,0.95,0,4503.229167,10.79166667,2.322916667,2.645833333,26,31.588,-9.363,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
777.23,F257.2,,,,,,,1.01,0.31,8.03125,4500,5.90625,3.65625,3.15625,25.96875,31.588,-9.363,0,0,0,-6,0,,0,0,0,0,0,,0,Face Milling
777.54,X-31.5880,,,,,,,408.03,14.65,256.824693,4500,34.68008186,41.46452933,27.83287858,24.64392906,-31.588,-9.363,-63.176,0,63.176,-6,0,Climb,63.2,3.2,3,192.47,577.41,Cut with Feed,63.176,Face Milling
792.19,G04,X1.0000,,,,,,5.33,0.95,0,4500,3.072916667,8.645833333,5.552083333,29.36458333,-31.588,-9.363,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
793.14,Y-6.1880,,,,,,,30.77,0.94,170.4315789,4500,26.50526316,61.37894737,32.38947368,18.34736842,-31.588,-6.188,0,3.175,3.175,-6,0,Climb,4.4,3.1,3,10.33,30.99,Cut with Feed,3.175,Face Milling
794.08,G04,X1.0000,,,,,,3.18,0.95,0,4500,5.958333333,9.03125,3.3125,26.34375,-31.588,-6.188,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
795.03,X31.5880,,,,,,,88.09,14.76,256.8259986,4500,36.61205146,90.41503047,5.964116452,17.3872715,31.588,-6.188,63.176,0,63.176,-6,0,Conventional,63.2,3.2,3,192.87,578.61,Cut with Feed,63.176,Face Milling
809.79,G04,X1.0000,,,,,,1.27,1.26,0,4500,3.409448819,10.46456693,1,29.19685039,31.588,-6.188,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
811.05,Y-3.0130,,,,,,,5.76,0.63,252.984375,4500.15625,31.375,13.921875,9,21.0625,31.588,-3.013,0,3.175,3.175,-6,0,Conventional,4.5,3,3,10.49,31.47,Cut with Feed,3.175,Face Milling
811.68,G04,X1.0000,,,,,,1.75,2.16,0,5156.0553,24.05069124,4.414746544,0.806451613,27.44700461,31.588,-3.013,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
813.84,X-31.5880,,,,,,,254.2,12.39,304.7540323,5998.483871,43.42903226,25.81048387,20.5,24.56370968,-31.588,-3.013,-63.176,0,63.176,-6,0,Climb,63.2,3.1,3,186.36,559.08,Cut with Feed,63.176,Face Milling
826.23,G04,X1.0000,,,,,,5.06,0.94,0,5999,6.021052632,11.77894737,5.326315789,25.98947368,-31.588,-3.013,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
827.17,Y0.1630,,,,,,,19.5,0.96,204.3814433,5995.804124,31.31958763,93.55670103,20.10309278,24.42268041,-31.588,0.163,0,3.176,3.176,-6,0,Climb,4.5,3.1,3,10.55,31.65,Cut with Feed,3.176,Face Milling
828.13,G04,X1.0000,,,,,,2.9,0.96,0,5998.896907,9.041237113,15.79381443,2.989690722,28.1443299,-31.588,0.163,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
829.09,X31.5880,,,,,,,37.02,12.55,304.7571656,5998.753185,45.07324841,103.9307325,2.947452229,16.18789809,31.588,0.163,63.176,0,63.176,-6,0,Conventional,63.2,3.2,3,192.65,577.95,Cut with Feed,63.176,Face Milling
841.64,G04,X1.0000,,,,,,0.33,0.95,0,5998.895833,6.208333333,8.354166667,0.34375,27.375,31.588,0.163,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
842.59,Y3.3380,,,,,,,16.37,0.64,300.3076923,5989.153846,36.73846154,20.72307692,25.18461538,24.56923077,31.588,3.338,0,3.175,3.175,-6,0,Conventional,4.6,3.1,3,10.73,32.19,Cut with Feed,3.175,Face Milling
843.23,G04,X1.0000,,,,,,3.22,0.96,0,5998.896907,11.78350515,4.030927835,3.319587629,28,31.588,3.338,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
844.19,X-31.5880,,,,,,,209.52,9.45,393.2325581,5998.344609,53.09725159,41.32135307,22.14799154,22.93234672,-31.588,3.338,-63.176,0,63.176,-6,0,Climb,63.2,3.2,3,192.47,577.41,Cut with Feed,63.176,Face Milling
853.64,G04,X1.0000,,,,,,3.47,0.95,0,5999,6.354166667,11.5625,3.614583333,26.02083333,-31.588,3.338,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
854.59,Y6.5130,,,,,,,7.71,0.63,203.5,5994,29.6875,34.9375,12.046875,24.515625,-31.588,6.513,0,3.175,3.175,-6,0,Climb,4.4,3.1,3,10.33,30.99,Cut with Feed,3.175,Face Milling
855.22,G04,X1.0000,,,,,,4.05,0.93,0,5999,12.37234043,7.638297872,4.308510638,26.9893617,-31.588,6.513,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
856.15,X31.5880,,,,,,,43.97,9.7,389.4047374,5998.680742,53.79299691,97.13594233,4.528321318,19.31719876,31.588,6.513,63.176,0,63.176,-6,0,Conventional,63.2,3.2,3,192.87,578.61,Cut with Feed,63.176,Face Milling
865.85,G04,X1.0000,,,,,,0.13,0.94,0,5998.894737,6.347368421,8.094736842,0.136842105,25.91578947,31.588,6.513,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
866.79,Y9.6880,,,,,,,5.29,0.62,344.4444444,5994.079365,42.49206349,9.444444444,8.396825397,20.14285714,31.588,9.688,0,3.175,3.175,-6,0,Conventional,4.5,3.1,3,10.51,31.53,Cut with Feed,3.175,Face Milling
867.41,G04,X1.0000,,,,,,2.55,0.96,0,5998.896907,9.010309278,6.608247423,2.628865979,28.68041237,31.588,9.688,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
868.37,X-31.5880,,,,,,,257.53,14.58,257.8704592,5998.787526,42.67854695,26.17135024,17.65113091,25.49143249,-31.588,9.688,-63.176,0,63.176,-6,0,Climb,63.2,3.2,3,192.68,578.04,Cut with Feed,63.176,Face Milling
882.95,G04,X1.0000,,,,,,4.6,1.27,18.7265625,5998.921875,6.4140625,11.953125,3.59375,26.4453125,-31.588,9.688,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
884.22,Y12.8630,,,,,,,9.03,0.62,253.9047619,5989.15873,34.84126984,78.42857143,14.33333333,13.17460317,-31.588,12.863,0,3.175,3.175,-6,0,Climb,4.4,3,3,10.09,30.27,Cut with Feed,3.175,Face Milling
884.84,G04,X1.0000,,,,,,5.07,1.25,0,5998.920635,12.1984127,13.76190476,4.023809524,27.71428571,-31.588,12.863,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
886.09,X31.5880,,,,,,,86.97,14.68,257.8243703,5998.577944,41.47651464,79.08236896,5.920353982,20.32675289,31.588,12.863,63.176,0,63.176,-6,0,Conventional,63.2,3.2,3,186.77,560.31,Cut with Feed,63.176,Face Milling
900.77,G04,X1.0000,,,,,,0.91,0.93,0,5998.893617,6.436170213,7.978723404,0.968085106,28.23404255,31.588,12.863,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
901.7,Y16.0380,,,,,,,30.13,0.94,236.4210526,5989.105263,33.57894737,17.42105263,31.71578947,24.37894737,31.588,16.038,0,3.175,3.175,-6,0,Conventional,4.6,3.1,3,10.73,32.19,Cut with Feed,3.175,Face Milling
902.64,G04,X1.0000,,,,,,6.1,0.97,6.224489796,5998.897959,9.357142857,4.928571429,6.224489796,28.2244898,31.588,16.038,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
903.61,X-31.5880,,,,,,,139.6,6.25,609.0255591,5997.514377,67.24121406,43.03194888,22.30031949,24.58306709,-31.588,16.038,-63.176,0,63.176,-6,0,Climb,63.2,3.2,3,192.47,577.41,Cut with Feed,63.176,Face Milling
909.86,G04,X1.0000,,,,,,4.41,0.98,0,5998.89899,5.787878788,11.19191919,4.454545455,28.35353535,-31.588,16.038,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
910.84,Y19.2130,,,,,,,12.69,0.63,172.828125,5994,34.390625,49.609375,19.828125,23.640625,-31.588,19.213,0,3.175,3.175,-6,0,Climb,4.4,3.1,3,10.33,30.99,Cut with Feed,3.175,Face Milling
911.47,G04,X1.0000,,,,,,5.84,0.97,6.224489796,5998.897959,7.959183673,6.255102041,5.959183673,27.07142857,-31.588,19.213,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
912.44,X31.5880,,,,,,,40.66,6.24,609.024,5997.512,73.824,103.12,6.5056,19.6768,31.588,19.213,63.176,0,63.176,-6,0,Conventional,63.2,3.2,3,192.87,578.61,Cut with Feed,63.176,Face Milling
918.68,G04,X1.0000,,,,,,0.14,0.93,6.489361702,5998.893617,5.595744681,9.585106383,0.14893617,29.90425532,31.588,19.213,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
919.61,Y22.3880,,,,,,,4.34,0.31,599.28125,5989.3125,30.65625,62.21875,13.5625,21.0625,31.588,22.388,0,3.175,3.175,-6,0,Conventional,4.5,3.1,3,10.51,31.53,Cut with Feed,3.175,Face Milling
919.92,G04,X1.0000,,,,,,3.84,1.25,72.65079365,5998.920635,18.84920635,4.571428571,3.047619048,27.21428571,31.588,22.388,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
921.17,X-31.5880,,,,,,,171.16,6.29,609.031746,5998.507937,63.8047619,35.10952381,27.16825397,26.92539683,-31.588,22.388,-63.176,0,63.176,-6,0,Climb,63.2,3.2,3,192.68,578.04,Cut with Feed,63.176,Face Milling
927.46,G04,X1.0000,,,,,,2.6,0.9,6.703296703,5998.89011,5.307692308,8.285714286,2.857142857,28.7032967,-31.588,22.388,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
928.36,Y25.5630,,,,,,,6.17,0.32,591.5151515,5989.30303,33.18181818,34,18.6969697,32.72727273,-31.588,25.563,0,3.175,3.175,-6,0,Climb,4.4,3,3,10.09,30.27,Cut with Feed,3.175,Face Milling
928.68,G04,X1.0000,,,,,,7.56,1.24,0,5998.92,15.712,18.832,6.048,26.712,-31.588,25.563,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
929.92,X31.5880,,,,,,,40.49,6.27,609.0286624,5996.977707,73.52388535,145.2802548,6.447452229,23.82484076,31.588,25.563,63.176,0,63.176,-6,0,Conventional,63.2,3.2,3,186.77,560.31,Cut with Feed,63.176,Face Milling
936.19,G04,X1.0000,,,,,,1.42,0.97,6.224489796,5998.897959,5.653061224,7.918367347,1.448979592,28.28571429,31.588,25.563,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
937.16,Y28.7380,,,,,,,14.02,0.31,590.9375,5989.3125,35.1875,0.1875,43.8125,21.3125,31.588,28.738,0,3.175,3.175,-6,0,Conventional,4.6,1.4,3,6.08,18.24,Cut with Feed,3.175,Face Milling
937.47,G04,X1.0000,,,,,,5.08,0.94,0,5998.894737,6.715789474,5.673684211,5.347368421,29.66315789,31.588,28.738,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
938.41,X-31.5880,,,,,,,79.89,6.58,556.8588771,5998.52959,27.52655539,30.63581184,12.12291351,26.23672231,-31.588,28.738,-63.176,0,63.176,-6,0,Climb,59.5,1.4,3,82.86,248.58,Cut with Feed,63.176,Face Milling
944.99,G04,X1.0000,,,,,,1.39,0.94,6.421052632,5999,4.642105263,7.568421053,1.463157895,23,-31.588,28.738,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
945.93,Y31.5880,X-30.0000,,,,,,4.42,0.31,590.9375,5999,4,30.40625,13.8125,23.03125,-30,31.588,1.588,2.85,3.262551762,-6,0,Both,0,0,3,0,0,Air-Cut,3.262551762,Face Milling
946.24,G04,X1.0000,,,,,,5.89,0.92,0,5999,4.333333333,8.279569892,6.333333333,23.98924731,-30,31.588,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
947.16,X36.5740,,,,,,,31.55,6.79,581.2941176,5999,4.542647059,33.95441176,4.639705882,22.825,36.574,31.588,66.574,0,66.574,-6,0,Both,0,0,3,0,0,Air-Cut,66.574,Face Milling
953.95,G04,X1.0000,,,,,,3.84,0.95,6.354166667,5999,4.677083333,8.958333333,4,22.5,36.574,31.588,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
954.9,Z-4.0000,,,,,,,1.28,0.31,590.9375,5999,4.96875,7,4,38.75,36.574,31.588,0,0,0,-4,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Face Milling
955.21,G04,X1.0000,,,,,,3.81,0.94,56.38947368,5999,4.673684211,7.336842105,4.010526316,28.28421053,36.574,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
956.15,G00,Z1.0000,,,,,,1.59,0.31,5189.59375,5999,4.96875,6.96875,4.96875,25.09375,36.574,31.588,0,0,0,1,5,,0,0,0,0,0,No Cut - Rapid motion,5,Face Milling
956.46,G04,X1.0000,,,,,,7.52,1.87,0,5989.531915,5.170212766,6.835106383,4,24.32446809,36.574,31.588,0,0,0,1,0,,0,0,0,0,0,Dwell,0,Face Milling
958.33,M5,,,,,,,1.28,0.31,0,4106.46875,97.34375,7,4,24,36.574,31.588,0,0,0,1,0,,0,0,0,0,0,,0,Face Milling
958.64,G04,X1.0000,,,,,,4.49,1.27,117.1875,164.171875,11.859375,6.9921875,3.5078125,21.5390625,36.574,31.588,0,0,0,1,0,,0,0,0,0,0,Dwell,0,Face Milling
959.91,G91,G28,Z0,,,,,2.47,0.61,14758.06452,0,0,6.532258065,3.983870968,50.43548387,36.574,31.588,0,0,3,0,-1,,0,0,3,71.25573925,213.7672177,No Cut - Rapid motion,3,Face Milling
960.52,G04,X1.0000,,,,,,3.38,0.95,156.25,0,0,7.020833333,3.520833333,17.65625,36.574,31.588,0,0,0,0,0,,0,0,0,0,0,Dwell,0,Face Milling
961.47,G91,G28,Y0,,,,,38.42,0.92,9516.129032,0,0,10.23655914,41.31182796,16.44086022,36.574,0,0,-31.588,31.588,0,0,Both,0,0,3,0,0,No Cut - Rapid motion,31.588,Face Milling
962.39,G04,X1.0000,,,,,,14.81,1.04,0,0,0,15.60952381,14.1047619,20.7047619,36.574,0,0,0,0,0,0,,0,0,0,0,0,Dwell,0,Face Milling
963.43,M30,,,,,,,5.12,0.31,0,0,0,14.96875,16,21,36.574,0,0,0,0,0,0,,0,0,0,0,0,,0,Face Milling
963.74,,,,,,,,0,0,0,0,0,0,0,0,36.574,0,0,0,0,0,0,,0,0,0,0,0,,0,Face Milling
