Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation
2005.79,G04,X1.0000,,,,,,2.21,1.19,0,1499,2,7.75,1.841666667,21.25,31.588,-30,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
2006.98,Y36.5740,,,,,,,575.43,52.38,75.98549341,1499,2,9.464401603,10.98358465,20.1271235,31.588,36.574,0,66.574,66.574,-4,0,,0,0,0,0,0,Air-Cut,66.574,Face Milling
2059.36,G04,X1.0000,,,,,,5.7,0.89,0,1499,2,5.666666667,6.333333333,17.27777778,31.588,36.574,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
2060.25,Z-3.0000,,,,,,,5.41,0.89,49.82222222,1499,2,6.666666667,6.011111111,38.64444444,31.588,36.574,0,0,0,-3,1,,0,0,0,0,0,Air-cut in Z while retracting,1,Face Milling
2061.14,G04,X1.0000,,,,,,8.15,1.17,167.9661017,1499,2,8.279661017,6.906779661,30.78813559,31.588,36.574,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
2062.31,G00,X-31.5880,Y-36.5740,,,,,16.48,0.31,19200.625,1499,2,97.34375,51.5,32.03125,-31.588,-36.574,-63.176,-73.148,96.65317832,-3,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
2062.62,G04,X1.0000,,,,,,2.7,0.89,0,1499,2,6.344444444,3,32.74444444,-31.588,-36.574,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
2063.51,Z-5.0000,,,,,,,3.59,1.78,63.68715084,1499,2,4.016759777,2.005586592,12.04469274,-31.588,-36.574,0,0,1,-5,-2,,0,0,0,71.25573925,0,Air-Cut in Z while plunging,1,Face Milling
2065.29,G04,X1.0000,,,,,,2.73,0.89,0,1499,2,4.644444444,3.033333333,20.38888889,-31.588,-36.574,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2066.18,Y30.0000,,,,,,,503.65,52.71,75.53869499,1503.385432,17.11115326,6.697078907,9.553300455,17.09123672,-31.588,30,0,66.574,66.574,-5,0,Climb,4.9,63.4,1,317.07,317.07,Cut with Feed,66.574,Face Milling
2118.89,G04,X1.0000,,,,,,4.59,0.89,0,1499,2.044444444,10.78888889,5.1,26,-31.588,30,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2119.78,X-28.4130,Y31.5880,,,,,,27.9,3.06,67.61237785,1504.04886,10.58957655,38.13355049,9.087947883,22.67752443,-28.413,31.588,3.175,1.588,3.549981549,-5,0,Climb,3.4,4.6,1,10.65,10.65,Cut with Feed,3.549981549,Face Milling
2122.84,G04,X1.0000,,,,,,16.14,1.81,0,2848.461538,25.32417582,8,8.868131868,25,-28.413,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2124.65,Y-31.5880,,,,,,,242.73,16.86,224.6561944,4500,15.1138115,11.59988145,14.38826319,21.8749259,-28.413,-31.588,0,-63.176,63.176,-5,0,Conventional,3,63.2,1,186.59,186.59,Cut with Feed,63.176,Face Milling
2141.51,G04,X1.0000,,,,,,6.73,0.91,0,4500,3.065217391,2,7.315217391,24.64130435,-28.413,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2142.42,X-25.2380,,,,,,,6,0.92,226.5376344,4500,14.58064516,55.56989247,6.451612903,20.77419355,-25.238,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,Face Milling
2143.34,G04,X1.0000,,,,,,3.17,0.93,0,4500,4.085106383,6.234042553,3.372340426,26.30851064,-25.238,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2144.27,Y31.5880,,,,,,,197.27,16.73,226.5155317,4500,17.09378734,18.06272401,11.78434886,20.73357228,-25.238,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
2161,G04,X1.0000,,,,,,7.11,0.88,0,4500,3,7.674157303,7.988764045,28.66292135,-25.238,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2161.88,X-22.0630,,,,,,,2.97,0.92,153.2473118,4500.107527,9.946236559,26.41935484,3.193548387,24.66666667,-22.063,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
2162.8,G04,X1.0000,,,,,,6.86,1.19,16.04166667,4502.5,6.108333333,11.59166667,5.716666667,23.00833333,-22.063,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2163.99,Y-31.5880,,,,,,,264.81,12.4,304.7542305,4500,19.2747784,12.15149073,21.33843674,23.04995971,-22.063,-31.588,0,-63.176,63.176,-5,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
2176.39,G04,X1.0000,,,,,,10.41,1.2,0,4500,3.330578512,1.950413223,8.603305785,24.23140496,-22.063,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2177.59,X-18.8880,,,,,,,9.12,0.61,300.0806452,4500,16.37096774,48.20967742,14.70967742,22.59677419,-18.888,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
2178.2,G04,X1.0000,,,,,,3.87,0.92,0,4500,4.397849462,5.935483871,4.161290323,27.94623656,-18.888,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2179.12,Y31.5880,,,,,,,151.25,12.48,297.2377902,4500,18.84627702,21.24579664,12.10968775,20.83666934,-18.888,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
2191.6,G04,X1.0000,,,,,,11.02,1.19,17.70833333,4500,3.058333333,7.541666667,9.183333333,28.94166667,-18.888,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2192.79,X-15.7130,,,,,,,4.77,0.59,299.9166667,4500.166667,13.96666667,45.05,7.95,23.43333333,-15.713,31.588,3.175,0,3.175,-5,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,Face Milling
2193.38,G04,X1.0000,,,,,,8.57,1.2,0,4502.561983,5.148760331,7.595041322,7.082644628,22.23966942,-15.713,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2194.58,Y-31.5880,,,,,,,237.19,9.94,380.6170854,4500,20.36080402,9.890452261,23.83819095,23.06231156,-15.713,-31.588,0,-63.176,63.176,-5,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,Face Milling
2204.52,G04,X1.0000,,,,,,6.91,0.89,0,4500,3.333333333,0.488888889,7.677777778,24.05555556,-15.713,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2205.41,X-12.5380,,,,,,,5.36,0.59,191.9,4500.166667,11.16666667,9.6,8.933333333,24.9,-12.538,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,Face Milling
2206,G04,X1.0000,,,,,,4.16,1.22,24.26829268,4502.520325,5.886178862,10.15447154,3.382113821,26.13821138,-12.538,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2207.22,Y31.5880,,,,,,,134.38,10.08,380.6223984,4500,19.71258672,23.7086224,13.31813677,20.9147671,-12.538,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
2217.3,G04,X1.0000,,,,,,7.08,0.88,0,4500,3.078651685,8.494382022,7.95505618,28.96629213,-12.538,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2218.18,X-9.3630,,,,,,,1.26,0.63,375.046875,4500,15.09375,50.84375,1.96875,22.84375,-9.363,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
2218.81,G04,X1.0000,,,,,,5.84,0.89,0,4500,4.377777778,8.988888889,6.488888889,23.01111111,-9.363,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2219.7,Y-31.5880,,,,,,,277.11,14.85,251.8115747,4500,17.29407806,9.102960969,18.64804845,22.52288022,-9.363,-31.588,0,-63.176,63.176,-5,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
2234.55,G04,X1.0000,,,,,,10.5,1.22,0,4500,3.325203252,0.699186992,8.536585366,24.4796748,-9.363,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2235.77,X-6.1880,,,,,,,4.92,0.6,252.7868852,4500.163934,15.29508197,20.01639344,8.06557377,21.57377049,-6.188,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
2236.37,G04,X1.0000,,,,,,4.51,1.19,0,4502.5,5.35,6.375,3.758333333,26.94166667,-6.188,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2237.56,Y31.5880,,,,,,,185.74,14.84,256.826936,4500,17.74208754,18.31447811,12.50774411,21.17239057,-6.188,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
2252.4,G04,X1.0000,,,,,,7.11,0.88,0,4500,3.04494382,9.674157303,7.988764045,29.3258427,-6.188,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2253.28,X-3.0130,,,,,,,5.13,0.89,186.8111111,4500,13.18888889,41.52222222,5.7,24.67777778,-3.013,31.588,3.175,0,3.175,-5,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,Face Milling
2254.17,G04,X1.0000,,,,,,13.46,2.09,0,3801.990476,14.47142857,7.428571429,6.40952381,20.27142857,-3.013,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2256.26,Y-31.5880,,,,,,,341.69,24.89,151.9389558,2998,13.44578313,9.999196787,13.72248996,19.46425703,-3.013,-31.588,0,-63.176,63.176,-5,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,Face Milling
2281.15,G04,X1.0000,,,,,,6.59,0.89,0,2998,2,1.066666667,7.322222222,20.38888889,-3.013,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2282.04,X0.1630,,,,,,,11.15,1.46,120.9795918,2998,10.95918367,45.10884354,7.585034014,16.2585034,0.163,-31.588,3.176,0,3.176,-5,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.176,Face Milling
2283.5,G04,X1.0000,,,,,,3.28,0.89,0,2998,3.344444444,4.333333333,3.644444444,27.63333333,0.163,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2284.39,Y31.5880,,,,,,,271.49,25.13,150.0652347,2998,14.84407319,15.02505967,10.7991249,18.68217979,0.163,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
2309.52,G04,X1.0000,,,,,,6.3,0.89,0,2998,2.011111111,5.022222222,7,28,0.163,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2310.41,X3.3380,,,,,,,7.06,1.48,135.6778523,2998,10.23489933,26.65771812,4.738255034,24.00671141,3.338,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
2311.89,G04,X1.0000,,,,,,7.24,0.88,0,2997.88764,2.382022472,5.91011236,8.134831461,22.31460674,3.338,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2312.77,Y-31.5880,,,,,,,282.15,18.73,201.0965848,2997.845251,16.16862327,12.69370331,15.05602988,22.71451441,3.338,-31.588,0,-63.176,63.176,-5,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
2331.5,G04,X1.0000,,,,,,10.2,1.22,0,2998,2.06504065,0.406504065,8.292682927,22.19512195,3.338,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2332.72,X6.5130,,,,,,,7.42,0.89,200.7444444,2998,14.55555556,38.07777778,8.244444444,17.42222222,6.513,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
2333.61,G04,X1.0000,,,,,,3.63,0.89,0,2998,3.288888889,4.044444444,4.033333333,27.08888889,6.513,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2334.5,Y31.5880,,,,,,,229.51,19,199.7964229,2998,15.94529195,17.57180431,12.07311941,19.23987375,6.513,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
2353.5,G04,X1.0000,,,,,,6.55,0.89,0,2998,2.044444444,4.266666667,7.277777778,27.97777778,6.513,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2354.39,X9.6880,,,,,,,4.21,0.89,200.7444444,2998,11.36666667,27.2,4.677777778,26.65555556,9.688,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,Face Milling
2355.28,G04,X1.0000,,,,,,9.72,1.2,0,2998,3.991735537,6.892561983,8.033057851,23.99173554,9.688,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2356.48,Y-31.5880,,,,,,,207.01,14.93,253.8299866,2998,17.23493976,11.17202142,13.85609103,23.86144578,9.688,-31.588,0,-63.176,63.176,-5,0,Conventional,3.2,63.2,1,192.98,192.98,Cut with Feed,63.176,Face Milling
2371.41,G04,X1.0000,,,,,,6.66,0.9,0,2998,2,1.054945055,7.318681319,22.04395604,9.688,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2372.31,X12.8630,,,,,,,5.95,0.94,163.0947368,2994.842105,11.70526316,43.62105263,6.263157895,18.54736842,12.863,-31.588,3.175,0,3.175,-5,0,Conventional,3,4.4,1,10.09,10.09,Cut with Feed,3.175,Face Milling
2373.25,G04,X1.0000,,,,,,3.04,1.17,0,2998,3.644067797,2.923728814,2.576271186,27.36440678,12.863,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2374.42,Y31.5880,,,,,,,188.26,14.82,253.8287256,2998,17.12879299,24.78691841,12.6945381,18.92582603,12.863,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
2389.24,G04,X1.0000,,,,,,9.95,1.2,0,2998,2.05785124,7.966942149,8.223140496,29.23140496,12.863,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2390.44,X16.0380,,,,,,,5.04,0.59,252.0833333,2998,11.95,35.56666667,8.4,25,16.038,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
2391.03,G04,X1.0000,,,,,,10.06,1.22,36.38211382,2997.918699,5.056910569,7.024390244,8.178861789,20.75609756,16.038,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2392.25,Y-31.5880,,,,,,,216.23,12.42,304.7546259,2997.758648,18.89863234,13.19066774,17.39581657,23.04827031,16.038,-31.588,0,-63.176,63.176,-5,0,Conventional,6.4,63.2,1,192.79,192.79,Cut with Feed,63.176,Face Milling
2404.67,G04,X1.0000,,,,,,9.74,1.2,0,2998,2.355371901,0.842975207,8.049586777,22.23966942,16.038,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2405.87,X19.2130,,,,,,,7.7,0.61,300.0806452,2998,17.4516129,15.98387097,12.41935484,18.03225806,19.213,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
2406.48,G04,X1.0000,,,,,,2.54,0.89,0,2997.888889,3.088888889,3.422222222,2.822222222,28.64444444,19.213,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2407.37,Y31.5880,,,,,,,175.61,12.51,298.2020767,2997.768371,18.03753994,20.47044728,14.02635783,19.07827476,19.213,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
2419.88,G04,X1.0000,,,,,,10.48,1.17,0,2998,2.059322034,6.169491525,8.881355932,28.47457627,19.213,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2421.05,X22.3880,,,,,,,0.39,0.59,299.9166667,2998,12.48333333,39.25,0.65,25.41666667,22.388,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,Face Milling
2421.64,G04,X1.0000,,,,,,11.59,1.2,0,2998,4.115702479,7.297520661,9.578512397,21.7768595,22.388,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2422.84,Y-31.5880,,,,,,,231.55,12.57,297.7265501,2998,18.4809221,13.26788553,18.40620032,23.73847377,22.388,-31.588,0,-63.176,63.176,-5,0,Conventional,3.2,63.2,1,192.98,192.98,Cut with Feed,63.176,Face Milling
2435.41,G04,X1.0000,,,,,,6.28,0.89,0,2998,2.1,1.344444444,6.977777778,23.28888889,22.388,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2436.3,X25.5630,,,,,,,1.73,0.58,299.8305085,2998,15.05084746,30.55932203,2.93220339,18.52542373,25.563,-31.588,3.175,0,3.175,-5,0,Conventional,3,4.4,1,10.09,10.09,Cut with Feed,3.175,Face Milling
2436.88,G04,X1.0000,,,,,,2.56,1.2,0,2998,4.355371901,4.47107438,2.115702479,25.65289256,25.563,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2438.08,Y31.5880,,,,,,,159.86,12.48,304.7558046,2998,18.15772618,19.4131305,12.79903923,18.30584468,25.563,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
2450.56,G04,X1.0000,,,,,,7.02,0.91,0,2998,2.032608696,5.391304348,7.630434783,29.32608696,25.563,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2451.47,X28.7380,,,,,,,4.53,0.89,203.3333333,2998,7.644444444,30.96666667,5.033333333,27.62222222,28.738,31.588,3.175,0,3.175,-5,0,Climb,1.4,4.5,1,5.94,5.94,Cut with Feed,3.175,Face Milling
2452.36,G04,X1.0000,,,,,,6.91,0.89,0,2998,2.377777778,6.633333333,7.677777778,24.66666667,28.738,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2453.25,Y-31.5880,,,,,,,172.26,12.57,304.7575517,2998,7.585850556,6.243243243,13.69316375,24.11208267,28.738,-31.588,0,-63.176,63.176,-5,0,Conventional,4.6,59.6,1,83.01,83.01,Cut with Feed,63.176,Face Milling
2465.82,G04,X1.0000,,,,,,6.06,0.89,0,2998,2,11.28888889,6.733333333,18.01111111,28.738,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2466.71,X31.5880,Y-30.0000,,,,,,9.56,0.92,236.3870968,2998,2,29.49462366,10.27956989,20,31.588,-30,2.85,1.588,3.262551762,-5,0,Conventional,0,0,1,0,0,Air-Cut,3.262551762,Face Milling
2467.63,G04,X1.0000,,,,,,3.11,0.89,0,2998,2,6.677777778,3.455555556,21.66666667,31.588,-30,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2468.52,Y36.5740,,,,,,,183.37,13.34,303.4456929,2998,2,9.072659176,13.73558052,22.5917603,31.588,36.574,0,66.574,66.574,-5,0,,0,0,0,0,0,Air-Cut,66.574,Face Milling
2481.86,G04,X1.0000,,,,,,6.91,0.89,0,2998,2,5.344444444,7.677777778,22.18888889,31.588,36.574,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2482.75,Z-4.0000,,,,,,,2.4,0.29,294.8333333,2998,2,6,8,38.83333333,31.588,36.574,0,0,0,-4,1,,0,0,0,0,0,Air-cut in Z while retracting,1,Face Milling
2483.04,G04,X1.0000,,,,,,7.85,0.89,47.18888889,2998,2,7.444444444,8.722222222,31.37777778,31.588,36.574,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
2483.93,G00,X-31.5880,Y-36.5740,,,,,25.12,0.59,11703.16667,2998,2,74.93333333,41.86666667,31.98333333,-31.588,-36.574,-63.176,-73.148,96.65317832,-4,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
2484.52,G04,X1.0000,,,,,,2.7,0.89,0,2998,2,4.344444444,3,32.44444444,-31.588,-36.574,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
2485.41,Z-6.0000,,,,,,,5.17,1.81,75.58241758,2998,2,3.659340659,2.840659341,12.71978022,-31.588,-36.574,0,0,1,-6,-2,,0,0,0,71.25573925,0,Air-Cut in Z while plunging,1,Face Milling
2487.22,G04,X1.0000,,,,,,3.1,0.91,0,2998,2.02173913,2.673913043,3.369565217,21.34782609,-31.588,-36.574,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2488.13,Y30.0000,,,,,,,537.07,52.44,75.98551001,2998,14.94547188,7.455290753,10.23965682,20.7092469,-31.588,30,0,66.574,66.574,-6,0,Climb,4.9,63.4,1,317.07,317.07,Cut with Feed,66.574,Face Milling
2540.57,G04,X1.0000,,,,,,5.7,0.92,0,2998,2.010752688,17.43010753,6.129032258,25.33333333,-31.588,30,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2541.49,X-28.4130,Y31.5880,,,,,,32.22,3.05,68.30065359,2998,7.996732026,34.05882353,10.52941176,24.31045752,-28.413,31.588,3.175,1.588,3.549981549,-6,0,Climb,3.4,4.6,1,10.65,10.65,Cut with Feed,3.549981549,Face Milling
2544.54,G04,X1.0000,,,,,,16.99,2.12,0,4385.192488,27.51643192,8.474178404,7.976525822,25.38028169,-28.413,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2546.66,Y-31.5880,,,,,,,176.28,12.48,304.7558046,5998.751801,23.80384307,11.81665332,14.11369095,24.49159327,-28.413,-31.588,0,-63.176,63.176,-6,0,Conventional,3,63.2,1,186.59,186.59,Cut with Feed,63.176,Face Milling
2559.14,G04,X1.0000,,,,,,6.27,0.93,0,5998.893617,5.095744681,4.361702128,6.670212766,27.27659574,-28.413,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2560.07,X-25.2380,,,,,,,4.78,0.63,300.234375,5994,18.796875,86.4375,7.46875,20.234375,-25.238,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,Face Milling
2560.7,G04,X1.0000,,,,,,5.5,1.2,0,5999,6.578512397,4.760330579,4.545454545,28.10743802,-25.238,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2561.9,Y31.5880,,,,,,,161.39,12.29,304.7520325,5999,23.24552846,30.44634146,13.12113821,21.3902439,-25.238,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
2574.19,G04,X1.0000,,,,,,10.47,1.19,0,5998.916667,5.058333333,7.366666667,8.725,22.24166667,-25.238,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2575.38,X-22.0630,,,,,,,4.04,0.61,300.0806452,5994,16.77419355,37.35483871,6.516129032,20.14516129,-22.063,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
2575.99,G04,X1.0000,,,,,,9.91,1.18,0,5999,5.882352941,9.445378151,8.327731092,23.4789916,-22.063,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2577.17,Y-31.5880,,,,,,,155.63,9.25,406.5604752,5998.676026,25.53887689,9.767818575,16.80669546,24.07343413,-22.063,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
2586.42,G04,X1.0000,,,,,,7.38,0.95,0,5999,5.03125,2.333333333,7.6875,25.28125,-22.063,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2587.37,X-18.8880,,,,,,,5.11,0.63,209.859375,5993.84375,16.28125,22.703125,7.984375,23.890625,-18.888,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
2588,G04,X1.0000,,,,,,3.82,0.92,0,5998.892473,6.677419355,3.344086022,4.107526882,28.62365591,-18.888,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2588.92,Y31.5880,,,,,,,126.45,9.5,393.3049422,5998.674027,24.43322818,24.01366982,13.29652997,21.62250263,-18.888,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
2598.42,G04,X1.0000,,,,,,9.99,1.17,0,5998.915254,5.110169492,6.398305085,8.466101695,27.44915254,-18.888,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2599.59,X-15.7130,,,,,,,4.19,0.59,232.5,5994,17.33333333,21.33333333,6.983333333,24.53333333,-15.713,31.588,3.175,0,3.175,-6,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,Face Milling
2600.18,G04,X1.0000,,,,,,7.03,0.89,0,5998.888889,6.5,6.955555556,7.811111111,26.94444444,-15.713,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2601.07,Y-31.5880,,,,,,,228.51,14.82,257.8260283,5998.797707,22.02562374,7.797033041,15.40863115,24.32501686,-15.713,-31.588,0,-63.176,63.176,-6,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,Face Milling
2615.89,G04,X1.0000,,,,,,6.44,0.91,0,5998.891304,5.054347826,1.684782609,7,25.29347826,-15.713,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2616.8,X-12.5380,,,,,,,6.62,0.9,225.8461538,5992.406593,18.02197802,45,7.274725275,21.05494505,-12.538,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,Face Milling
2617.7,G04,X1.0000,,,,,,4.13,0.91,0,5998.891304,5.402173913,7.358695652,4.489130435,26.9673913,-12.538,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2618.61,Y31.5880,,,,,,,183.8,14.89,252.8053691,5998.402685,21.13087248,25.01006711,12.33557047,21.89395973,-12.538,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
2633.5,G04,X1.0000,,,,,,7.1,0.88,0,5999,5,7,7.97752809,26.26966292,-12.538,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2634.38,X-9.3630,,,,,,,4.64,0.92,174.7741935,5995.55914,13.11827957,23.43010753,4.989247312,24.38709677,-9.363,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
