Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation Type
1433.97,X16.0380,,,,,,,3.54,0.63,184.546875,4500.15625,15.3125,28.828125,5.53125,27.53125,16.038,31.588,3.175,0,3.175,-4.5,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1434.6,G04,X1.0000,,,,,,5.94,0.94,0,4503.473684,6.494736842,4.368421053,6.252631579,28.62105263,16.038,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1435.54,Y-31.5880,,,,,,,367.42,15.02,251.1862941,4500,23.41650033,8.873586161,24.44577512,24.00998004,16.038,-31.588,0,-63.176,63.176,-4.5,0,Conventional,6.4,63.2,1.5,192.79,289.185,Cut with Feed,63.176,Face Milling
1450.56,G04,X1.0000,,,,,,6.84,0.92,0,4500,3.075268817,0.806451613,7.35483871,28.6344086,16.038,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1451.48,X19.2130,,,,,,,5.77,0.91,254.2065217,4500,18.54347826,25.35869565,6.27173913,23.72826087,19.213,-31.588,3.175,0,3.175,-4.5,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1452.39,G04,X1.0000,,,,,,2.05,0.95,0,4500,4.177083333,1.8125,2.135416667,28.59375,19.213,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1453.34,Y31.5880,,,,,,,142.45,14.93,256.8279786,4500,24.77376171,23.68741633,9.53480589,23.88554217,19.213,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1468.27,G04,X1.0000,,,,,,7.6,0.95,0,4500,3.083333333,6.541666667,7.916666667,30.3125,19.213,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1469.22,X22.3880,,,,,,,15.74,0.95,254.3229167,4500,17.95833333,10.44791667,16.39583333,27.01041667,22.388,31.588,3.175,0,3.175,-4.5,0,Climb,3.1,4.4,1.5,10.2,15.3,Cut with Feed,3.175,Face Milling
1470.17,G04,X1.0000,,,,,,6.97,0.93,0,4500,5.489361702,5.031914894,7.414893617,28.96808511,22.388,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1471.1,Y-31.5880,,,,,,,342.65,14.85,256.8270525,4500,22.81763122,14.42193809,23.05854643,25.26379542,22.388,-31.588,0,-63.176,63.176,-4.5,0,Conventional,3.2,63.2,1.5,192.98,289.47,Cut with Feed,63.176,Face Milling
1485.95,G04,X1.0000,,,,,,6.54,0.93,0,4500,3.085106383,1.744680851,6.957446809,30.28723404,22.388,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1486.88,X25.5630,,,,,,,2.81,0.92,254.2365591,4500,19.49462366,9.698924731,3.021505376,23.38709677,25.563,-31.588,3.175,0,3.175,-4.5,0,Conventional,3,4.4,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
1487.8,G04,X1.0000,,,,,,2.13,0.94,0,4500,4.842105263,5.568421053,2.242105263,28.14736842,25.563,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1488.74,Y31.5880,,,,,,,179.86,14.84,256.826936,4500,24.83703704,41.56767677,12.11178451,21.88686869,25.563,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
1503.58,G04,X1.0000,,,,,,7.94,0.95,0,4500,3.0625,6.541666667,8.270833333,30.97916667,25.563,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1504.53,X28.7380,,,,,,,2.31,0.95,223.65625,4500,11.54166667,42.03125,2.40625,28.36458333,28.738,31.588,3.175,0,3.175,-4.5,0,Climb,1.4,4.5,1.5,5.94,8.91,Cut with Feed,3.175,Face Milling
1505.48,G04,X1.0000,,,,,,6.93,0.94,0,4500,3.4,5.978947368,7.294736842,28.32631579,28.738,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1506.42,Y-31.5880,,,,,,,166.03,14.76,256.8259986,4500,10.50507786,6.395396073,11.24102911,29.25660122,28.738,-31.588,0,-63.176,63.176,-4.5,0,Conventional,4.6,59.6,1.5,83.01,124.515,Cut with Feed,63.176,Face Milling
1521.18,G04,X1.0000,,,,,,7.55,0.94,0,4500,3,12.22105263,7.947368421,26.32631579,28.738,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1522.12,X31.5880,Y-30.0000,,,,,,8.68,0.98,163.5454545,4500,3,30.55555556,8.767676768,26.64646465,31.588,-30,2.85,1.588,3.262551762,-4.5,0,,0,0,0,0,0,Air-Cut,3.262551762,Face Milling
1523.1,G04,X1.0000,,,,,,2.93,0.93,0,4500,3,7.042553191,3.117021277,27.31914894,31.588,-30,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1524.03,Y36.5740,,,,,,,212.4,15.63,254.7257033,4500,3,8.807544757,13.58056266,27.20588235,31.588,36.574,0,66.574,66.574,-4.5,0,,0,0,0,0,0,Air-Cut,66.574,Face Milling
1539.66,G04,X1.0000,,,,,,9.48,0.97,0,4500,3,8.336734694,9.673469388,27.16326531,31.588,36.574,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1540.63,Z-2.0000,,,,,,,8.22,0.94,156.9578947,4500,3,8,8.652631579,38.53684211,31.588,36.574,0,0,0,-2,2.5,,0,0,0,0,0,Air-cut in Z while retracting,2.5,Face Milling
1541.57,G04,X1.0000,,,,,,7.97,0.93,210.8510638,4500,3,8.882978723,8.478723404,29.03191489,31.588,36.574,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
1542.5,G00,X-31.5880,Y-36.5740,,,,,16.48,0.31,19200.625,4500,3,88.59375,51.5,31.03125,-31.588,-36.574,-63.176,-73.148,96.65317832,-2,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
1542.81,G04,X1.0000,,,,,,3.49,0.94,0,4500,3,6.042105263,3.673684211,31.77894737,-31.588,-36.574,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
1543.75,Z-6.0000,,,,,,,2.85,0.94,255.5052632,4500,3,4,3,11.02105263,-31.588,-36.574,0,0,1.5,-6,-4,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1.5,Face Milling
1544.69,G04,X1.0000,,,,,,3.78,1.29,31.16923077,4500,3.092307692,4.030769231,2.907692308,18.79230769,-31.588,-36.574,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1545.98,Y30.0000,,,,,,,223.94,15.45,256.8337646,4500,33.64553687,39.2542044,14.4851229,23.53363519,-31.588,30,0,66.574,66.574,-6,0,Climb,4.9,63.4,1.5,317.07,475.605,Cut with Feed,66.574,Face Milling
1561.43,G04,X1.0000,,,,,,7.69,0.96,0,4500,3.443298969,15.11340206,7.927835052,30,-31.588,30,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1562.39,X-28.4130,Y31.5880,,,,,,19.54,0.94,167.7263158,4500.105263,18.84210526,35.29473684,20.56842105,27.35789474,-28.413,31.588,3.175,1.588,3.549981549,-6,0,Climb,3.4,4.6,1.5,10.65,15.975,Cut with Feed,3.549981549,Face Milling
1563.33,G04,X1.0000,,,,,,9.97,2.19,0,3790.381818,15.04090909,7.05,4.531818182,25.18181818,-28.413,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1565.52,Y-31.5880,,,,,,,417.71,24.88,151.9389313,2995.308156,19.54037766,14.8790679,16.78224186,22.98352752,-28.413,-31.588,0,-63.176,63.176,-6,0,Conventional,3,63.2,1.5,186.59,279.885,Cut with Feed,63.176,Face Milling
1590.4,G04,X1.0000,,,,,,6.71,0.95,0,2998,2.052083333,1.0625,6.989583333,24.97916667,-28.413,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1591.35,X-25.2380,,,,,,,6.66,1.26,150.8031496,2998,16.07086614,14.98425197,5.244094488,20.72440945,-25.238,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
1592.61,G04,X1.0000,,,,,,2.95,1.3,0,2998,5.977099237,2.190839695,2.251908397,26.26717557,-25.238,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1593.91,Y31.5880,,,,,,,317.78,24.66,151.9383867,2996.552898,20.74706121,20.13822456,12.88123227,18.61613296,-25.238,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1618.57,G04,X1.0000,,,,,,11.64,1.29,0,2998,2.061538462,5.815384615,8.953846154,29.20769231,-25.238,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1619.86,X-22.0630,,,,,,,31.33,1.26,150.8031496,2998,16.88188976,41.01574803,24.66929134,25.23622047,-22.063,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1621.12,G04,X1.0000,,,,,,9.42,0.93,0,2998,2.819148936,5.617021277,10.0212766,27.9893617,-22.063,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1622.05,Y-31.5880,,,,,,,318.97,18.9,200.6927552,2995.165521,22.70121629,14.18244315,16.86779482,25.43997885,-22.063,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
1640.95,G04,X1.0000,,,,,,6.19,0.97,0,2998,2.102040816,0.530612245,6.316326531,28.2755102,-22.063,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1641.92,X-18.8880,,,,,,,7.63,0.95,200.8854167,2994.666667,19.9375,39.48958333,7.947916667,20.05208333,-18.888,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1642.87,G04,X1.0000,,,,,,0.71,0.97,0,2998,3.755102041,3.918367347,0.724489796,28.26530612,-18.888,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1643.84,Y31.5880,,,,,,,215.3,18.62,202.9146538,2997.168009,23.11969941,25.15566291,11.55662909,18.02952228,-18.888,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1662.46,G04,X1.0000,,,,,,11.05,1.26,12.68503937,2998,2.086614173,5.503937008,8.700787402,29.70866142,-18.888,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1663.72,X-15.7130,,,,,,,5.79,0.94,200.8631579,2994.947368,19.01052632,28.38947368,6.094736842,25.32631579,-15.713,31.588,3.175,0,3.175,-6,0,Climb,3,4.4,1.5,10.19,15.285,Cut with Feed,3.175,Face Milling
1664.66,G04,X1.0000,,,,,,8.16,0.94,0,2997.894737,3.473684211,4.863157895,8.589473684,28.02105263,-15.713,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1665.6,Y-31.5880,,,,,,,210.49,15.15,253.8324538,2997.558047,25.60092348,17.83509235,13.88456464,24.39313984,-15.713,-31.588,0,-63.176,63.176,-6,0,Conventional,3.1,63.2,1.5,186.66,279.99,Cut with Feed,63.176,Face Milling
1680.75,G04,X1.0000,,,,,,7.55,0.94,0,2998,2.094736842,4.894736842,7.947368421,27.95789474,-15.713,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1681.69,X-12.5380,,,,,,,1.94,0.94,251.3263158,2998,18.95789474,53.6,2.042105263,19.85263158,-12.538,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
1682.63,G04,X1.0000,,,,,,1.45,0.96,0,2998,3.546391753,1.969072165,1.494845361,27.55670103,-12.538,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1683.59,Y31.5880,,,,,,,187.07,15.04,253.8312292,2995.72093,25.37807309,27.93754153,12.42990033,16.4192691,-12.538,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1698.63,G04,X1.0000,,,,,,7.87,0.94,0,2998,2.084210526,6.463157895,8.284210526,29.27368421,-12.538,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1699.57,X-9.3630,,,,,,,21.75,0.92,212.9354839,2998,18.47311828,40.53763441,23.38709677,26.02150538,-9.363,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1700.49,G04,X1.0000,,,,,,8.64,0.96,0,2998,3.567010309,3.371134021,8.907216495,27.92783505,-9.363,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1701.45,Y-31.5880,,,,,,,326.3,12.56,304.7573588,2994.913286,28.33412888,25.49005569,25.95863166,24.3858393,-9.363,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
1714.01,G04,X1.0000,,,,,,7.51,0.93,0,2998,2.095744681,3.489361702,7.989361702,27.94680851,-9.363,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1714.94,X-6.1880,,,,,,,5.79,0.64,300.3076923,2998,18.43076923,63.06153846,8.907692308,20.07692308,-6.188,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1715.58,G04,X1.0000,,,,,,2.21,0.94,0,2998,6.947368421,1.652631579,2.326315789,26.70526316,-6.188,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1716.52,Y31.5880,,,,,,,152.59,12.63,297.278481,2997.248418,26.33148734,37.20094937,12.07199367,18.60601266,-6.188,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1729.15,G04,X1.0000,,,,,,8.77,0.93,0,2998,2,6.638297872,9.329787234,29.9893617,-6.188,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1730.08,X-3.0130,,,,,,,4.8,0.93,185.7978723,2998,15.60638298,21.74468085,5.106382979,26.38297872,-3.013,31.588,3.175,0,3.175,-6,0,Climb,3,4.4,1.5,10.19,15.285,Cut with Feed,3.175,Face Milling
1731.01,G04,X1.0000,,,,,,18.19,1.89,0,4301.084211,30.60526316,5.8,9.573684211,28.28421053,-3.013,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1732.9,Y-31.5880,,,,,,,286.98,12.48,304.7558046,5998.255404,32.2233787,7.642914331,22.97678143,25.23298639,-3.013,-31.588,0,-63.176,63.176,-6,0,Conventional,3.1,63.2,1.5,186.66,279.99,Cut with Feed,63.176,Face Milling
1745.38,G04,X1.0000,,,,,,9.91,1.23,0,5998.919355,5.14516129,1.540322581,7.991935484,25.71774194,-3.013,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1746.61,X0.1630,,,,,,,5.27,0.62,300.1587302,5993.920635,28.49206349,85.34920635,8.365079365,22.55555556,0.163,-31.588,3.176,0,3.176,-6,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.176,Face Milling
1747.23,G04,X1.0000,,,,,,3.4,0.95,0,5998.895833,6.864583333,15.27083333,3.541666667,25.875,0.163,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1748.18,Y31.5880,,,,,,,143.38,12.56,302.5425617,5997.743039,32.67382657,47.95704057,11.40652347,22.63802705,0.163,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1760.74,G04,X1.0000,,,,,,9.05,0.96,0,5998.896907,4.412371134,7,9.329896907,29.30927835,0.163,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1761.7,X3.3380,,,,,,,8.66,0.65,291.1212121,5994.30303,19.8030303,27.31818182,13.12121212,28,3.338,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1762.35,G04,X1.0000,,,,,,10.55,1.23,20.45967742,5998.919355,8.669354839,8.532258065,8.508064516,27.75806452,3.338,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1763.58,Y-31.5880,,,,,,,112.72,9.28,406.5618945,5997.61141,37.61786868,16.96986006,12.13347686,24.63078579,3.338,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
1772.86,G04,X1.0000,,,,,,7.28,0.94,0,5998.894737,5.052631579,0.663157895,7.663157895,27.29473684,3.338,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1773.8,X6.5130,,,,,,,5.38,0.63,197.140625,5989.15625,22.609375,60.078125,8.40625,21.15625,6.513,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1774.43,G04,X1.0000,,,,,,2.94,0.95,0,5998.895833,7.8125,0.895833333,3.0625,28.625,6.513,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1775.38,Y31.5880,,,,,,,172.06,9.41,393.1740977,5998.023355,34.72929936,64.1656051,18.26539278,19.39278132,6.513,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1784.79,G04,X1.0000,,,,,,11.07,1.26,0,5998.92126,4.937007874,7.456692913,8.716535433,31.42519685,6.513,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1786.05,X9.6880,,,,,,,2.07,0.33,395.0294118,5989.294118,27.58823529,64.5,6.088235294,23.17647059,9.688,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.4,1.5,10.2,15.3,Cut with Feed,3.175,Face Milling
1786.38,G04,X1.0000,,,,,,8.56,0.95,0,5999,8.385416667,12.625,8.916666667,26.03125,9.688,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1787.33,Y-31.5880,,,,,,,246.27,14.88,252.4553392,5998.34184,30.60779046,9.047683009,16.53928811,25.40228341,9.688,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1.5,192.98,289.47,Cut with Feed,63.176,Face Milling
1802.21,G04,X1.0000,,,,,,6.64,0.94,0,5999,5,1.357894737,6.989473684,26.63157895,9.688,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1803.15,X12.8630,,,,,,,9.08,0.93,172.9148936,5992.297872,19.76595745,18.03191489,9.659574468,23.70212766,12.863,-31.588,3.175,0,3.175,-6,0,Conventional,3,4.4,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
1804.08,G04,X1.0000,,,,,,4.23,0.96,0,5998.896907,7.556701031,2.659793814,4.360824742,27.04123711,12.863,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1805.04,Y31.5880,,,,,,,181.71,14.87,254.2567204,5997.924731,27.96034946,34.0436828,12.21169355,22.21908602,12.863,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
1819.91,G04,X1.0000,,,,,,8.67,0.92,0,5998.892473,5.021505376,7.989247312,9.322580645,27.32258065,12.863,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1820.83,X16.0380,,,,,,,4.56,0.96,170.2268041,5989.103093,19.20618557,34.09278351,4.701030928,28.01030928,16.038,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1821.79,G04,X1.0000,,,,,,7.29,0.98,6.161616162,5998.89899,6.292929293,6.474747475,7.363636364,26.01010101,16.038,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1822.77,Y-31.5880,,,,,,,127.9,6.31,609.0348101,5997.006329,39.95411392,10.04113924,20.23734177,24.89398734,16.038,-31.588,0,-63.176,63.176,-6,0,Conventional,6.4,63.2,1.5,192.79,289.185,Cut with Feed,63.176,Face Milling
1829.08,G04,X1.0000,,,,,,6.9,0.93,0,5998.893617,5.053191489,1.180851064,7.340425532,29.26595745,16.038,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1830.01,X19.2130,,,,,,,4.5,0.64,174.2769231,5994.076923,23.26153846,90.67692308,6.923076923,21.61538462,19.213,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1830.65,G04,X1.0000,,,,,,2.28,0.96,6.288659794,5998.896907,6.608247423,2.824742268,2.350515464,29.58762887,19.213,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1831.61,Y31.5880,,,,,,,113.69,6.11,609.003268,5997.954248,39.44607843,57.39379085,18.57679739,18.95424837,19.213,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1837.72,G04,X1.0000,,,,,,12.44,1.27,0,5998.921875,5.4921875,7.21875,9.71875,28.953125,19.213,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1838.99,X22.3880,,,,,,,2.66,0.32,591.5151515,5989.30303,36.09090909,66.21212121,8.060606061,23.18181818,22.388,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.4,1.5,10.2,15.3,Cut with Feed,3.175,Face Milling
1839.31,G04,X1.0000,,,,,,15.1,1.9,0,4267.382199,23.80104712,6.680628272,7.905759162,24.14136126,22.388,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1841.21,Y-31.5880,,,,,,,630.22,50.03,75.65547562,1501.73781,19.32114309,5.944644285,12.59432454,20.85891287,22.388,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1.5,192.98,289.47,Cut with Feed,63.176,Face Milling
1891.24,G04,X1.0000,,,,,,6.09,0.95,0,1499,2.052083333,2.322916667,6.34375,23.94791667,22.388,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1892.19,X25.5630,,,,,,,16.02,2.52,75.69960474,1502.794466,15.98418972,34.04347826,6.33201581,17.39920949,25.563,-31.588,3.175,0,3.175,-6,0,Conventional,3,4.4,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
1894.71,G04,X1.0000,,,,,,1.07,0.93,0,1502.191489,4.372340426,5.340425532,1.138297872,26.31914894,25.563,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1895.64,Y31.5880,,,,,,,520.31,50,75.81203759,1502.923215,19.76304739,11.56968606,10.40411918,18.5614877,25.563,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
1945.64,G04,X1.0000,,,,,,6.5,0.92,0,1499,2.032258065,1.580645161,6.989247312,27.98924731,25.563,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1946.56,X28.7380,,,,,,,20.4,2.51,75.6984127,1504.039683,10.32936508,20.26587302,8.095238095,25.25396825,28.738,31.588,3.175,0,3.175,-6,0,Climb,1.4,4.5,1.5,5.94,8.91,Cut with Feed,3.175,Face Milling
1949.07,G04,X1.0000,,,,,,4.45,0.94,0,1502.263158,2.652631579,5.652631579,4.684210526,25.98947368,28.738,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1950.01,Y-31.5880,,,,,,,634.96,50.09,75.4754491,1503.06986,8.15988024,7.28502994,12.6738523,26.04151697,28.738,-31.588,0,-63.176,63.176,-6,0,Conventional,4.6,59.6,1.5,83.01,124.515,Cut with Feed,63.176,Face Milling
2000.1,G04,X1.0000,,,,,,5.38,0.93,0,1499,2,9.212765957,5.723404255,23.35106383,28.738,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,
2001.03,X31.5880,Y-30.0000,,,,,,27.34,2.63,75.71212121,1499,2,28.1780303,10.35606061,24.74242424,31.588,-30,2.85,1.588,3.262551762,-6,0,,0,0,0,0,0,Air-Cut,3.262551762,
2003.66,G04,X1.0000,,,,,,2.04,0.97,0,1499,2,6.683673469,2.081632653,24.33673469,31.588,-30,0,0,0,-6,0,,0,0,,0,0,Dwell,0,
2004.63,Y36.5740,,,,,,,590.53,52.54,75.89115128,1499,1.730542341,9.885632731,11.23748811,23.4150333,31.588,36.574,0,66.574,66.574,-6,0,,0,0,0,0,0,Air-Cut,66.574,
2057.17,G04,X1.0000,,,,,,7.91,0.94,0,1499,2,10,8.326315789,21.52631579,31.588,36.574,0,0,0,-6,0,,0,0,,0,0,Dwell,0,
2058.11,Z-4.0000,,,,,,,12.56,1.6,60.47826087,1499,2,10,7.801242236,38,31.588,36.574,0,0,0,-4,2,,0,0,0,0,0,Air-cut in Z while retracting,2,
2059.71,G04,X1.0000,,,,,,48.81,6.24,0,2191.5664,7.7104,9.104,7.8096,25.8688,31.588,36.574,0,0,0,-4,0,,0,0,,0,0,Dwell,0,
2065.95,Z-8.0000,,,,,,,57.56,9.8,24.18450561,2998,1.222222222,0.801223242,5.867482161,9.864424057,31.588,36.574,0,0,1.5,-8,-4,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1.5,
2075.75,G04,X1.0000,,,,,,5.76,0.94,0,2998,1,0.252631579,6.063157895,18.63157895,31.588,36.574,0,0,0,-8,0,,0,0,,0,0,Dwell,0,
2076.69,X31.7120,Y34.4440,,,,,,27.62,2.51,132.6984127,2998,3.761904762,26.03571429,10.96031746,20.23412698,31.712,34.444,0.124,-2.13,2.133606337,-8,0,,3.8,1.9,2,5.66,11.32,Cut with Feed,2.133606337,Contouring
2079.2,G04,X1.0000,,,,,,2.68,2.23,0,2997.955357,2.736607143,9.276785714,1.196428571,16.76339286,31.712,34.444,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2081.43,X34.7630,Y28.9450,,,,,,24.83,2.51,151.3968254,2996.809524,10.07539683,29.71031746,9.853174603,20.98809524,34.763,28.945,3.051,-5.499,6.288688417,-8,0,,3.9,6.3,2,8.54,17.08,Cut with Feed,6.288688417,Contouring
2083.94,G04,X1.0000,,,,,,2.23,0.95,0,2998,1.65625,6.25,2.322916667,17.64583333,34.763,28.945,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2084.89,X39.7630,,,,,,,5.79,2.25,146.6548673,2998,1,25.65486726,2.561946903,15.70353982,39.763,28.945,5,0,5,-8,0,,0,0,2,0,0,Air-Cut,5,Contouring
2087.14,G04,X1.0000,,,,,,0.92,0.91,0,2998,1,4.663043478,1,15.90217391,39.763,28.945,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
2088.05,Z-6.5000,,,,,,,0.64,0.63,149.625,2998,1,4,1,37.9375,39.763,28.945,0,0,0,-6.5,1.5,,0,0,0,0,0,Air-cut in Z while retracting,1.5,Contouring
