Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Modal G-Code
919.6,G04,X1.0000,,,,,,2.19,0.93,0,4503.297872,4.670212766,2.542553191,2.329787234,24.34042553,31.588,-15.713,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
920.53,X-31.5880,,,,,,,162.33,12.58,297.2478157,4500,18.98649722,29.40428912,12.89356632,20.20492454,-31.588,-15.713,-63.176,0,63.176,-3,0,Climb,63.2,3.1,1.5,186.36,279.54,Cut with Feed,63.176,Face Milling
933.11,G04,X1.0000,,,,,,3.51,0.95,0,4500,3,11.19791667,3.65625,24.67708333,-31.588,-15.713,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
934.06,Y-12.5380,,,,,,,2.26,0.95,203.3333333,4500,13.61458333,5.854166667,2.354166667,19.67708333,-31.588,-12.538,0,3.175,3.175,-3,0,Climb,4.5,3.1,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
935.01,G04,X1.0000,,,,,,2.47,0.92,0,4500,4.150537634,17.62365591,2.655913978,23.96774194,-31.588,-12.538,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
935.93,X31.5880,,,,,,,28.96,12.4,304.7542305,4500,19.49717969,47.47622885,2.333601934,16.93150685,31.588,-12.538,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
948.33,G04,X1.0000,,,,,,0.98,1.26,0,4500,3.330708661,11.15748031,0.771653543,24.96062992,31.588,-12.538,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
949.59,Y-9.3630,,,,,,,6.26,0.64,300.3076923,4500,18.15384615,6.461538462,9.630769231,18.61538462,31.588,-9.363,0,3.175,3.175,-3,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
950.23,G04,X1.0000,,,,,,0.84,0.96,0,4500,4.443298969,2.051546392,0.865979381,23.98969072,31.588,-9.363,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
951.19,X-31.5880,,,,,,,200.29,18.62,205.8894257,4500,16.30166398,29.89640365,10.75093935,20.47987118,-31.588,-9.363,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
969.81,G04,X1.0000,,,,,,3.6,0.95,0,4500,3.0625,7.572916667,3.75,23.96875,-31.588,-9.363,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
970.76,Y-6.1880,,,,,,,13.01,1,203.960396,4500,13.62376238,15.86138614,12.88118812,21.67326733,-31.588,-6.188,0,3.175,3.175,-3,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
971.76,G04,X1.0000,,,,,,2.54,0.94,0,4500,4.452631579,17.68421053,2.673684211,23.68421053,-31.588,-6.188,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
972.7,X31.5880,,,,,,,35.33,18.61,204.8437164,4500,16.29699248,27.01181525,1.897422127,17.61707841,31.588,-6.188,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
991.31,G04,X1.0000,,,,,,1.06,0.97,0,4500,3.051020408,8.683673469,1.081632653,25.28571429,31.588,-6.188,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
992.28,Y-3.0130,,,,,,,7.1,0.96,203.8762887,4500.103093,13.44329897,8.628865979,7.319587629,19.09278351,31.588,-3.013,0,3.175,3.175,-3,0,Conventional,4.5,3,1.5,10.49,15.735,Cut with Feed,3.175,Face Milling
993.24,G04,X1.0000,,,,,,3.41,2.17,0,5162.311927,19.42201835,3.711009174,1.564220183,24.67431193,31.588,-3.013,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
995.41,X-31.5880,,,,,,,60.99,15.49,243.8425806,5999,21.25741935,30.39806452,3.93483871,21.65419355,-31.588,-3.013,-63.176,0,63.176,-3,0,Climb,63.2,3.1,1.5,186.36,279.54,Cut with Feed,63.176,Face Milling
1010.9,G04,X1.0000,,,,,,1.47,0.99,0,5998.9,5.02,10.98,1.47,23.69,-31.588,-3.013,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1011.89,Y0.1630,,,,,,,7.23,0.95,162.6666667,5992.4375,16.33333333,24.77083333,7.53125,19.34375,-31.588,0.163,0,3.176,3.176,-3,0,Climb,4.5,3.1,1.5,10.55,15.825,Cut with Feed,3.176,Face Milling
1012.84,G04,X1.0000,,,,,,2.8,0.92,0,5998.892473,5.774193548,18.46236559,3.010752688,25.29032258,-31.588,0.163,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1013.76,X31.5880,,,,,,,36.98,15.63,238.8516624,5998.795396,21.12723785,43.27429668,2.364450128,18.88043478,31.588,0.163,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1029.39,G04,X1.0000,,,,,,1.43,1.26,0,5998.92126,5.094488189,11.15748031,1.125984252,19.74015748,31.588,0.163,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1030.65,Y3.3380,,,,,,,13.3,0.63,240.1875,5994.15625,19.9375,10.96875,20.78125,21.046875,31.588,3.338,0,3.175,3.175,-3,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
1031.28,G04,X1.0000,,,,,,3.45,1.24,0,5999,7.36,5.392,2.76,20.736,31.588,3.338,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1032.52,X-31.5880,,,,,,,65.71,11.56,324.7191011,5999,24.18150389,26.6127917,5.679343129,20.05877269,-31.588,3.338,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
1044.08,G04,X1.0000,,,,,,1.67,0.94,0,5999,5.010526316,11.36842105,1.757894737,22.33684211,-31.588,3.338,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1045.02,Y6.5130,,,,,,,5.87,0.95,130.1354167,5995.770833,16.02083333,10.67708333,6.114583333,19.80208333,-31.588,6.513,0,3.175,3.175,-3,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1045.97,G04,X1.0000,,,,,,4.92,0.98,0,5999,5.868686869,16.08080808,4.96969697,24.64646465,-31.588,6.513,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1046.95,X31.5880,,,,,,,30.21,11.7,324.7224594,5999,24.60034159,34.1118702,2.579846285,18.18104184,31.588,6.513,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1058.65,G04,X1.0000,,,,,,2,0.96,0,5998.896907,5.113402062,8.298969072,2.06185567,20.32989691,31.588,6.513,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1059.61,Y9.6880,,,,,,,13.15,0.64,320,5989.153846,21.30769231,15.83076923,20.23076923,20.01538462,31.588,9.688,0,3.175,3.175,-3,0,Conventional,4.5,3.1,1.5,10.51,15.765,Cut with Feed,3.175,Face Milling
1060.25,G04,X1.0000,,,,,,2.61,0.95,0,5998.895833,6.40625,4.927083333,2.71875,18.98958333,31.588,9.688,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1061.2,X-31.5880,,,,,,,76.67,18.5,203.0880605,5998.82712,21.82279849,27.58887088,4.142085359,20.38789843,-31.588,9.688,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1.5,192.68,289.02,Cut with Feed,63.176,Face Milling
1079.7,G04,X1.0000,,,,,,1.25,0.93,0,5999,6,10.96808511,1.329787234,23.32978723,-31.588,9.688,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1080.63,Y12.8630,,,,,,,11.25,1.28,153.3023256,5996.51938,17.42635659,10.27906977,8.720930233,20.5503876,-31.588,12.863,0,3.175,3.175,-3,0,Climb,4.4,3,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
1081.91,G04,X1.0000,,,,,,5.2,0.96,0,5999,7.484536082,14.86597938,5.360824742,24.57731959,-31.588,12.863,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1082.87,X31.5880,,,,,,,74.19,18.51,205.8887689,5999,22.31101512,47.2661987,4.005939525,18.90388769,31.588,12.863,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
1101.38,G04,X1.0000,,,,,,1.62,0.92,0,5998.892473,6.086021505,7.322580645,1.741935484,23.95698925,31.588,12.863,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1102.3,Y16.0380,,,,,,,4.81,1,203.960396,5995.534653,20.40594059,14.98019802,4.762376238,19.72277228,31.588,16.038,0,3.175,3.175,-3,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
1103.3,G04,X1.0000,,,,,,5.12,0.97,0,5998.897959,8.204081633,4.744897959,5.224489796,19.6122449,31.588,16.038,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1104.27,X-31.5880,,,,,,,88.65,8.03,475.9415423,5998.589552,31.13681592,28.81094527,11.0261194,20.11442786,-31.588,16.038,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
1112.3,G04,X1.0000,,,,,,1.92,0.95,5.083333333,5998.895833,6.1875,8.572916667,2,24.28125,-31.588,16.038,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1113.25,Y19.2130,,,,,,,10.3,0.32,473.9090909,5989.30303,23.81818182,62.84848485,31.21212121,19.03030303,-31.588,19.213,0,3.175,3.175,-3,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1113.57,G04,X1.0000,,,,,,6.21,1.23,9.314516129,5999,10.01612903,16.77419355,5.008064516,24.99193548,-31.588,19.213,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1114.8,X31.5880,,,,,,,32.58,7.75,487.371134,5999,33.34407216,78.80283505,4.198453608,17.01417526,31.588,19.213,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1122.55,G04,X1.0000,,,,,,2.73,0.95,0,5998.895833,6.427083333,10.66666667,2.84375,20.65625,31.588,19.213,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1123.5,Y22.3880,,,,,,,7.56,0.64,427.1846154,5993.923077,24.43076923,34.03076923,11.63076923,18.06153846,31.588,22.388,0,3.175,3.175,-3,0,Conventional,4.5,3.1,1.5,10.51,15.765,Cut with Feed,3.175,Face Milling
1124.14,G04,X1.0000,,,,,,4.55,0.97,0,5999,8.581632653,3.408163265,4.642857143,25.62244898,31.588,22.388,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1125.11,X-31.5880,,,,,,,84.96,7.99,468.48,5999,31.28625,31.8325,10.62,20.95125,-31.588,22.388,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1.5,192.68,289.02,Cut with Feed,63.176,Face Milling
1133.1,G04,X1.0000,,,,,,0.88,0.95,5.083333333,5998.895833,6.208333333,9.1875,0.916666667,23.23958333,-31.588,22.388,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1134.05,Y25.5630,,,,,,,8.11,0.31,472.75,5989.3125,25.625,88.4375,25.34375,13.4375,-31.588,25.563,0,3.175,3.175,-3,0,Climb,4.4,3,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
1134.36,G04,X1.0000,,,,,,4.42,0.94,0,5999,9.357894737,10.66315789,4.652631579,24.58947368,-31.588,25.563,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1135.3,X31.5880,,,,,,,26.27,8.09,468.7209877,5998.592593,32.43580247,62.65061728,3.243209877,18.38765432,31.588,25.563,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
1143.39,G04,X1.0000,,,,,,2.18,0.94,5.136842105,5999,6.157894737,9.031578947,2.294736842,25.22105263,31.588,25.563,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1144.33,Y28.7380,,,,,,,1.9,0.62,354.2857143,5999,15.85714286,10.01587302,3.015873016,21.07936508,31.588,28.738,0,3.175,3.175,-3,0,Conventional,4.6,1.4,1.5,6.08,9.12,Cut with Feed,3.175,Face Milling
1144.95,G04,X1.0000,,,,,,4.81,0.95,5.083333333,5999,7.072916667,10.88541667,5.010416667,23.34375,31.588,28.738,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1145.9,X-31.5880,,,,,,,33.62,7.84,487.3783439,5999,14.62929936,31.27006369,4.282802548,21.90573248,-31.588,28.738,-63.176,0,63.176,-3,0,Climb,59.5,1.4,1.5,82.86,124.29,Cut with Feed,63.176,Face Milling
1153.74,G04,X1.0000,,,,,,1.12,0.98,0,5999,6,8.242424242,1.131313131,20.32323232,-31.588,28.738,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1154.72,Y31.5880,X-30.0000,,,,,,4.44,0.31,472.75,5999,6,30.75,13.875,20.03125,-30,31.588,1.588,2.85,3.262551762,-3,0,Both,0,0,1.5,0,0,Air-Cut,3.262551762,Face Milling
1155.03,G04,X1.0000,,,,,,8.18,1.25,0,5999,6,10.15873016,6.492063492,21.26190476,-30,31.588,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1156.28,X36.5740,,,,,,,39.13,8.08,487.3967862,5999,6,31.8776267,4.8368356,20.03337454,36.574,31.588,66.574,0,66.574,-3,0,Both,0,0,1.5,0,0,Air-Cut,66.574,Face Milling
1164.36,G04,X1.0000,,,,,,6.03,1.26,0,5999,6,9.858267717,4.748031496,19.31496063,36.574,31.588,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1165.62,Z-1.0000,,,,,,,1.33,0.32,388.8484848,5999,6,7,4.03030303,27.96969697,36.574,31.588,0,0,0,-1,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Face Milling
1165.94,G04,X1.0000,,,,,,5.32,0.96,204.3298969,5999,6,7.917525773,5.484536082,26.01030928,36.574,31.588,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
1166.9,G00,Y-31.5880,X-36.5740,,,,,16.18,0.31,19200.625,5999,6,93.4375,50.5625,29.03125,-36.574,-31.588,-73.148,-63.176,96.65317832,-1,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
1167.21,G04,X1.0000,,,,,,4.58,0.97,0,5999,6,7.367346939,4.673469388,29.80612245,-36.574,-31.588,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
1168.18,Z-4.5000,,,,,,,12.65,3.65,60.83333333,5999,6,3.633879781,3.456284153,10.56557377,-36.574,-31.588,0,0,1.5,-4.5,-3.5,,0,0,1.5,71.25573925,106.8836089,Plunge with feed,1.5,Face Milling
1171.83,G04,X1.0000,,,,,,3.2,0.95,0,5999,6,3.270833333,3.333333333,19.375,-36.574,-31.588,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1172.78,X30.0000,,,,,,,306.92,65.54,60.99069413,5998.899314,20.31136537,26.5713196,4.682227307,18.18947368,30,-31.588,66.574,0,66.574,-4.5,0,Conventional,63.4,4.9,1.5,317.07,475.605,Cut with Feed,66.574,Face Milling
1238.32,G04,X1.0000,,,,,,2.41,0.97,0,5998.897959,7.040816327,5.734693878,2.459183673,20.24489796,30,-31.588,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1239.29,Y-28.4130,X31.5880,,,,,,34.51,3.66,56.9972752,5998.128065,16.4386921,34.79291553,9.403269755,19.48773842,31.588,-28.413,1.588,3.175,3.549981549,-4.5,0,Conventional,4.6,3.4,1.5,10.91,16.365,Cut with Feed,3.549981549,Face Milling
1242.95,G04,X1.0000,,,,,,4.39,1.89,0,4392.842105,24.90526316,5.963157895,2.310526316,18.29473684,31.588,-28.413,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1244.84,X-31.5880,,,,,,,121.96,62.4,60.66768146,1503.521711,14.26886717,28.7288896,1.954174011,17.9796507,-31.588,-28.413,-63.176,0,63.176,-4.5,0,Climb,63.2,3,1.5,186.33,279.495,Cut with Feed,63.176,Face Milling
1307.24,G04,X1.0000,,,,,,2.11,0.97,0,1499,2.020408163,8.948979592,2.153061224,22.64285714,-31.588,-28.413,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1308.21,Y-25.2380,,,,,,,36.19,3.27,60.81402439,1503.908537,12.65243902,11.96341463,11.03353659,13.31707317,-31.588,-25.238,0,3.175,3.175,-4.5,0,Climb,4.5,3.1,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
1311.48,G04,X1.0000,,,,,,1.58,0.94,0,1502.473684,3.105263158,16.92631579,1.663157895,23.26315789,-31.588,-25.238,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1312.42,X31.5880,,,,,,,41.87,62.38,60.99022279,1503.523161,12.46337554,33.62750441,0.671101138,14.81663728,31.588,-25.238,63.176,0,63.176,-4.5,0,Conventional,63.2,3.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1374.8,G04,X1.0000,,,,,,0.17,1,0,1499,2.02970297,7.366336634,0.168316832,24.64356436,31.588,-25.238,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1375.8,Y-22.0630,,,,,,,18.28,3.31,57.26807229,1504,13.28915663,8.987951807,5.506024096,15.96084337,31.588,-22.063,0,3.175,3.175,-4.5,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
1379.11,G04,X1.0000,,,,,,0.95,0.94,0,1499.105263,3.442105263,4.968421053,1,24.6,31.588,-22.063,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1380.05,X-31.5880,,,,,,,128.47,46.8,80.49049348,1502.74279,16.12326426,28.56077761,2.744499039,17.70412305,-31.588,-22.063,-63.176,0,63.176,-4.5,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
1426.85,G04,X1.0000,,,,,,2.29,0.95,0,1499,2.052083333,8.291666667,2.385416667,21.29166667,-31.588,-22.063,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1427.8,Y-18.8880,,,,,,,28.29,2.35,80.65677966,1504.677966,15.55932203,9.902542373,11.98728814,12.69491525,-31.588,-18.888,0,3.175,3.175,-4.5,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1430.15,G04,X1.0000,,,,,,1.6,0.95,0,1502.229167,3.375,16.64583333,1.666666667,23.96875,-31.588,-18.888,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1431.1,X31.5880,,,,,,,49.71,46.9,80.40311234,1503.939245,14.57770198,34.69047111,1.059688766,14.58708165,31.588,-18.888,63.176,0,63.176,-4.5,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1478,G04,X1.0000,,,,,,0.09,0.96,0,1499,2.051546392,6.762886598,0.092783505,25.59793814,31.588,-18.888,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1478.96,Y-15.7130,,,,,,,32.69,2.33,80.65384615,1503.230769,16.05555556,17.11965812,13.97008547,15.9957265,31.588,-15.713,0,3.175,3.175,-4.5,0,Conventional,4.5,3,1.5,10.49,15.735,Cut with Feed,3.175,Face Milling
1481.29,G04,X1.0000,,,,,,0.66,0.97,0,1502.367347,2.785714286,4.040816327,0.673469388,24.94897959,31.588,-15.713,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1482.26,X-31.5880,,,,,,,101.31,37.42,101.9727491,1504.124232,19.8819129,27.83462463,2.706652418,17.56452044,-31.588,-15.713,-63.176,0,63.176,-4.5,0,Climb,63.2,3.1,1.5,186.36,279.54,Cut with Feed,63.176,Face Milling
1519.68,G04,X1.0000,,,,,,1.96,0.94,0,1499,1.673684211,8.642105263,2.063157895,25.67368421,-31.588,-15.713,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1520.62,Y-12.5380,,,,,,,6.15,1.93,86.29381443,1505.649485,15.32474227,12.89690722,3.170103093,15.63917526,-31.588,-12.538,0,3.175,3.175,-4.5,0,Climb,4.5,3.1,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
1522.55,G04,X1.0000,,,,,,3.35,1.33,0,1501.462687,5.813432836,14.2238806,2.5,22.70149254,-31.588,-12.538,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1523.88,X31.5880,,,,,,,66.54,37.31,101.9726688,1503.678457,17.113612,39.1977492,1.782958199,14.31270096,31.588,-12.538,63.176,0,63.176,-4.5,0,Conventional,63.2,3.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1561.19,G04,X1.0000,,,,,,1.27,0.95,0,1499,2.041666667,7.697916667,1.322916667,25.65625,31.588,-12.538,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1562.14,Y-9.3630,,,,,,,20.73,1.95,101.4795918,1499.05102,17.51530612,14.46428571,10.57653061,16.23469388,31.588,-9.363,0,3.175,3.175,-4.5,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
1564.09,G04,X1.0000,,,,,,0.34,0.94,0,1502.368421,3.421052632,3.768421053,0.357894737,25.30526316,31.588,-9.363,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1565.03,X-31.5880,,,,,,,57.36,31.4,120.858007,1503.937918,22.12416428,27.48392232,1.82617001,16.94937918,-31.588,-9.363,-63.176,0,63.176,-4.5,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
1596.43,G04,X1.0000,,,,,,2.52,0.94,0,1499,1.736842105,7.6,2.652631579,25.6,-31.588,-9.363,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1597.37,Y-6.1880,,,,,,,7.83,1.62,121.2515337,1499.06135,19.01840491,26.55828221,4.803680982,12.7607362,-31.588,-6.188,0,3.175,3.175,-4.5,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1598.99,G04,X1.0000,,,,,,2.6,0.97,0,1502.367347,3.795918367,16.3877551,2.653061224,24.95918367,-31.588,-6.188,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1599.96,X31.5880,,,,,,,61.43,31.28,121.9610099,1502.943752,19.51038671,40.71907958,1.963247044,15.0878875,31.588,-6.188,63.176,0,63.176,-4.5,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1631.24,G04,X1.0000,,,,,,1.1,0.95,0,1499.104167,1.739583333,7.385416667,1.145833333,26.28125,31.588,-6.188,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1632.19,Y-3.0130,,,,,,,19.41,1.65,121.2650602,1503.096386,19.29518072,15.45783133,11.69277108,18.46987952,31.588,-3.013,0,3.175,3.175,-4.5,0,Conventional,4.5,3,1.5,10.49,15.735,Cut with Feed,3.175,Face Milling
1633.84,G04,X1.0000,,,,,,4.11,1.89,0,2736.684211,29.11052632,4.942105263,2.163157895,24.85789474,31.588,-3.013,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1635.73,X-31.5880,,,,,,,382.56,20.9,180.8464849,4499.856528,21.12625538,28.75848876,18.29555237,20.36537542,-31.588,-3.013,-63.176,0,63.176,-4.5,0,Climb,63.2,3.1,1.5,186.36,279.54,Cut with Feed,63.176,Face Milling
1656.63,G04,X1.0000,,,,,,2.4,0.97,0,4500,4.040816327,9.244897959,2.448979592,27.63265306,-31.588,-3.013,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1657.6,Y0.1630,,,,,,,9.29,1.3,155.1526718,4500,17.3129771,29,7.091603053,18.22900763,-31.588,0.163,0,3.176,3.176,-4.5,0,Climb,4.5,3.1,1.5,10.55,15.825,Cut with Feed,3.176,Face Milling
1658.9,G04,X1.0000,,,,,,1.6,0.96,0,4500,6.494845361,13.53608247,1.649484536,23.94845361,-31.588,0.163,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1659.86,X31.5880,,,,,,,22.86,20.73,182.9117647,4500,22.41272903,27.52362584,1.102217936,18.55351977,31.588,0.163,63.176,0,63.176,-4.5,0,Conventional,63.2,3.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1680.59,G04,X1.0000,,,,,,0.74,0.97,0,4500,4.37755102,9.37755102,0.755102041,26.66326531,31.588,0.163,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1681.56,Y3.3380,,,,,,,10.44,1.3,150.0763359,4500,17.41221374,8.954198473,7.969465649,21.67175573,31.588,3.338,0,3.175,3.175,-4.5,0,Conventional,4.6,3.1,1.5,10.73,16.095,Cut with Feed,3.175,Face Milling
1682.86,G04,X1.0000,,,,,,1.34,0.95,0,4500,6.166666667,3.822916667,1.395833333,24.25,31.588,3.338,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1683.81,X-31.5880,,,,,,,425.93,15.5,243.8426821,4500,24.6344294,19.02385558,27.46163765,20.18826564,-31.588,3.338,-63.176,0,63.176,-4.5,0,Climb,63.2,3.2,1.5,192.47,288.705,Cut with Feed,63.176,Face Milling
1699.31,G04,X1.0000,,,,,,3.22,0.96,0,4500,4.680412371,12.05154639,3.319587629,27.64948454,-31.588,3.338,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1700.27,Y6.5130,,,,,,,16,0.95,160.125,4500.104167,15.86458333,32.05208333,16.66666667,18.36458333,-31.588,6.513,0,3.175,3.175,-4.5,0,Climb,4.4,3.1,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1701.22,G04,X1.0000,,,,,,6.4,0.95,0,4503.229167,7.989583333,1.96875,6.666666667,22.03125,-31.588,6.513,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1702.17,X31.5880,,,,,,,76.28,15.6,238.9980782,4500,24.49327354,63.20243434,4.886611147,15.71684817,31.588,6.513,63.176,0,63.176,-4.5,0,Conventional,63.2,3.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1717.77,G04,X1.0000,,,,,,0.12,1.28,0,4500,4.333333333,11.93023256,0.093023256,26.13953488,31.588,6.513,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
1719.05,Y9.6880,,,,,,,23.2,0.64,240.2461538,4500.153846,20.27692308,25.87692308,35.69230769,16.93846154,31.588,9.688,0,3.175,3.175,-4.5,0,Conventional,4.5,3.1,1.5,10.51,15.765,Cut with Feed,3.175,Face Milling
1719.69,G04,X1.0000,,,,,,5.31,1.25,0,4502.460317,7.873015873,6.285714286,4.214285714,23.98412698,31.588,9.688,0,0,0,-4.5,0,,0,0,0,0,0,Dwell,0,Face Milling
