Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Modal G-Code
777.88,G04,X1.0000,,,,,,0.16,0.95,0,4500,3.34375,11.97916667,0.166666667,28.32291667,31.588,-12.538,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
778.83,Y-9.3630,,,,,,,5.15,0.63,184.546875,4500.15625,9.890625,6.96875,8.046875,22.09375,31.588,-9.363,0,3.175,3.175,-2,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
779.46,G04,X1.0000,,,,,,1.97,1.29,0,4502.384615,5.530769231,4.753846154,1.515384615,26.48461538,31.588,-9.363,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
780.75,X-31.5880,,,,,,,111.46,14.76,256.8259986,4500,15.35883548,27.04468517,7.546377793,20.95870007,-31.588,-9.363,-63.176,0,63.176,-2,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
795.51,G04,X1.0000,,,,,,3.35,0.94,0,4500,3.063157895,7.021052632,3.526315789,28.94736842,-31.588,-9.363,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
796.45,Y-6.1880,,,,,,,17.29,0.99,223.28,4503.5,11.63,18.46,17.29,22.64,-31.588,-6.188,0,3.175,3.175,-2,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
797.44,G04,X1.0000,,,,,,3.89,0.96,0,4500,3.783505155,16.81443299,4.010309278,26.91752577,-31.588,-6.188,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
798.4,X31.5880,,,,,,,68.92,14.62,256.8243336,4500,15.46479836,66.01435407,4.710868079,18.22351333,31.588,-6.188,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
813.02,G04,X1.0000,,,,,,1.66,1.27,0,4500,3.0703125,11.2265625,1.296875,28.171875,31.588,-6.188,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
814.29,Y-3.0130,,,,,,,26.78,0.63,252.984375,4500,14.328125,17.78125,41.84375,18.59375,31.588,-3.013,0,3.175,3.175,-2,0,Conventional,4.5,3,1,10.49,10.49,Cut with Feed,3.175,Face Milling
814.92,G04,X1.0000,,,,,,6.57,2.19,0,5189.568182,24.38636364,6.413636364,2.986363636,26.52727273,31.588,-3.013,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
817.11,X-31.5880,,,,,,,32.96,12.48,304.7558046,5999,20.24579664,34.74779824,2.638911129,22.2786229,-31.588,-3.013,-63.176,0,63.176,-2,0,Climb,63.2,3.1,1,186.36,186.36,Cut with Feed,63.176,Face Milling
829.59,G04,X1.0000,,,,,,1.27,0.95,0,5999,5.072916667,7.5,1.322916667,23.63541667,-31.588,-3.013,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
830.54,Y0.1630,,,,,,,2.58,0.64,300.3076923,5999,16.24615385,34.86153846,3.969230769,22.46153846,-31.588,0.163,0,3.176,3.176,-2,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.176,Face Milling
831.18,G04,X1.0000,,,,,,3.92,0.97,0,5998.897959,6.459183673,16.76530612,4,24.02040816,-31.588,0.163,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
832.15,X31.5880,,,,,,,32.48,12.65,298.1619273,5998.486572,20.52132701,39.26777251,2.565560821,20.18878357,31.588,0.163,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
844.8,G04,X1.0000,,,,,,1.32,0.95,0,5998.895833,5.072916667,7.760416667,1.375,18.63541667,31.588,0.163,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
845.75,Y3.3380,,,,,,,2.2,0.62,300.1587302,5994.079365,16.46031746,12.38095238,3.492063492,16.20634921,31.588,3.338,0,3.175,3.175,-2,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
846.37,G04,X1.0000,,,,,,4.58,1.27,0,5998.921875,7.875,5.5625,3.578125,24.2109375,31.588,3.338,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
847.64,X-31.5880,,,,,,,58.14,9.25,406.5604752,5998.632829,22.5950324,29.35637149,6.278617711,21.97300216,-31.588,3.338,-63.176,0,63.176,-2,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
856.89,G04,X1.0000,,,,,,1.77,0.95,0,5998.895833,5.020833333,10.75,1.84375,24.96875,-31.588,3.338,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
857.84,Y6.5130,,,,,,,12.24,0.66,271.880597,5989.149254,14.3880597,29.31343284,18.26865672,21.05970149,-31.588,6.513,0,3.175,3.175,-2,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
858.5,G04,X1.0000,,,,,,3.77,0.93,0,5998.893617,5.79787234,13.70212766,4.010638298,26.61702128,-31.588,6.513,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
859.43,X31.5880,,,,,,,25.09,9.47,397.0548523,5998.672996,22.90611814,45.40400844,2.646624473,20.02848101,31.588,6.513,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
868.9,G04,X1.0000,,,,,,1.49,0.97,0,5998.897959,5.081632653,9.744897959,1.520408163,27.39795918,31.588,6.513,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
869.87,Y9.6880,,,,,,,17.24,0.64,400.7384615,5989.153846,18.15384615,15.81538462,26.52307692,24.6,31.588,9.688,0,3.175,3.175,-2,0,Conventional,4.5,3.1,1,10.51,10.51,Cut with Feed,3.175,Face Milling
870.51,G04,X1.0000,,,,,,2.8,0.93,0,5998.893617,5.776595745,6.095744681,2.978723404,27.30851064,31.588,9.688,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
871.44,X-31.5880,,,,,,,49.19,14.9,257.8269618,5998.785379,19.39034205,28.90274983,3.299128102,22.35211268,-31.588,9.688,-63.176,0,63.176,-2,0,Climb,63.2,3.2,1,192.68,192.68,Cut with Feed,63.176,Face Milling
886.34,G04,X1.0000,,,,,,1.02,0.97,0,5998.897959,6.071428571,7.367346939,1.040816327,23.36734694,-31.588,9.688,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
887.31,Y12.8630,,,,,,,3.67,0.97,255.3673469,5995.530612,17.12244898,22.64285714,3.744897959,22.43877551,-31.588,12.863,0,3.175,3.175,-2,0,Climb,4.4,3,1,10.09,10.09,Cut with Feed,3.175,Face Milling
888.28,G04,X1.0000,,,,,,4.1,0.93,0,5999,7.468085106,16.85106383,4.361702128,26.85106383,-31.588,12.863,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
889.21,X31.5880,,,,,,,42.62,14.63,257.8237705,5999,20.71379781,27.29303279,2.911202186,20.06557377,31.588,12.863,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
903.84,G04,X1.0000,,,,,,2.65,1.25,0,5999,6.079365079,11.41269841,2.103174603,28.68253968,31.588,12.863,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
905.09,Y16.0380,,,,,,,10.29,0.66,254.1492537,5999,19.35820896,21.31343284,15.35820896,20.05970149,31.588,16.038,0,3.175,3.175,-2,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
905.75,G04,X1.0000,,,,,,5,0.93,0,5999,8.053191489,6.617021277,5.319148936,26.0106383,31.588,16.038,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
906.68,X-31.5880,,,,,,,40.29,6.6,568.3373676,5999,25.80635401,31.3827534,6.095310136,22.25718608,-31.588,16.038,-63.176,0,63.176,-2,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
913.28,G04,X1.0000,,,,,,0.91,0.97,6.224489796,5998.897959,6.193877551,8.285714286,0.928571429,20.58163265,-31.588,16.038,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
914.25,Y19.2130,,,,,,,8.96,0.33,592.0588235,5989.294118,24.5,65.38235294,26.35294118,11.55882353,-31.588,19.213,0,3.175,3.175,-2,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
914.58,G04,X1.0000,,,,,,4.34,0.92,0,5998.892473,7.52688172,12.52688172,4.666666667,25.62365591,-31.588,19.213,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
915.5,X31.5880,,,,,,,19.22,6.46,580.1746522,5998.489954,27.35548686,33.61051005,2.970633694,19.88253478,31.588,19.213,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
921.96,G04,X1.0000,,,,,,1.91,0.93,6.489361702,5998.893617,6.159574468,8.489361702,2.031914894,22.26595745,31.588,19.213,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
922.89,Y22.3880,,,,,,,11.24,0.31,590.9375,5989.3125,20.71875,22.4375,35.125,16.4375,31.588,22.388,0,3.175,3.175,-2,0,Conventional,4.5,3.1,1,10.51,10.51,Cut with Feed,3.175,Face Milling
923.2,G04,X1.0000,,,,,,7.23,1.25,0,5999,8.182539683,4.341269841,5.738095238,25.47619048,31.588,22.388,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
924.45,X-31.5880,,,,,,,33.97,6.24,609.024,5999,26.7056,36.6304,5.4352,22.2016,-31.588,22.388,-63.176,0,63.176,-2,0,Climb,63.2,3.2,1,192.68,192.68,Cut with Feed,63.176,Face Milling
930.69,G04,X1.0000,,,,,,1.42,0.95,6.354166667,5998.895833,6.166666667,8.40625,1.479166667,23.28125,-31.588,22.388,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
931.64,Y25.5630,,,,,,,5.82,0.32,591.5151515,5989.30303,21.6969697,45.93939394,17.63636364,17.09090909,-31.588,25.563,0,3.175,3.175,-2,0,Climb,4.4,3,1,10.09,10.09,Cut with Feed,3.175,Face Milling
931.96,G04,X1.0000,,,,,,5,0.93,0,5999,8.712765957,12.92553191,5.319148936,24.04255319,-31.588,25.563,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
932.89,X31.5880,,,,,,,32,6.57,580.3343465,5998.513678,26.64589666,67.78723404,4.863221884,19.86170213,31.588,25.563,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
939.46,G04,X1.0000,,,,,,2.84,0.94,6.421052632,5999,6.147368421,9.326315789,2.989473684,26.33684211,31.588,25.563,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
940.4,Y28.7380,,,,,,,0.68,0.31,590.9375,5999,19.625,8.96875,2.125,26.75,31.588,28.738,0,3.175,3.175,-2,0,Conventional,4.6,1.4,1,6.08,6.08,Cut with Feed,3.175,Face Milling
940.71,G04,X1.0000,,,,,,4.1,0.93,0,5998.893617,7.021276596,9.691489362,4.361702128,18.04255319,31.588,28.738,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
941.64,X-31.5880,,,,,,,43.33,6.46,578.8871716,5998.50541,14.01545595,35.91035549,6.697063369,22.48840804,-31.588,28.738,-63.176,0,63.176,-2,0,Climb,59.5,1.4,1,82.86,82.86,Cut with Feed,63.176,Face Milling
948.1,G04,X1.0000,,,,,,4.7,0.97,6.224489796,5999,6,8.244897959,4.795918367,25.67346939,-31.588,28.738,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
949.07,Y31.5880,X-30.0000,,,,,,5.05,0.31,590.9375,5999,6,31.59375,15.78125,25.03125,-30,31.588,1.588,2.85,3.262551762,-2,0,Both,0,0,1,0,0,Air-Cut,3.262551762,Face Milling
949.38,G04,X1.0000,,,,,,7.83,1.25,0,5999,6,9.69047619,6.214285714,25.72222222,-30,31.588,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
950.63,X36.5740,,,,,,,27.57,6.47,609.058642,5999,6,34.0154321,4.25462963,25.23302469,36.574,31.588,66.574,0,66.574,-2,0,Both,0,0,1,0,0,Air-Cut,66.574,Face Milling
957.1,G04,X1.0000,,,,,,3.81,0.94,0,5999,6,10.36842105,4.010526316,23.92631579,36.574,31.588,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
958.04,Z0,,,,,,,1.59,0.31,0,5999,6,8,4.96875,47.5,36.574,31.588,0,0,0,0,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Face Milling
958.35,G04,X1.0000,,,,,,5.9,0.95,58.98958333,5999,6,12.03125,6.145833333,27.9375,36.574,31.588,0,0,0,0,0,,0,0,0,0,0,Dwell,0,Face Milling
959.3,G00,Y-31.5880,X-36.5740,,,,,69.93,0.64,11752.50769,5999,6,207.3692308,107.5846154,27.95384615,-36.574,-31.588,-73.148,-63.176,96.65317832,0,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
959.94,G04,X1.0000,,,,,,1.97,0.97,0,5999,6,5.704081633,2.010204082,29.13265306,-36.574,-31.588,0,0,0,0,0,,0,0,0,0,0,Dwell,0,Face Milling
960.91,Z-3.0000,,,,,,,6.4,2.34,75.67659574,5999,6,4.280851064,2.723404255,10.01702128,-36.574,-31.588,0,0,1,-3,-3,,0,0,1,71.25573925,71.25573925,Plunge with feed,1,Face Milling
963.25,G04,X1.0000,,,,,,1.81,0.9,0,5999,6,3.692307692,1.989010989,18.37362637,-36.574,-31.588,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
964.15,X30.0000,,,,,,,131.65,52.55,75.50837139,5998.939117,15.80936073,31.84037291,2.504756469,18.58923135,30,-31.588,66.574,0,66.574,-3,0,Conventional,63.4,4.9,1,317.07,317.07,Cut with Feed,66.574,Face Milling
1016.7,G04,X1.0000,,,,,,1.88,1.24,0,5999,6.296,8.848,1.504,23.248,30,-31.588,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1017.94,Y-28.4130,X31.5880,,,,,,18.1,2.7,75.7195572,5999,13.74907749,30.25830258,6.67896679,20.32472325,31.588,-28.413,1.588,3.175,3.549981549,-3,0,Conventional,4.6,3.4,1,10.91,10.91,Cut with Feed,3.549981549,Face Milling
1020.64,G04,X1.0000,,,,,,6.61,2.19,0,4117.827273,25.54545455,7.040909091,3.004545455,17.50454545,31.588,-28.413,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1022.83,X-31.5880,,,,,,,124.55,49.65,75.98469593,1502.612565,12.67237213,29.59464358,2.508054772,16.15142972,-31.588,-28.413,-63.176,0,63.176,-3,0,Climb,63.2,3,1,186.33,186.33,Cut with Feed,63.176,Face Milling
1072.48,G04,X1.0000,,,,,,1.43,0.97,0,1499,2,11.35714286,1.459183673,23,-31.588,-28.413,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1073.45,Y-25.2380,,,,,,,18.86,2.65,66.28571429,1502.684211,10.51503759,10.78571429,7.090225564,14.05639098,-31.588,-25.238,0,3.175,3.175,-3,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.175,Face Milling
1076.1,G04,X1.0000,,,,,,3.26,0.97,0,1502.367347,4.040816327,18.14285714,3.326530612,22.96938776,-31.588,-25.238,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1077.07,X31.5880,,,,,,,106.64,50.09,75.62814371,1501.744511,10.64670659,33.30938124,2.128542914,14.19021956,31.588,-25.238,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1127.16,G04,X1.0000,,,,,,0.99,0.94,0,1499,2.031578947,7.684210526,1.042105263,24.97894737,31.588,-25.238,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1128.1,Y-22.0630,,,,,,,22.88,2.66,68.16853933,1503.868914,11.07116105,12.34456929,8.56928839,16.42322097,31.588,-22.063,0,3.175,3.175,-3,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
1130.76,G04,X1.0000,,,,,,2,0.95,0,1499,2.78125,4.520833333,2.083333333,25.27083333,31.588,-22.063,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1131.71,X-31.5880,,,,,,,129.5,37.21,101.9725954,1502.393337,13.86378291,29.64427727,3.479312198,16.84282644,-31.588,-22.063,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
1168.92,G04,X1.0000,,,,,,0.81,0.94,0,1499,2,9.284210526,0.852631579,25,-31.588,-22.063,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1169.86,Y-18.8880,,,,,,,20.38,1.96,84.91370558,1500.624365,10.51269036,9.751269036,10.34517766,14.96446701,-31.588,-18.888,0,3.175,3.175,-3,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1171.82,G04,X1.0000,,,,,,3.86,1.28,0,1501.48062,4.496124031,16.13953488,2.992248062,22.04651163,-31.588,-18.888,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1173.1,X31.5880,,,,,,,52.21,37.21,101.9725954,1503.529823,12.51155293,35.84954326,1.402740462,14.06367544,31.588,-18.888,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1210.31,G04,X1.0000,,,,,,1.06,0.95,0,1499,2.020833333,8.364583333,1.104166667,25.32291667,31.588,-18.888,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1211.26,Y-15.7130,,,,,,,15.75,2.01,94.30693069,1500.683168,11.55445545,7.47029703,7.797029703,16.89108911,31.588,-15.713,0,3.175,3.175,-3,0,Conventional,4.5,3,1,10.49,10.49,Cut with Feed,3.175,Face Milling
1213.27,G04,X1.0000,,,,,,1.89,0.93,0,1502.297872,3.074468085,5.914893617,2.010638298,25.32978723,31.588,-15.713,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1214.2,X-31.5880,,,,,,,109.38,29.97,126.0823883,1504.050033,15.15476985,30.27685123,3.648432288,17.34689793,-31.588,-15.713,-63.176,0,63.176,-3,0,Climb,63.2,3.1,1,186.36,186.36,Cut with Feed,63.176,Face Milling
1244.17,G04,X1.0000,,,,,,0,0.94,0,1499,2,11.03157895,0,25.32631579,-31.588,-15.713,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1245.11,Y-12.5380,,,,,,,15.65,1.92,95.17098446,1500.658031,11.25906736,10.20725389,8.10880829,15.09326425,-31.588,-12.538,0,3.175,3.175,-3,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.175,Face Milling
1247.03,G04,X1.0000,,,,,,2.88,0.96,0,1499,2.474226804,16.80412371,2.969072165,25.57731959,-31.588,-12.538,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1247.99,X31.5880,,,,,,,66.52,29.98,126.4348116,1501.204068,14.25875292,41.41513838,2.218072691,14.48249416,31.588,-12.538,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1277.97,G04,X1.0000,,,,,,1.1,0.93,0,1499,2.053191489,7.574468085,1.170212766,25.61702128,31.588,-12.538,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1278.9,Y-9.3630,,,,,,,23.28,1.61,126.2160494,1499,13.38271605,16.66049383,14.37037037,16.52469136,31.588,-9.363,0,3.175,3.175,-3,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
1280.51,G04,X1.0000,,,,,,0.97,0.95,0,1499,2.458333333,5.510416667,1.010416667,25.61458333,31.588,-9.363,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1281.46,X-31.5880,,,,,,,61.9,24.87,151.9389068,1503.533762,16.21503215,29.25562701,2.487942122,17.01326367,-31.588,-9.363,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
1306.33,G04,X1.0000,,,,,,2.23,1.26,0,1499,2.05511811,10.24409449,1.755905512,25.7007874,-31.588,-9.363,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1307.59,Y-6.1880,,,,,,,8.43,1.29,150.8307692,1501.384615,13.83846154,18.46153846,6.484615385,14.15384615,-31.588,-6.188,0,3.175,3.175,-3,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1308.88,G04,X1.0000,,,,,,3.48,0.94,0,1499,2.463157895,17.90526316,3.663157895,24.92631579,-31.588,-6.188,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1309.82,X31.5880,,,,,,,46.2,24.88,151.9389313,1502.780635,15.59783045,34.90598634,1.856167135,14.51586983,31.588,-6.188,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1334.7,G04,X1.0000,,,,,,1.1,0.95,0,1499,2.010416667,8.614583333,1.145833333,25.65625,31.588,-6.188,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1335.65,Y-3.0130,,,,,,,15.14,1.59,93.1,1502.9375,12.05,8.56875,9.4625,17.7625,31.588,-3.013,0,3.175,3.175,-3,0,Conventional,4.5,3,1,10.49,10.49,Cut with Feed,3.175,Face Milling
1337.24,G04,X1.0000,,,,,,2.93,1.87,0,2916.888298,16.07978723,3.377659574,1.558510638,24.81382979,31.588,-3.013,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1339.11,X-31.5880,,,,,,,138.98,16.83,227.7428741,4500,15.68171021,28.66805226,8.252969121,20.82125891,-31.588,-3.013,-63.176,0,63.176,-3,0,Climb,63.2,3.1,1,186.36,186.36,Cut with Feed,63.176,Face Milling
1355.94,G04,X1.0000,,,,,,2.02,0.98,0,4500,4.080808081,7.383838384,2.04040404,27.25252525,-31.588,-3.013,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1356.92,Y0.1630,,,,,,,3.61,0.65,226.6212121,4500,14.36363636,8.575757576,5.46969697,18.54545455,-31.588,0.163,0,3.176,3.176,-3,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.176,Face Milling
1357.57,G04,X1.0000,,,,,,4.95,1.31,20.28030303,4500,6.659090909,13.14393939,3.75,24.65151515,-31.588,0.163,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1358.88,X31.5880,,,,,,,29.04,16.42,228.8746196,4500,17.25684723,40.04747413,1.767498478,18.80584297,31.588,0.163,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1375.3,G04,X1.0000,,,,,,0.97,0.96,7.587628866,4500,4,12.28865979,1,27.65979381,31.588,0.163,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1376.26,Y3.3380,,,,,,,15.24,0.94,149.4526316,4500.105263,11.53684211,13.87368421,16.04210526,21.36842105,31.588,3.338,0,3.175,3.175,-3,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
1377.2,G04,X1.0000,,,,,,6.67,1.27,0,4502.421875,7.0546875,6.84375,5.2109375,25,31.588,3.338,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1378.47,X-31.5880,,,,,,,91.26,12.34,304.7530364,4500,18.72226721,26.07206478,7.389473684,19.73846154,-31.588,3.338,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
1390.81,G04,X1.0000,,,,,,2.98,0.94,0,4500,4.021052632,10.69473684,3.136842105,26.65263158,-31.588,3.338,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1391.75,Y6.5130,,,,,,,18.06,0.96,208.4948454,4500,13.29896907,20.70103093,18.6185567,20.09278351,-31.588,6.513,0,3.175,3.175,-3,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1392.71,G04,X1.0000,,,,,,3.85,0.95,0,4500,5.145833333,17.92708333,4.010416667,25.9375,-31.588,6.513,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1393.66,X31.5880,,,,,,,66.08,12.57,304.7575517,4500,19.0381558,83.30763116,5.252782194,18.09777424,31.588,6.513,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1406.23,G04,X1.0000,,,,,,1.03,0.98,0,4500,4.090909091,8.04040404,1.04040404,27.92929293,31.588,6.513,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1407.21,Y9.6880,,,,,,,7.04,0.64,300.3076923,4500,16.35384615,9.4,10.83076923,19.58461538,31.588,9.688,0,3.175,3.175,-3,0,Conventional,4.5,3.1,1,10.51,10.51,Cut with Feed,3.175,Face Milling
1407.85,G04,X1.0000,,,,,,0.84,0.95,0,4500,5.791666667,5.072916667,0.875,25.63541667,31.588,9.688,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1408.8,X-31.5880,,,,,,,138.12,10.13,377.9556213,4500,20.11242604,30.38757396,13.62130178,22.22386588,-31.588,9.688,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1,192.68,192.68,Cut with Feed,63.176,Face Milling
1418.93,G04,X1.0000,,,,,,2.39,0.93,0,4500,4.063829787,8.585106383,2.542553191,28.9787234,-31.588,9.688,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1419.86,Y12.8630,,,,,,,15.67,0.65,243.3484848,4500,14.93939394,27.25757576,23.74242424,23,-31.588,12.863,0,3.175,3.175,-3,0,Climb,4.4,3,1,10.09,10.09,Cut with Feed,3.175,Face Milling
1420.51,G04,X1.0000,,,,,,4.87,0.96,0,4500,5.494845361,17.26804124,5.020618557,26.27835052,-31.588,12.863,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1421.47,X31.5880,,,,,,,54.48,10.03,376.1503984,4500,20.58167331,64.87649402,5.426294821,17.21015936,31.588,12.863,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
1431.5,G04,X1.0000,,,,,,0.82,0.97,0,4500,4.346938776,11.26530612,0.836734694,27.65306122,31.588,12.863,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1432.47,Y16.0380,,,,,,,5.3,0.63,190.5,4500.15625,13.03125,9.421875,8.28125,22.953125,31.588,16.038,0,3.175,3.175,-3,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
1433.1,G04,X1.0000,,,,,,2.54,0.94,0,4503.473684,6.052631579,4.389473684,2.673684211,25.31578947,31.588,16.038,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1434.04,X-31.5880,,,,,,,136.87,14.96,250.991316,4500,18.25584502,31.20240481,9.142952572,21.00668003,-31.588,16.038,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
