Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation
1099.32,G04,P2000,,,,,,0.84,0.33,8.970588235,4509.705882,9.235294118,16.76470588,2.470588235,27.82352941,-29.072,-34.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1099.65,X-33.4300,Y-32.8680,,,,,,8.88,0.94,301.7894737,4500,10.52631579,56.52631579,9.347368421,24.07368421,-33.43,-32.868,-4.358,1.895,4.75217729,-10,0,,4.4,2.3,0,3.99,0,Cut with Feed,4.75217729,Contouring
1100.59,G02,X-33.9850,Y-32.6080,R11.1130,,,,3.15,0.31,0,4500,3,31.5,9.84375,29,-33.985,-32.608,-0.555,0.26,0.612960231,-10,0,,0.1,0,0,0.02,0,Cut with Feed,0.612960231,Contouring
1100.9,G04,P2000,,,,,,1.66,0.31,9.53125,4500,3,16.5,5.1875,29,-33.985,-32.608,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1101.21,X-39.7630,Y-29.7090,,,,,,13.91,1.23,302.5403226,4500,3,31.90322581,11.21774194,28.49193548,-39.763,-29.709,-5.778,2.899,6.464478711,-10,0,,0,0,0,0,0,Air-Cut,6.464478711,Contouring
1102.44,G04,P2000,,,,,,1.95,0.32,0,4500,3,17.66666667,5.909090909,28.3030303,-39.763,-29.709,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1102.76,Z-7.0000,,,,,,,21.65,7.22,24.96542185,4500,3,6.738589212,2.994467497,39.50760719,-39.763,-29.709,0,0,0,-7,3,,0,0,0,0,0,Air-cut in Z while retracting,3,Contouring
1109.98,G04,P2000,,,,,,6.83,1.26,0,4500,3,6.622047244,5.377952756,27.72440945,-39.763,-29.709,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
1111.24,Z-10.0000,,,,,,,38.11,8.42,24.97034401,4500,3,0.84460261,4.520759193,10.45788849,-39.763,-29.709,0,0,2,-10,-3,,0,0,0,71.25573925,0,Air-cut in Z while plunging,2,Contouring
1119.66,Y-34.7630,,,,,,,18.04,1.29,222.8846154,4500,19.9,25.81538462,13.87692308,18.56153846,-39.763,-34.763,0,-5.054,5.054,-10,0,Climb,0,0,2,0,0,Air-Cut,5.054,Contouring
1120.95,X-32.1650,Y-29.9560,,,,,,48.4,2.53,266.5748031,4500,27.31102362,30.92125984,19.05511811,20.62598425,-32.165,-29.956,7.598,4.807,8.990931709,-10,0,Climb,4.2,4.9,2,12.64,25.28,Cut with Feed,8.990931709,Contouring
1123.48,G04,P2000,,,,,,1.09,0.31,9.53125,4500,4.0625,12.8125,3.40625,24.9375,-32.165,-29.956,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1123.79,G02,X-34.7630,Y-28.1350,R7.9380,,,,9.48,0.65,300.3787879,4500,5.46969697,12.86363636,14.36363636,22.54545455,-34.763,-28.135,-2.598,1.821,3.194145675,-10,0,Climb,1.3,0.7,2,0.31,0.62,Cut with Feed,3.194145675,Contouring
1124.44,G04,P2000,,,,,,1.48,0.32,9.242424242,4500,3.606060606,12.57575758,4.484848485,24.54545455,-34.763,-28.135,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1124.76,X-32.4580,Y-25.9520,,,,,,18.45,0.64,300.3076923,4500.153846,33.76923077,111.8,28.38461538,9.784615385,-32.458,-25.952,2.305,2.183,3.174667542,-10,0,Climb,3.9,6.2,2,14.26,28.52,Cut with Feed,3.174667542,Contouring
1125.4,G04,P2000,,,,,,2.38,0.31,9.53125,4509.6875,10.1875,10.90625,7.4375,26.8125,-32.458,-25.952,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1125.71,G02,X-33.7630,Y-22.6770,R4.7630,,,,12.16,0.64,300.3076923,4500.153846,18.95384615,73.6,18.70769231,19.04615385,-33.763,-22.677,-1.305,3.275,3.611310802,-10,0,Climb,0.3,0.6,2,0.16,0.32,Cut with Feed,3.611310802,Contouring
1126.35,G04,P2000,,,,,,1.2,0.3,9.838709677,4509.677419,10.5483871,8.483870968,3.870967742,26.12903226,-33.763,-22.677,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1126.65,Y2.1620,,,,,,,49.41,4.98,304.3887776,4500,29.51703407,32.13627255,9.901803607,22.65531062,-33.763,2.162,0,24.839,24.839,-10,0,Climb,2.7,28.9,2,75.41,150.82,Cut with Feed,24.839,Contouring
1131.63,G04,P2000,,,,,,1.97,0.31,9.53125,4500,6.6875,15.0625,6.15625,28.6875,-33.763,2.162,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1131.94,Y27.0000,,,,,,,63.17,4.99,295.196,4500.62,28.742,39.05,12.634,21.634,-33.763,27,0,24.838,24.838,-10,0,Climb,2.7,28.9,2,69.52,139.04,Cut with Feed,24.838,Contouring
1136.93,G02,X-27.0000,Y33.7630,R6.7630,,,,35.47,2.22,264.2914798,4500,18.11210762,14.27802691,15.9058296,23.69058296,-27,33.763,6.763,6.763,10.62329556,-10,0,Climb,4.7,4.6,2,11.38,22.76,Cut with Feed,10.62329556,Contouring
1139.15,G04,P2000,,,,,,0.94,0.31,9.53125,4500,8.46875,9.96875,2.9375,22.03125,-27,33.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1139.46,X22.0250,,,,,,,261.34,9.82,295.2929807,4500.315361,24.96439471,21.1180061,26.58596134,25.90233978,22.025,33.763,49.025,0,49.025,-10,0,Climb,51.8,2.7,2,143.25,286.5,Cut with Feed,49.025,Contouring
1149.28,G02,X26.1890,Y31.3100,R4.7630,,,,12.5,1.27,282.5703125,4502.5,19.2890625,50.28125,9.765625,24.4921875,26.189,31.31,4.164,-2.453,5.068616737,-10,0,Climb,0,0,2,0,0,Air-Cut,5.068616737,Contouring
1150.55,X33.1650,Y18.7330,,,,,,36.48,3.12,287.2811502,4500,29.55271565,51.9456869,11.65495208,28.25239617,33.165,18.733,6.976,-12.577,14.3821245,-10,0,Climb,9.6,15.8,2,52.83,105.66,Cut with Feed,14.3821245,Contouring
1153.67,G02,X33.7630,Y16.4230,R4.7630,,,,8.69,0.64,225.4769231,4500,17.35384615,26.15384615,13.36923077,15.55384615,33.763,16.423,0.598,-2.31,2.41183323,-10,0,Climb,0,0,2,0,0,Air-Cut,2.41183323,Contouring
1154.31,G04,P2000,,,,,,1.8,0.33,8.970588235,4500,8.588235294,6.5,5.294117647,19.23529412,33.763,16.423,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1154.64,Y-25.0000,,,,,,,76.06,8.23,304.6298544,4500,30.75121359,49.01820388,9.230582524,22.9381068,33.763,-25,0,-41.423,41.423,-10,0,Climb,2.7,45.5,2,120.72,241.44,Cut with Feed,41.423,Contouring
1162.87,G02,X25.0000,Y-33.7630,R8.7630,,,,55.49,2.79,271.2321429,4500.035714,29.01071429,29.17857143,19.81785714,18.77142857,25,-33.763,-8.763,-8.763,13.76488821,-10,0,Climb,6.7,6,2,24.54,49.08,Cut with Feed,13.76488821,Contouring
1165.66,G04,P2000,,,,,,0.88,0.32,8.575757576,4509.69697,18.27272727,17.66666667,2.666666667,19,25,-33.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1165.98,X-14.4550,,,,,,,262.4,7.85,303.7442748,4500,33.44529262,35.8346056,33.38422392,19.08778626,-14.455,-33.763,-39.455,0,39.455,-10,0,Climb,43.6,2.7,2,118.79,237.58,Cut with Feed,39.455,Contouring
1173.83,G04,P2000,,,,,,3.41,0.33,8.970588235,4500,8.470588235,11.26470588,10.02941176,23.85294118,-14.455,-33.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1174.16,G02,X-16.3540,Y-33.3680,R4.7630,,,,3.52,0.32,295.7575758,4500.30303,23.63636364,51.81818182,10.66666667,19.15151515,-16.354,-33.368,-1.899,0.395,1.953305028,-10,0,Climb,0,0,2,0,0,Air-Cut,1.953305028,Contouring
1174.48,G04,P2000,,,,,,0.19,0.31,9.53125,4509.6875,12.53125,15.8125,0.59375,23.84375,-16.354,-33.368,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1174.79,X-30.8990,Y-27.0440,,,,,,101.37,3.17,304.0408805,4500,25.44339623,27.19811321,31.87735849,18.94339623,-30.899,-27.044,-14.545,6.324,15.8603279,-10,0,Climb,14.3,9,2,65.71,131.42,Cut with Feed,15.8603279,Contouring
1177.96,G04,P2000,,,,,,1.33,0.3,9.838709677,4500,3,12.4516129,4.290322581,27.96774194,-30.899,-27.044,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1178.26,G02,X-32.4580,Y-25.9520,R4.7630,,,,4.23,0.32,295.7575758,4500,3,25.6969697,12.81818182,26.96969697,-32.458,-25.952,-1.559,1.092,1.916302075,-10,0,Climb,0,0,2,0,0,Air-Cut,1.916302075,Contouring
1178.58,G04,P2000,,,,,,2.27,0.3,9.838709677,4500,3,16.41935484,7.322580645,25.96774194,-32.458,-25.952,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1178.88,X-34.7630,Y-28.1350,,,,,,10.38,0.62,300.1587302,4500,3,29.3015873,16.47619048,25,-34.763,-28.135,-2.305,-2.183,3.174667542,-10,0,Climb,0,0,2,0,0,Air-Cut,3.174667542,Contouring
1179.5,G04,P2000,,,,,,4.64,0.3,9.838709677,4500,3,17.51612903,14.96774194,25,-34.763,-28.135,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1179.8,X-39.7630,Y-22.8570,,,,,,21.4,1.57,303.0696203,4500,3,30.85443038,13.5443038,25.79746835,-39.763,-22.857,-5,5.278,7.270301507,-10,0,Climb,0,0,2,0,0,Air-Cut,7.270301507,Contouring
1181.37,Z-7.0000,,,,,,,17.15,7.59,23.74342105,4500,3,6.498684211,2.256578947,39.29605263,-39.763,-22.857,0,0,0,-7,3,,0,0,0,0,0,Air-cut in Z while retracting,3,Contouring
1188.96,G04,P2000,,,,,,1.44,0.32,615.9090909,4500,3,9.909090909,4.363636364,35.84848485,-39.763,-22.857,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
1189.28,X28.7240,Y39.7630,,,,,,14.98,0.31,19689.84375,4500,3,100.3125,46.8125,30.84375,28.724,39.763,68.487,62.62,92.79942656,-7,0,,51.5,48.3,0,590.99,0,No Cut - Rapid motion,92.79942656,Contouring
1189.59,G04,P2000,,,,,,4.4,0.62,0,4500,3,9.396825397,6.984126984,20.84126984,28.724,39.763,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
1190.21,Z-12.0000,,,,,,,53,9.69,24.79175258,4500,3,3.918556701,5.463917526,11.04123711,28.724,39.763,0,0,3,-12,-5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,3,Contouring
1199.9,X31.7120,Y34.4440,,,,,,12.12,1.25,366.8015873,4500,6.865079365,32.76984127,9.619047619,22.48412698,31.712,34.444,2.988,-5.319,6.100811831,-12,0,,3.8,1.9,0,5.66,0,Cut with Feed,6.100811831,Contouring
1201.15,X31.7430,Y34.3900,,,,,,1.26,0.31,1.6875,4500,10.21875,33.5,3.9375,17.15625,31.743,34.39,0.031,-0.054,0.06226556,-12,0,,0,0,0,0,0,Air-Cut,0.06226556,Contouring
1201.46,X34.7630,Y28.9450,,,,,,5.93,1.24,296.856,4500,16.4,51.872,4.744,22.216,34.763,28.945,3.02,-5.445,6.226429555,-12,0,,3.9,6.3,0,8.54,0,Cut with Feed,6.226429555,Contouring
1202.7,X39.7630,,,,,,,3.75,0.93,251.2978723,4500,3.329787234,32.4893617,3.989361702,16.0106383,39.763,28.945,5,0,5,-12,0,,0,0,0,0,0,Air-Cut,5,Contouring
1203.63,G04,P2000,,,,,,0.96,0.31,0,4500,3,15.65625,3,17.6875,39.763,28.945,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1203.94,Z-8.0000,,,,,,,21.51,9.65,24.97412008,4500,3,4.065217391,2.226708075,39.15838509,39.763,28.945,0,0,0,-8,4,,0,0,0,0,0,Air-cut in Z while retracting,4,Contouring
1213.59,G04,P2000,,,,,,47.68,0.94,0,4500,3,104.5894737,50.18947368,51.62105263,39.763,28.945,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1214.53,Z-12.0000,,,,,,,44.76,13.45,24.40564636,4500,3,1.372956909,3.325408618,10.54086181,39.763,28.945,0,0,3,-12,-4,,0,0,0,71.25573925,0,Air-cut in Z while plunging,3,Contouring
1227.98,G04,P2000,,,,,,0.11,0.31,11.90625,4500,3,1.9375,0.34375,17.125,39.763,28.945,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1228.29,X27.4830,Y34.7630,,,,,,24.7,1.25,380.7777778,4500,7.833333333,38.13492063,19.6031746,21.30952381,27.483,34.763,-12.28,5.818,13.58850706,-12,0,,5.5,3.1,0,7.6,0,Cut with Feed,13.58850706,Contouring
1229.54,G02,X28.9660,Y32.8500,R7.9380,,,,19.78,0.64,361.3538462,4500,25.32307692,24.12307692,30.43076923,33.26153846,28.966,32.85,1.483,-1.913,2.429984745,-12,0,,0.5,0.4,0,0.1,0,Cut with Feed,2.429984745,Contouring
1230.18,X34.7630,Y22.3990,,,,,,56.7,2.18,327.0684932,4500,24.52511416,39.64840183,25.89041096,21.28310502,34.763,22.399,5.797,-10.451,11.95109242,-12,0,,6.8,11.8,0,30.52,0,Cut with Feed,11.95109242,Contouring
1232.36,X39.7630,,,,,,,4.16,0.95,250.03125,4500,3.333333333,32.1875,4.333333333,15.69791667,39.763,22.399,5,0,5,-12,0,,0,0,0,0,0,Air-Cut,5,Contouring
1233.31,G04,P2000,,,,,,1.31,0.32,0,4500,3,15.66666667,3.96969697,17.63636364,39.763,22.399,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1233.63,Z-8.0000,,,,,,,19.66,9.68,24.97420021,4500,3,4.092879257,2.028895769,39.374613,39.763,22.399,0,0,0,-8,4,,0,0,0,0,0,Air-cut in Z while retracting,4,Contouring
1243.31,G04,P2000,,,,,,0.9,0.31,406.03125,4500,3,7.0625,2.8125,273.21875,39.763,22.399,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1243.62,X-29.0720,Y-39.7630,,,,,,17.85,0.3,12752.45161,4500,3,129.2258065,57.58064516,31.87096774,-29.072,-39.763,-68.835,-62.162,92.74897018,-8,0,,49.9,47.1,0,576.43,0,No Cut - Rapid motion,92.74897018,Contouring
1243.92,G04,P2000,,,,,,5.77,0.63,2768.390625,4500,3,10.9375,9.015625,19.984375,-29.072,-39.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1244.55,Z-12.0000,,,,,,,45.5,13.18,24.98104625,4500,3,2.307050796,3.449583017,10.53297953,-29.072,-39.763,0,0,3,-12,-4,,0,0,0,71.25573925,0,Air-cut in Z while plunging,3,Contouring
1257.73,G04,P2000,,,,,,1.05,0.31,11.90625,4500,3,1.96875,3.28125,14.21875,-29.072,-39.763,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1258.04,Y-34.7630,,,,,,,11.45,0.94,376.9894737,4500,19.72631579,12.10526316,12.05263158,18.45263158,-29.072,-34.763,0,5,5,-12,0,,6.1,1.6,0,8.08,0,Cut with Feed,5,Contouring
1258.98,X-33.4300,Y-32.8680,,,,,,17.03,0.96,251.3814433,4500,11.4742268,16.6185567,17.55670103,23.48453608,-33.43,-32.868,-4.358,1.895,4.75217729,-12,0,,4.4,2.3,0,3.99,0,Cut with Feed,4.75217729,Contouring
1259.94,G04,P2000,,,,,,3.84,0.62,6.047619048,4500,3,15.26984127,6.095238095,29,-33.43,-32.868,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1260.56,X-39.7630,Y-29.7090,,,,,,13.99,1.27,301.34375,4500,3,31.0234375,10.9296875,28.6015625,-39.763,-29.709,-6.333,3.159,7.077158328,-12,0,,0.1,0.1,0,0.03,0,Cut with Feed,7.077158328,Contouring
1261.83,Z-8.0000,,,,,,,34.63,9.66,24.46122027,4500,3,6.514994829,3.581178904,39.18717684,-39.763,-29.709,0,0,0,-8,4,,0,0,0,0,0,Air-cut in Z while retracting,4,Contouring
1271.49,G04,P2000,,,,,,8.12,1.24,0,4500,3,8.928,6.496,28.608,-39.763,-29.709,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1272.73,Z-12.0000,,,,,,,63.17,13.11,24.98094512,4500,3,1.067073171,4.814786585,10.84070122,-39.763,-29.709,0,0,3,-12,-4,,0,0,0,71.25573925,0,Air-cut in Z while plunging,3,Contouring
1285.84,G04,P2000,,,,,,1.34,0.3,12.29032258,4500,3,1.032258065,4.322580645,13.25806452,-39.763,-29.709,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1286.14,Y-34.7630,,,,,,,29.27,0.97,377.1122449,4500,20.54081633,14.64285714,29.86734694,19.55102041,-39.763,-34.763,0,-5.054,5.054,-12,0,Climb,0,0,2,0,0,Air-Cut,5.054,Contouring
1287.11,X-32.1650,Y-29.9560,,,,,,90.47,2.27,326.8114035,4500,28.25438596,11.67982456,39.67982456,23.76754386,-32.165,-29.956,7.598,4.807,8.990931709,-12,0,Climb,4.2,4.9,2,12.63,25.26,Cut with Feed,8.990931709,Contouring
1289.38,G02,X-34.7630,Y-28.1350,R7.9380,,,,6.99,0.63,291,4500,5.484375,27.671875,10.921875,25.046875,-34.763,-28.135,-2.598,1.821,3.194145675,-12,0,Climb,1.3,0.7,2,0.31,0.62,Cut with Feed,3.194145675,Contouring
1290.01,G04,P2000,,,,,,1.23,0.33,11.20588235,4500,3.705882353,12.38235294,3.617647059,24.61764706,-34.763,-28.135,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1290.34,X-32.4580,Y-25.9520,,,,,,9.74,0.63,340.96875,4504.84375,35.546875,60.578125,15.21875,15.59375,-32.458,-25.952,2.305,2.183,3.174667542,-12,0,Climb,3.9,6.2,2,14.26,28.52,Cut with Feed,3.174667542,Contouring
1290.97,G02,X-33.7630,Y-22.6770,R4.7630,,,,11.61,0.64,333.5076923,4500.153846,18.83076923,11.8,17.86153846,23.10769231,-33.763,-22.677,-1.305,3.275,3.611310802,-12,0,Climb,0.3,0.6,2,0.16,0.32,Cut with Feed,3.611310802,Contouring
1291.61,G04,P2000,,,,,,1.84,0.32,11.54545455,4509.69697,14.42424242,17.75757576,5.575757576,25.6969697,-33.763,-22.677,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1291.93,Y2.1620,,,,,,,50.51,4.04,380.0592593,4500,33.32345679,45.12345679,12.47160494,23.03209877,-33.763,2.162,0,24.839,24.839,-12,0,Climb,2.7,28.9,2,75.41,150.82,Cut with Feed,24.839,Contouring
1295.97,G04,P2000,,,,,,2.3,0.31,11.90625,4500,7.78125,16.65625,7.1875,26.84375,-33.763,2.162,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1296.28,Y27.0000,,,,,,,54.12,3.73,380.0294118,4500.026738,33.37700535,49.14973262,14.47058824,20.64705882,-33.763,27,0,24.838,24.838,-12,0,Climb,2.7,28.9,2,69.52,139.04,Cut with Feed,24.838,Contouring
1300.01,G04,P2000,,,,,,3.96,0.31,29.34375,4509.6875,21,6.75,12.375,22.71875,-33.763,27,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1300.32,G02,X-27.0000,Y33.7630,R6.7630,,,,35.22,1.88,378.984127,4500,20.65608466,39.48148148,18.63492063,25.12698413,-27,33.763,6.763,6.763,10.62329556,-12,0,Climb,4.7,4.6,2,11.38,22.76,Cut with Feed,10.62329556,Contouring
1302.2,X22.0250,,,,,,,243.84,8.02,364.3935243,4500,27.89912827,34.95890411,30.36612702,27.8630137,22.025,33.763,49.025,0,49.025,-12,0,Climb,51.8,2.7,2,143.28,286.56,Cut with Feed,49.025,Contouring
1310.22,G02,X26.1890,Y31.3100,R4.7630,,,,30.11,0.93,251.2978723,4500.106383,18.09574468,17.75531915,32.03191489,20.24468085,26.189,31.31,4.164,-2.453,5.068616737,-12,0,Climb,0,0,2,0,0,Air-Cut,5.068616737,Contouring
1311.15,G04,P2000,,,,,,1.46,0.31,11.90625,4509.6875,19.34375,3.28125,4.5625,21.75,26.189,31.31,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1311.46,X33.1650,Y18.7330,,,,,,26.13,2.49,379.912,4500,34.028,71.18,10.452,25.3,33.165,18.733,6.976,-12.577,14.3821245,-12,0,Climb,9.6,15.8,2,52.83,105.66,Cut with Feed,14.3821245,Contouring
1313.95,G02,X33.7630,Y16.4230,R4.7630,,,,10.03,0.61,238.8548387,4500,20.14516129,24.46774194,16.17741935,26.80645161,33.763,16.423,0.598,-2.31,2.41183323,-12,0,Climb,0,0,2,0,0,Air-Cut,2.41183323,Contouring
1314.56,Y-25.0000,,,,,,,155.06,6.79,361.3897059,4500.014706,33.41764706,37.35441176,22.80294118,31.39264706,33.763,-25,0,-41.423,41.423,-12,0,Climb,2.7,45.5,2,120.72,241.44,Cut with Feed,41.423,Contouring
1321.35,G04,P2000,,,,,,2.85,0.31,11.90625,4509.6875,9.84375,11.40625,8.90625,19.71875,33.763,-25,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1321.66,G02,X25.0000,Y-33.7630,R8.7630,,,,63.03,2.19,379.2681818,4500,34.3,70.53181818,28.65,28.23181818,25,-33.763,-8.763,-8.763,13.76488821,-12,0,Climb,6.7,6,2,24.54,49.08,Cut with Feed,13.76488821,Contouring
1323.85,G04,P2000,,,,,,1.09,0.31,11.90625,4500,7.9375,14.21875,3.40625,23.875,25,-33.763,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1324.16,X-14.4550,,,,,,,180.95,6.29,380.3952381,4500,38.37619048,37.79047619,28.72222222,20.36666667,-14.455,-33.763,-39.455,0,39.455,-12,0,Climb,43.6,2.7,2,118.79,237.58,Cut with Feed,39.455,Contouring
1330.45,G02,X-16.3540,Y-33.3680,R4.7630,,,,18.59,0.62,196.1111111,4500,23.17460317,24.11111111,29.50793651,20.92063492,-16.354,-33.368,-1.899,0.395,1.953305028,-12,0,Climb,0,0,2,0,0,Air-Cut,1.953305028,Contouring
1331.07,X-30.8990,Y-27.0440,,,,,,128.78,2.59,352.7038462,4500,28.23846154,22.41153846,49.53076923,21.03461538,-30.899,-27.044,-14.545,6.324,15.8603279,-12,0,Climb,14.3,9,2,65.71,131.42,Cut with Feed,15.8603279,Contouring
1333.66,G04,P2000,,,,,,2.53,0.3,12.29032258,4500,3,19.32258065,8.161290323,28,-30.899,-27.044,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1333.96,G02,X-32.4580,Y-25.9520,R4.7630,,,,4.25,0.32,369.4545455,4500,3,28.66666667,12.87878788,27.96969697,-32.458,-25.952,-1.559,1.092,1.916302075,-12,0,Climb,0,0,2,0,0,Air-Cut,1.916302075,Contouring
1334.28,G04,P2000,,,,,,3.13,0.33,11.20588235,4500,3,18.32352941,9.205882353,26.97058824,-32.458,-25.952,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1334.61,X-34.7630,Y-28.1350,,,,,,9.67,0.6,374.7540984,4500,3,29.6557377,15.85245902,25.49180328,-34.763,-28.135,-2.305,-2.183,3.174667542,-12,0,Climb,0,0,2,0,0,Air-Cut,3.174667542,Contouring
1335.21,G04,P2000,,,,,,2.32,0.31,11.90625,4500,3,9.75,7.25,25.0625,-34.763,-28.135,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1335.52,X-39.7630,Y-22.8570,,,,,,17.92,1.26,305.8818898,4500,3,30.28346457,14.11023622,26.8503937,-39.763,-22.857,-5,5.278,7.270301507,-12,0,Climb,0,0,2,0,0,Air-Cut,7.270301507,Contouring
1336.78,Z-8.0000,,,,,,,24.29,9.83,29.33028455,4500,3,6.324186992,2.468495935,39.54979675,-39.763,-22.857,0,0,0,-8,4,,0,0,0,0,0,Air-cut in Z while retracting,4,
1346.61,G00,Z-4.0000,,,,,,0.92,0.3,4147.741935,4500,3,7,2.967741935,12.64516129,-39.763,-22.857,0,0,0,-4,4,,0,0,0,0,0,No Cut - Rapid motion,4,
1346.91,G04,P2000,,,,,,69.03,1.27,0,4500,3,130.359375,53.9296875,28.140625,-39.763,-22.857,0,0,0,-4,0,,0,0,,0,0,Dwell,0,
1348.18,Z-8.0000,,,,,,,46.03,9.46,24.98521647,4500.01056,11.76979937,6.531151003,4.86061246,9.174234424,-39.763,-22.857,0,0,4,-8,-4,,0,0,2,71.25573925,142.5114785,Plunge with feed,4,Slotting
1357.64,F228.6,,,,,,,1.97,0.32,17.60606061,4509.393939,14.78787879,8.242424242,5.96969697,11.03030303,-39.763,-22.857,0,0,0,-8,0,,0,0,,0,0,,0,Slotting
1357.96,Y18.3650,,,,,,,163.62,2.54,228.1019608,4498.862745,69.4,26.08627451,64.16470588,14.7372549,-39.763,18.365,0,41.222,41.222,-8,0,Both,0,0,2,0,0,Air-Cut,41.222,Slotting
1360.5,G04,P2000,,,,,,2.03,0.32,6.939393939,4509.69697,13.6969697,6.818181818,6.151515152,28.87878788,-39.763,18.365,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Slotting
1360.82,Y4.8450,,,,,,,86.91,3.4,228.3284457,4500.029326,22.82697947,11.49266862,25.48680352,26.82991202,-39.763,4.845,0,-13.52,13.52,-8,0,Both,0,0,2,0,0,Air-Cut,13.52,Slotting
1364.22,G04,P2000,,,,,,2.27,0.3,7.387096774,4509.677419,42.35483871,13.5483871,7.322580645,21.22580645,-39.763,4.845,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Slotting
1364.52,G02,X12.1470,Y0.0820,R4.7630,,,,41.19,2.17,227.9495413,4500.045872,69.86697248,103.9220183,18.89449541,28.8440367,12.147,0.082,51.91,-4.763,14.96340581,-8,0,Both,42.3,53.2,2,125.29,250.58,Cut with Feed,14.96340581,Slotting
1366.69,X0.7620,,,,,,,115.1,3.13,205.6624204,4501.019108,68.73248408,58.02866242,36.65605096,28.19745223,0.762,0.082,-11.385,0,11.385,-8,0,Both,15.7,9.5,2,103.17,206.34,Cut with Feed,11.385,Slotting
1369.82,G04,P2000,,,,,,2.3,0.32,6.939393939,4509.69697,27.3030303,2.818181818,6.96969697,17.93939394,0.762,0.082,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Slotting
1370.14,X16.9090,,,,,,,26.04,4.17,228.4521531,4500.023923,8.717703349,34.71052632,6.229665072,20.39473684,16.909,0.082,16.147,0,16.147,-8,0,Both,4.5,4,2,5.04,10.08,Cut with Feed,16.147,Slotting
1374.31,G04,P2000,,,,,,1.94,0.31,7.15625,4509.6875,25.5,18.84375,6.0625,23.03125,16.909,0.082,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Slotting
1374.62,Y9.2240,,,,,,,30.7,2.52,228.0948617,4500,5.083003953,5.067193676,12.13438735,23.61264822,16.909,9.224,0,9.142,9.142,-8,0,Both,8.4,8.7,2,40.95,81.9,Cut with Feed,9.142,Slotting
1377.14,G04,P2000,,,,,,2.29,0.32,0,4500,3,5,6.939393939,22.51515152,16.909,9.224,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Slotting
