Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation
771.99,G04,X1.0000,,,,,,2.09,0.89,0,4503.222222,5.322222222,2.966666667,2.322222222,27.66666667,-12.538,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
772.88,Y31.5880,,,,,,,145.75,10.15,369.375,4500,24.96259843,31.68011811,14.34547244,20.44389764,-12.538,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
783.03,G04,X1.0000,,,,,,7.96,0.91,0,4500,3,8.641304348,8.652173913,30.02173913,-12.538,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
783.94,X-9.3630,,,,,,,13.26,0.9,171.4285714,4503.296703,13.57142857,30.04395604,14.57142857,24.61538462,-9.363,31.588,3.175,0,3.175,-3,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
784.84,G04,X1.0000,,,,,,6.51,0.89,0,4500,3.844444444,4.377777778,7.233333333,20.36666667,-9.363,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
785.73,Y-31.5880,,,,,,,406.39,14.79,256.8263514,4500,22.37094595,8.118918919,27.45878378,21.65,-9.363,-31.588,0,-63.176,63.176,-3,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
800.52,G04,X1.0000,,,,,,6.44,0.91,0,4500,3.032608696,3.402173913,7,21.66304348,-9.363,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
801.43,X-6.1880,,,,,,,14.36,0.89,171.3333333,4500.111111,16.35555556,36.26666667,15.95555556,26.06666667,-6.188,-31.588,3.175,0,3.175,-3,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
802.32,G04,X1.0000,,,,,,4.75,1.23,0,4502.419355,5.112903226,4.080645161,3.830645161,27.18548387,-6.188,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
803.55,Y31.5880,,,,,,,181.95,14.74,256.8257627,4500,21.92135593,30.41694915,12.33559322,20.43864407,-6.188,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
818.29,G04,X1.0000,,,,,,6.86,0.89,0,4500,3.055555556,9.833333333,7.622222222,29.26666667,-6.188,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
819.18,X-3.0130,,,,,,,16.54,0.89,254.1444444,4500,17.18888889,34.28888889,18.37777778,21.33333333,-3.013,31.588,3.175,0,3.175,-3,0,Climb,3,4.4,1.5,10.19,15.285,Cut with Feed,3.175,Face Milling
820.07,G04,X1.0000,,,,,,16.38,2.06,0,5170.637681,23.85990338,7.961352657,7.913043478,24.55072464,-3.013,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
822.13,Y-31.5880,,,,,,,177.11,12.51,304.7563898,5998.768371,29.44249201,15.54632588,14.14616613,23.0870607,-3.013,-31.588,0,-63.176,63.176,-3,0,Conventional,3.1,63.2,1.5,186.66,279.99,Cut with Feed,63.176,Face Milling
834.64,G04,X1.0000,,,,,,7.05,0.91,0,5998.891304,5.076086957,1.858695652,7.663043478,24.32608696,-3.013,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
835.55,X0.1630,,,,,,,6.25,0.89,216.4777778,5992.222222,21.62222222,15.11111111,6.944444444,23.77777778,0.163,-31.588,3.176,0,3.176,-3,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.176,Face Milling
836.44,G04,X1.0000,,,,,,3.84,0.9,0,5998.89011,6.582417582,6.626373626,4.21978022,26.84615385,0.163,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
837.34,Y31.5880,,,,,,,181.96,12.56,304.7573588,5998.522673,28.44868735,58.2601432,14.47573588,19.62529833,0.163,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
849.9,G04,X1.0000,,,,,,7.46,0.92,0,5998.892473,5.053763441,6.709677419,8.021505376,20.44086022,0.163,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
850.82,X3.3380,,,,,,,8.8,0.88,280.0674157,5992.370787,20.23595506,30.75280899,9.887640449,24.61797753,3.338,31.588,3.175,0,3.175,-3,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
851.7,G04,X1.0000,,,,,,6.37,0.9,0,5998.89011,6.252747253,8.032967033,7,21.96703297,3.338,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
852.6,Y-31.5880,,,,,,,161.07,9.38,406.5665602,5997.998935,32.76144835,12.54206603,17.15335463,23.13205538,3.338,-31.588,0,-63.176,63.176,-3,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
861.98,G04,X1.0000,,,,,,8.97,1.18,0,5998.915966,5.193277311,1.56302521,7.537815126,20.27731092,3.338,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
863.16,X6.5130,,,,,,,4.85,0.32,394.6666667,5989.30303,27.6969697,6.212121212,14.6969697,25.87878788,6.513,-31.588,3.175,0,3.175,-3,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
863.48,G04,X1.0000,,,,,,4.87,1.2,0,5998.917355,8.685950413,5.090909091,4.024793388,25.73553719,6.513,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
864.68,Y31.5880,,,,,,,147.29,9.32,406.5637728,5998.678457,31.53376206,60.80278671,15.78670954,19.47052519,6.513,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
874,G04,X1.0000,,,,,,7.89,0.9,0,5999,5.021978022,6.956043956,8.67032967,26.38461538,6.513,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
874.9,X9.6880,,,,,,,7.79,0.6,213.5081967,5993.754098,18.70491803,52.27868852,12.7704918,24.95081967,9.688,31.588,3.175,0,3.175,-3,0,Climb,3.1,4.4,1.5,10.2,15.3,Cut with Feed,3.175,Face Milling
875.5,G04,X1.0000,,,,,,11.24,1.25,0,5998.920635,9.19047619,7.166666667,8.920634921,24.08730159,9.688,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
876.75,Y-31.5880,,,,,,,207.35,14.61,257.8235294,5998.781122,26.92065663,6.956908345,14.18262654,23.89466484,9.688,-31.588,0,-63.176,63.176,-3,0,Conventional,3.2,63.2,1.5,192.98,289.47,Cut with Feed,63.176,Face Milling
891.36,G04,X1.0000,,,,,,6.67,0.9,0,5999,5,1.307692308,7.32967033,21.98901099,9.688,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
892.26,X12.8630,,,,,,,5.34,0.93,175.6595745,5995.489362,17.90425532,77.37234043,5.680851064,21.5,12.863,-31.588,3.175,0,3.175,-3,0,Conventional,3,4.4,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
893.19,G04,X1.0000,,,,,,4.49,1.22,0,5998.918699,7.487804878,8.048780488,3.650406504,26.69918699,12.863,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
894.41,Y31.5880,,,,,,,180.46,14.58,257.8231666,5998.79438,27.84304318,37.04934887,12.36874572,19.80945853,12.863,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
908.99,G04,X1.0000,,,,,,10.33,1.17,0,5998.915254,4.601694915,4.711864407,8.754237288,25.45762712,12.863,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
910.16,X16.0380,,,,,,,3.17,0.61,255.5806452,5994,22.32258065,4.693548387,5.112903226,24.41935484,16.038,31.588,3.175,0,3.175,-3,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
910.77,G04,X1.0000,,,,,,11.23,1.24,32.528,5998.92,9.096,12.704,8.984,21.976,16.038,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
912.01,Y-31.5880,,,,,,,170.07,6.17,609.012945,5998.482201,41.12459547,11.72977346,27.51941748,22.88187702,16.038,-31.588,0,-63.176,63.176,-3,0,Conventional,6.4,63.2,1.5,192.79,289.185,Cut with Feed,63.176,Face Milling
918.18,G04,X1.0000,,,,,,6.97,0.9,0,5999,5.32967033,1.32967033,7.659340659,24.61538462,16.038,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
919.08,X19.2130,,,,,,,3.49,0.58,299.8305085,5994.084746,21.77966102,33.93220339,5.915254237,17.69491525,19.213,-31.588,3.175,0,3.175,-3,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
919.66,G04,X1.0000,,,,,,2.2,0.88,0,5998.88764,6.842696629,6.95505618,2.471910112,27.3258427,19.213,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
920.54,Y31.5880,,,,,,,106.85,6.56,560.0761035,5998.5586,36.37899543,56.92846271,16.26331811,19.9086758,19.213,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
927.1,G04,X1.0000,,,,,,8.19,0.87,6.931818182,5998.886364,4.545454545,6.193181818,9.306818182,28.55681818,19.213,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
927.97,X22.3880,,,,,,,1.82,0.29,589.6666667,5989.333333,23,83.46666667,6.066666667,22.06666667,22.388,31.588,3.175,0,3.175,-3,0,Climb,3.1,4.4,1.5,10.2,15.3,Cut with Feed,3.175,Face Milling
928.26,G04,X1.0000,,,,,,11.13,1.2,5.041322314,5998.917355,10.73553719,9.165289256,9.198347107,22.7768595,22.388,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
929.46,Y-31.5880,,,,,,,78.29,6.17,609.012945,5998.514563,41.58252427,8.284789644,12.66828479,24.35598706,22.388,-31.588,0,-63.176,63.176,-3,0,Conventional,3.2,63.2,1.5,192.98,289.47,Cut with Feed,63.176,Face Milling
935.63,G04,X1.0000,,,,,,9.71,1.2,5.041322314,5998.917355,5.52892562,1.876033058,8.024793388,24.21487603,22.388,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
936.83,X25.5630,,,,,,,2.91,0.29,589.6666667,5989.333333,38.03333333,103.4333333,9.7,17.4,25.563,-31.588,3.175,0,3.175,-3,0,Conventional,3,4.4,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
937.12,G04,X1.0000,,,,,,2.01,0.91,0,5998.891304,6.913043478,7.076086957,2.184782609,27.95652174,25.563,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
938.03,Y31.5880,,,,,,,122.29,6.26,579.0430622,5998.505582,38.03668262,67.58054226,19.50398724,20.5661882,25.563,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
944.29,G04,X1.0000,,,,,,11.37,1.19,33.5,5999,5.4,5.075,9.475,28.19166667,25.563,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
945.48,X28.7380,,,,,,,0.38,0.3,590.3225806,5999,21.51612903,12.12903226,1.225806452,16.29032258,28.738,31.588,3.175,0,3.175,-3,0,Climb,1.4,4.5,1.5,5.94,8.91,Cut with Feed,3.175,Face Milling
945.78,G04,X1.0000,,,,,,10.39,1.21,5,5999,5.581967213,8.409836066,8.516393443,23.26229508,28.738,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
946.99,Y-31.5880,,,,,,,99.16,6.27,609.0286624,5999,16.30732484,4.76910828,15.78980892,24.23248408,28.738,-31.588,0,-63.176,63.176,-3,0,Conventional,4.6,59.6,1.5,83.01,124.515,Cut with Feed,63.176,Face Milling
953.26,G04,X1.0000,,,,,,6.02,0.88,6.853932584,5999,5,10.29213483,6.764044944,27.01123596,28.738,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
954.14,X31.5880,Y-30.0000,,,,,,7.02,0.58,481.4915254,5999,5,26.88135593,11.89830508,28,31.588,-30,2.85,1.588,3.262551762,-3,0,Conventional,0,0,1.5,0,0,Air-Cut,3.262551762,Face Milling
954.72,G04,X1.0000,,,,,,2.49,0.88,6.853932584,5999,5,5.97752809,2.797752809,28.65168539,31.588,-30,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
955.6,Y36.5740,,,,,,,112.06,6.56,609.0715373,5999,4.777777778,8.659056317,17.05631659,27.58751903,31.588,36.574,0,66.574,66.574,-3,0,,0,0,0,0,0,Air-Cut,66.574,Face Milling
962.16,G04,X1.0000,,,,,,11.41,1.19,5.083333333,5999,4.75,6.741666667,9.508333333,26.775,31.588,36.574,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
963.35,Z-1.0000,,,,,,,2.87,0.31,590.9375,5999,5,6,8.96875,30,31.588,36.574,0,0,0,-1,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Face Milling
963.66,G04,X1.0000,,,,,,7.62,0.89,220.2222222,5999,5,7.111111111,8.466666667,28.37777778,31.588,36.574,0,0,0,-1,0,,0,0,,0,0,Dwell,0,Face Milling
964.55,G00,X-31.5880,Y-36.5740,,,,,14.6,0.29,19159.33333,5999,5,103.1,48.66666667,30.06666667,-31.588,-36.574,-63.176,-73.148,96.65317832,-1,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
964.84,G04,X1.0000,,,,,,3.91,1.19,0,5999,5,7.266666667,3.258333333,31.08333333,-31.588,-36.574,0,0,0,-1,0,,0,0,,0,0,Dwell,0,Face Milling
966.03,Z-4.5000,,,,,,,3.38,2.73,75.72262774,5999,4.678832117,3.113138686,1.233576642,11.79927007,-31.588,-36.574,0,0,1.5,-4.5,-3.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1.5,Face Milling
968.76,G04,X1.0000,,,,,,0.93,0.88,0,5999,5,2,1.04494382,19.43820225,-31.588,-36.574,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
969.64,Y30.0000,,,,,,,506.31,52.77,75.33990148,5998.94695,27.34350133,34.58241758,9.592838196,20.08014399,-31.588,30,0,66.574,66.574,-4.5,0,Climb,4.9,63.4,1.5,317.07,475.605,Cut with Feed,66.574,Face Milling
1022.41,G04,X1.0000,,,,,,6.9,0.89,0,5998.888889,5.088888889,15.07777778,7.666666667,23.81111111,-31.588,30,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1023.3,X-28.4130,Y31.5880,,,,,,41.85,3.01,68.59602649,5997.97351,17.24503311,33.04966887,13.85761589,22.68211921,-28.413,31.588,3.175,1.588,3.549981549,-4.5,0,Climb,3.4,4.6,1.5,10.65,15.975,Cut with Feed,3.549981549,Face Milling
1026.31,G04,X1.0000,,,,,,12.56,1.78,0,4216.379888,24.74301676,10.80446927,7.016759777,19.60893855,-28.413,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1028.09,Y-31.5880,,,,,,,627.02,50,75.63687263,1503.235153,19.40591882,10.75124975,12.53789242,17.58508298,-28.413,-31.588,0,-63.176,63.176,-4.5,0,Conventional,3,63.2,1.5,186.59,279.885,Cut with Feed,63.176,Face Milling
1078.09,G04,X1.0000,,,,,,5.27,0.92,0,1499,1.043010753,0.344086022,5.666666667,21.98924731,-28.413,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1079.01,X-25.2380,,,,,,,18.41,2.71,75.72058824,1502.419118,17.35294118,44.20220588,6.768382353,14.75,-25.238,-31.588,3.175,0,3.175,-4.5,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
1081.72,G04,X1.0000,,,,,,0.38,0.92,0,1502.44086,3.161290323,8.021505376,0.408602151,24.92473118,-25.238,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1082.64,Y31.5880,,,,,,,534.07,49.8,75.98474202,1502.808472,19.83979121,16.70849227,10.72214415,15.24493074,-25.238,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1132.44,G04,X1.0000,,,,,,6.98,0.9,0,1499,1,3.989010989,7.67032967,25.67032967,-25.238,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1133.34,X-22.0630,,,,,,,12.03,2.8,67.886121,1502.380783,15.96797153,22.64768683,4.28113879,23.31672598,-22.063,31.588,3.175,0,3.175,-4.5,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1136.14,G04,X1.0000,,,,,,8.44,0.89,0,1502.333333,3.444444444,9.033333333,9.377777778,19.33333333,-22.063,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1137.03,Y-31.5880,,,,,,,535.88,37.46,101.6204964,1503.198025,21.73018415,10.44862557,14.30157459,21.49613024,-22.063,-31.588,0,-63.176,63.176,-4.5,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
1174.49,G04,X1.0000,,,,,,5.44,0.9,0,1499,1.351648352,1.758241758,5.978021978,21.67032967,-22.063,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1175.39,X-18.8880,,,,,,,8.56,2.14,92.31627907,1503.325581,18.5255814,17.24651163,3.981395349,15.46511628,-18.888,-31.588,3.175,0,3.175,-4.5,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1177.53,G04,X1.0000,,,,,,0.42,0.9,0,1502.186813,2.791208791,5.010989011,0.461538462,25.26373626,-18.888,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1178.43,Y31.5880,,,,,,,395.87,37.35,101.9726981,1502.163812,23.06504283,21.34395075,10.59609208,14.96707709,-18.888,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1215.78,G04,X1.0000,,,,,,7.03,0.91,0,1499,1,1,7.641304348,25.98913043,-18.888,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1216.69,X-15.7130,,,,,,,13.6,2.11,86.60377358,1501.877358,17.61320755,36.93396226,6.41509434,23.83018868,-15.713,31.588,3.175,0,3.175,-4.5,0,Climb,3,4.4,1.5,10.19,15.285,Cut with Feed,3.175,Face Milling
1218.8,G04,X1.0000,,,,,,8.22,0.87,0,1502.295455,3.977272727,7.659090909,9.340909091,17.34090909,-15.713,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1219.67,Y-31.5880,,,,,,,362.7,30,125.6457847,1502.992003,25.25558147,10.68577141,12.08597134,19.77074309,-15.713,-31.588,0,-63.176,63.176,-4.5,0,Conventional,3.1,63.2,1.5,186.66,279.99,Cut with Feed,63.176,Face Milling
1249.67,G04,X1.0000,,,,,,8.06,1.18,0,1499,1.571428571,1.957983193,6.773109244,21.48739496,-15.713,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1250.85,X-12.5380,,,,,,,7.38,1.51,126.1644737,1499.065789,22.52631579,51.96052632,4.855263158,14.26315789,-12.538,-31.588,3.175,0,3.175,-4.5,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
1252.36,G04,X1.0000,,,,,,0.1,0.9,0,1502.406593,4.769230769,5.692307692,0.10989011,23.61538462,-12.538,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1253.26,Y31.5880,,,,,,,311.7,30.12,125.9953535,1502.504812,26.71722536,18.08961168,10.34517093,16.11085297,-12.538,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1283.38,G04,X1.0000,,,,,,6.75,0.87,0,1499,1.034090909,3.420454545,7.670454545,26,-12.538,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1284.25,X-9.3630,,,,,,,11.91,1.78,108.0223464,1502.351955,19.77094972,31.26815642,6.653631285,23.81564246,-9.363,31.588,3.175,0,3.175,-4.5,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1286.03,G04,X1.0000,,,,,,8.23,0.89,0,1502.333333,3.855555556,8.277777778,9.144444444,17.06666667,-9.363,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1286.92,Y-31.5880,,,,,,,365.45,24.86,151.9742662,1502.470044,29.03377563,10.11379172,14.69441094,22.36067551,-9.363,-31.588,0,-63.176,63.176,-4.5,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
1311.78,G04,X1.0000,,,,,,8.81,1.2,23.80165289,1499,1.595041322,0.933884298,7.280991736,22.7107438,-9.363,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1312.98,X-6.1880,,,,,,,7.98,1.22,150.7642276,1504.121951,24.68292683,23.15447154,6.487804878,15.18699187,-6.188,-31.588,3.175,0,3.175,-4.5,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1314.2,G04,X1.0000,,,,,,1.19,1.2,0,1501.31405,6.256198347,7.859504132,0.983471074,23.52892562,-6.188,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1315.4,Y31.5880,,,,,,,260.84,24.76,151.9386354,1503.089625,31.77634235,16.89786031,10.53048042,15.42309245,-6.188,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1340.16,G04,X1.0000,,,,,,10.16,1.23,0,1499,1.346774194,2.564516129,8.193548387,26.70967742,-6.188,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1341.39,X-3.0130,,,,,,,12.45,1.17,150.7118644,1501.542373,24.20338983,34.8220339,10.55084746,22.5,-3.013,31.588,3.175,0,3.175,-4.5,0,Climb,3,4.4,1.5,10.19,15.285,Cut with Feed,3.175,Face Milling
1342.56,G04,X1.0000,,,,,,19.83,2.09,0,2768.438095,25.41904762,6.642857143,9.442857143,23.08571429,-3.013,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1344.65,Y-31.5880,,,,,,,444.97,16.64,228.8624625,4500,23.78558559,11.01441441,26.72492492,22.77777778,-3.013,-31.588,0,-63.176,63.176,-4.5,0,Conventional,3.1,63.2,1.5,186.66,279.99,Cut with Feed,63.176,Face Milling
1361.29,G04,X1.0000,,,,,,6.37,0.9,0,4500,3.010989011,1.681318681,7,25.34065934,-3.013,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1362.19,X0.1630,,,,,,,2.75,0.9,150.989011,4500,15.69230769,58.91208791,3.021978022,20.02197802,0.163,-31.588,3.176,0,3.176,-4.5,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.176,Face Milling
1363.09,G04,X1.0000,,,,,,3.46,1.2,0,4500,7.652892562,8.380165289,2.859504132,25.95867769,0.163,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1364.29,Y31.5880,,,,,,,220.02,16.49,228.8612121,4500,26.03151515,36.29575758,13.33454545,19.89757576,0.163,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1380.78,G04,X1.0000,,,,,,10.43,1.17,0,4500,3.076271186,7.703389831,8.838983051,29.73728814,0.163,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1381.95,X3.3380,,,,,,,13.94,0.91,226.5108696,4500,21.25,31.42391304,15.15217391,23.98913043,3.338,31.588,3.175,0,3.175,-4.5,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1382.86,G04,X1.0000,,,,,,6.81,0.86,0,4500,4.32183908,6.344827586,7.827586207,23.67816092,3.338,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1383.72,Y-31.5880,,,,,,,399.71,12.52,297.9409417,4500,28.61931365,9.741420591,31.90023943,22.61213089,3.338,-31.588,0,-63.176,63.176,-4.5,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
1396.24,G04,X1.0000,,,,,,8.91,1.22,0,4500,3.382113821,1.991869919,7.243902439,24.93495935,3.338,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1397.46,X6.5130,,,,,,,1.5,0.61,300.0806452,4500.16129,24.51612903,23.79032258,2.419354839,18.62903226,6.513,-31.588,3.175,0,3.175,-4.5,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1398.07,G04,X1.0000,,,,,,1.99,0.91,0,4503.369565,5.391304348,3.380434783,2.163043478,28,6.513,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1398.98,Y31.5880,,,,,,,170.46,12.75,298.0681818,4500,27.94278997,43.68338558,13.35893417,20.39028213,6.513,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1411.73,G04,X1.0000,,,,,,7.9,0.91,0,4500,3.119565217,6.510869565,8.586956522,29.30434783,6.513,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1412.64,X9.6880,,,,,,,3.45,0.6,300.0327869,4500.163934,20.90163934,15.98360656,5.655737705,21.52459016,9.688,31.588,3.175,0,3.175,-4.5,0,Climb,3.1,4.4,1.5,10.2,15.3,Cut with Feed,3.175,Face Milling
1413.24,G04,X1.0000,,,,,,12.71,1.21,0,4502.540984,7.270491803,7.360655738,10.41803279,25.7295082,9.688,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1414.45,Y-31.5880,,,,,,,408.46,9.84,380.613198,4500,31.8142132,9.185786802,41.4680203,22.3857868,9.688,-31.588,0,-63.176,63.176,-4.5,0,Conventional,3.2,63.2,1.5,192.98,289.47,Cut with Feed,63.176,Face Milling
1424.29,G04,X1.0000,,,,,,9.3,1.19,0,4500,3.4,3.708333333,7.75,27.3,9.688,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1425.48,X12.8630,,,,,,,15.16,0.59,374.65,4500,26.53333333,97.26666667,25.26666667,27.7,12.863,-31.588,3.175,0,3.175,-4.5,0,Conventional,3,4.4,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
1426.07,G04,X1.0000,,,,,,2.08,0.92,0,4500,4.247311828,2.698924731,2.23655914,29.17204301,12.863,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
