Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation
786.28,X-9.3630,,,,,,,6.08,0.61,374.8548387,4500.16129,25.98387097,38.11290323,9.806451613,23.90322581,-9.363,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,3,10.42,31.26,Cut with Feed,3.175,Face Milling
786.89,G04,X1.0000,,,,,,5.2,0.92,0,4503.225806,6.967741935,5.290322581,5.591397849,20.02150538,-9.363,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
787.81,Y-31.5880,,,,,,,634.21,14.9,251.4842388,4500,34.98993964,16.02615694,42.53588196,22.83366868,-9.363,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,3,192.78,578.34,Cut with Feed,63.176,Face Milling
802.71,G04,X1.0000,,,,,,9.08,1.19,0,4500,3.183333333,5.141666667,7.566666667,21.98333333,-9.363,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
803.9,X-6.1880,,,,,,,4.58,0.59,252.7166667,4500.166667,32.16666667,146.9,7.633333333,20.6,-6.188,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,3,10.33,30.99,Cut with Feed,3.175,Face Milling
804.49,G04,X1.0000,,,,,,3.96,1.18,0,4502.436975,8.882352941,4.672268908,3.327731092,25.95798319,-6.188,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
805.67,Y31.5880,,,,,,,182.99,14.68,256.8250511,4500,34.5745405,55.14363513,12.45677332,19.17562968,-6.188,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,3,192.87,578.61,Cut with Feed,63.176,Face Milling
820.35,G04,X1.0000,,,,,,10.79,1.18,0,4500,3.12605042,9.168067227,9.067226891,28.70588235,-6.188,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
821.53,X-3.0130,,,,,,,29.02,0.62,254.1428571,4500.15873,25.20634921,8.26984127,46.06349206,22,-3.013,31.588,3.175,0,3.175,-6,0,Climb,3,4.4,3,10.19,30.57,Cut with Feed,3.175,Face Milling
822.15,G04,X1.0000,,,,,,13.16,2.05,11.21359223,5109.805825,16.1407767,8.490291262,6.388349515,22,-3.013,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
824.2,Y-31.5880,,,,,,,196.64,12.67,297.5433754,5998.526814,44.15930599,9.574132492,15.50788644,22.64747634,-3.013,-31.588,0,-63.176,63.176,-6,0,Conventional,3.1,63.2,3,186.66,559.98,Cut with Feed,63.176,Face Milling
836.87,G04,X1.0000,,,,,,6.06,0.9,0,5998.89011,4.813186813,0.989010989,6.659340659,23.9010989,-3.013,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
837.77,X0.1630,,,,,,,6.2,0.88,213.5955056,5992.370787,36.15730337,58.34831461,6.966292135,17.78651685,0.163,-31.588,3.176,0,3.176,-6,0,Conventional,3.1,4.5,3,10.55,31.65,Cut with Feed,3.176,Face Milling
838.65,G04,X1.0000,,,,,,1.99,0.91,0,5998.891304,7.597826087,2.641304348,2.163043478,25.73913043,0.163,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
839.56,Y31.5880,,,,,,,155.04,12.52,304.7565842,5998.537111,43.59696728,85.34317638,12.37350359,21.66400638,0.163,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,3,192.65,577.95,Cut with Feed,63.176,Face Milling
852.08,G04,X1.0000,,,,,,7.96,0.91,0,5998.891304,4.010869565,7.826086957,8.652173913,27.65217391,0.163,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
852.99,X3.3380,,,,,,,14.48,0.89,196.5555556,5992.333333,28.57777778,23.2,16.08888889,29.22222222,3.338,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,3,10.42,31.26,Cut with Feed,3.175,Face Milling
853.88,G04,X1.0000,,,,,,8.23,0.91,0,5998.891304,7.260869565,9.945652174,8.945652174,24.66304348,3.338,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
854.79,Y-31.5880,,,,,,,340.43,9.46,400.8416051,5997.711721,54.50791975,33.80253432,35.94825766,23.49313622,3.338,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,3,192.78,578.34,Cut with Feed,63.176,Face Milling
864.25,G04,X1.0000,,,,,,6.74,0.87,0,5998.886364,4.329545455,1.443181818,7.659090909,25.05681818,3.338,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
865.12,X6.5130,,,,,,,6.16,0.61,203.5,5989.322581,27.91935484,57.87096774,9.935483871,16.5,6.513,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,3,10.33,30.99,Cut with Feed,3.175,Face Milling
865.73,G04,X1.0000,,,,,,3.7,1.21,0,6001.377049,12.76229508,4.344262295,3.032786885,27.6557377,6.513,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
866.94,Y31.5880,,,,,,,118.59,9.27,406.5614224,5998.342672,51.51616379,78.93103448,12.77909483,22.08728448,6.513,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,3,192.87,578.61,Cut with Feed,63.176,Face Milling
876.21,G04,X1.0000,,,,,,7.56,0.9,0,5999,4.32967033,7.318681319,8.307692308,23.34065934,6.513,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
877.11,X9.6880,,,,,,,13.26,0.6,206.8360656,5993.918033,23.13114754,41.01639344,21.73770492,23.95081967,9.688,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.4,3,10.2,30.6,Cut with Feed,3.175,Face Milling
877.71,G04,X1.0000,,,,,,8.7,1.22,0,5998.918699,11.56910569,6.235772358,7.073170732,20.23577236,9.688,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
878.93,Y-31.5880,,,,,,,306.09,14.66,257.8241309,5998.802318,42.26448534,18.82890252,20.86503067,23.14792093,9.688,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,3,192.98,578.94,Cut with Feed,63.176,Face Milling
893.59,G04,X1.0000,,,,,,9.27,1.19,0,5998.916667,5.225,2.516666667,7.725,23.94166667,9.688,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
894.78,X12.8630,,,,,,,4.08,0.58,253.6271186,5989.169492,39.76271186,141.6271186,6.915254237,15.16949153,12.863,-31.588,3.175,0,3.175,-6,0,Conventional,3,4.4,3,10.09,30.27,Cut with Feed,3.175,Face Milling
895.36,G04,X1.0000,,,,,,2.78,1.17,0,5998.915254,11.66101695,12.53389831,2.355932203,25.56779661,12.863,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
896.53,Y31.5880,,,,,,,183.9,14.71,257.8247283,5998.796196,41.23505435,85.81046196,12.49320652,20.03464674,12.863,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,3,186.77,560.31,Cut with Feed,63.176,Face Milling
911.24,G04,X1.0000,,,,,,9.18,1.15,0,5998.913793,4.413793103,9.25,7.913793103,25.37931034,12.863,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
912.39,X16.0380,,,,,,,4.57,0.59,253.7,5989.166667,32.63333333,53.2,7.616666667,19.68333333,16.038,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,3,10.42,31.26,Cut with Feed,3.175,Face Milling
912.98,G04,X1.0000,,,,,,8.8,1.2,5.041322314,5998.917355,13.47107438,9.991735537,7.272727273,20.16528926,16.038,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
914.18,Y-31.5880,,,,,,,226.43,6.12,609.004894,5996.993475,73.96247961,35.16313214,36.93800979,22.3132137,16.038,-31.588,0,-63.176,63.176,-6,0,Conventional,6.4,63.2,3,192.79,578.37,Cut with Feed,63.176,Face Milling
920.3,G04,X1.0000,,,,,,10.28,1.19,5.083333333,5998.916667,6.35,2.983333333,8.566666667,23.46666667,16.038,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
921.49,X19.2130,,,,,,,5.1,0.3,590.3225806,5989.645161,46.29032258,147.7096774,16.4516129,20.16129032,19.213,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,3,10.33,30.99,Cut with Feed,3.175,Face Milling
921.79,G04,X1.0000,,,,,,1.63,1.19,5.083333333,6001.333333,11.56666667,7.416666667,1.358333333,27.56666667,19.213,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
922.98,Y31.5880,,,,,,,84.67,6.19,609.016129,5998.048387,65.67903226,114.7274194,13.65645161,21.08548387,19.213,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,3,192.87,578.61,Cut with Feed,63.176,Face Milling
929.17,G04,X1.0000,,,,,,7.54,0.86,0,5999,4.666666667,5.988505747,8.666666667,31.63218391,19.213,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
930.03,X22.3880,,,,,,,9.14,0.61,295.1612903,5994.16129,31.72580645,5.419354839,14.74193548,18.75806452,22.388,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.4,3,10.2,30.6,Cut with Feed,3.175,Face Milling
930.64,G04,X1.0000,,,,,,7.12,0.89,0,5998.888889,8.011111111,7.866666667,7.911111111,23.92222222,22.388,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
931.53,Y-31.5880,,,,,,,102.23,6.39,596.35625,5997.5625,71.84375,10.6375,15.9734375,24.7109375,22.388,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,3,192.98,578.94,Cut with Feed,63.176,Face Milling
937.92,G04,X1.0000,,,,,,7.95,0.91,0,5998.891304,5.456521739,2.336956522,8.641304348,24,22.388,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
938.83,X25.5630,,,,,,,6.97,0.58,216.7627119,5994.084746,42.96610169,68.98305085,11.81355932,16.25423729,25.563,-31.588,3.175,0,3.175,-6,0,Conventional,3,4.4,3,10.09,30.27,Cut with Feed,3.175,Face Milling
939.41,G04,X1.0000,,,,,,2.05,0.88,0,5998.88764,8.292134831,6.438202247,2.303370787,30.43820225,25.563,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
940.29,Y31.5880,,,,,,,99.11,6.48,596.9491525,5997.135593,63.02619414,119.3620955,15.27118644,18.36209553,25.563,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,3,186.77,560.31,Cut with Feed,63.176,Face Milling
946.77,G04,X1.0000,,,,,,7.67,0.92,6.559139785,5998.892473,5.290322581,6.225806452,8.247311828,25.69892473,25.563,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
947.69,X28.7380,,,,,,,0.09,0.3,590.3225806,5989.322581,31.29032258,84.70967742,0.290322581,27.96774194,28.738,31.588,3.175,0,3.175,-6,0,Climb,1.4,4.5,3,5.94,17.82,Cut with Feed,3.175,Face Milling
947.99,G04,X1.0000,,,,,,9.97,1.18,5.12605042,5999,6.344537815,9.109243697,8.378151261,27.01680672,28.738,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
949.17,Y-31.5880,,,,,,,130.71,6.36,593.689168,5999,24.9010989,10.98744113,20.51962323,25.75510204,28.738,-31.588,0,-63.176,63.176,-6,0,Conventional,4.6,59.6,3,83.01,249.03,Cut with Feed,63.176,Face Milling
955.53,G04,X1.0000,,,,,,6.74,0.9,6.703296703,5999,4,10.92307692,7.406593407,22.01098901,28.738,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
956.43,X31.5880,Y-30.0000,,,,,,4.08,0.31,590.9375,5999,4,34.40625,12.75,23,31.588,-30,2.85,1.588,3.262551762,-6,0,Conventional,0,0,3,0,0,Air-Cut,3.262551762,Face Milling
956.74,G04,X1.0000,,,,,,3.81,1.2,5.041322314,5999,4,8.181818182,3.148760331,23,31.588,-30,0,0,0,-6,0,,0,0,,0,0,Dwell,0,
957.94,Y36.5740,,,,,,,106.63,6.67,597.2065868,5999,4.184131737,8.172155689,15.96257485,22.63023952,31.588,36.574,0,66.574,66.574,-6,0,,0,0,0,0,0,Air-Cut,66.574,
964.61,G04,X1.0000,,,,,,7.87,0.9,6.703296703,5999,4,4.307692308,8.648351648,20.57142857,31.588,36.574,0,0,0,-6,0,,0,0,,0,0,Dwell,0,
965.51,Z-4.0000,,,,,,,2.79,0.3,590.3225806,5999,4,3.967741935,9,39.74193548,31.588,36.574,0,0,0,-4,2,,0,0,0,0,0,Air-cut in Z while retracting,2,
965.81,G04,X1.0000,,,,,,102.75,6.25,53.07667732,5250.995208,7.370607029,16.40894569,16.41373802,25.00479233,31.588,36.574,0,0,0,-4,0,,0,0,,0,0,Dwell,0,
972.06,Z-7.5000,,,,,,,54.88,8.34,24.97005988,4500,3,1.143712575,6.57245509,11.14371257,31.588,36.574,0,0,3,-7.5,-3.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,3,Contouring
980.4,G04,X1.0000,,,,,,7.57,1.15,0,4500,3,1.215517241,6.525862069,19.00862069,31.588,36.574,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
981.55,X31.7120,Y34.4440,,,,,,13.04,1.79,188.2888889,4501.722222,6.222222222,28.31666667,7.244444444,21.64444444,31.712,34.444,0.124,-2.13,2.133606337,-7.5,0,,3.8,1.9,0,5.66,0,Cut with Feed,2.133606337,Contouring
983.34,G04,X1.0000,,,,,,4.45,2.08,0,4500,3.622009569,6.244019139,2.129186603,18.42105263,31.712,34.444,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
985.42,X34.7630,Y28.9450,,,,,,20.08,1.51,227.4934211,4500,11.58552632,18.95394737,13.21052632,22.19736842,34.763,28.945,3.051,-5.499,6.288688417,-7.5,0,,3.9,6.3,0,8.54,0,Cut with Feed,6.288688417,Contouring
986.93,G04,X1.0000,,,,,,4.97,1.15,0,4500,3.517241379,6.189655172,4.284482759,17.25862069,34.763,28.945,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
988.08,X39.7630,,,,,,,5.69,1.49,224.4733333,4500,3,24.66,3.793333333,15.20666667,39.763,28.945,5,0,5,-7.5,0,,0,0,0,0,0,Air-Cut,5,Contouring
989.57,G04,X1.0000,,,,,,2.7,0.89,0,4500,3,4.311111111,3,16.58888889,39.763,28.945,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
990.46,Z-6.0000,,,,,,,1.79,0.59,225.1833333,4500,3,3.983333333,2.983333333,35.96666667,39.763,28.945,0,0,0,-6,1.5,,0,0,0,0,0,Air-cut in Z while retracting,1.5,Contouring
991.05,G04,X1.0000,,,,,,64.28,2.99,0,4500,3,50.42333333,21.42666667,29.07666667,39.763,28.945,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Contouring
994.04,Z-7.5000,,,,,,,41.4,8.63,24.13194444,4500,3,1.482638889,4.791666667,11.49305556,39.763,28.945,0,0,1.5,-7.5,-1.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1.5,Contouring
1002.67,G04,X1.0000,,,,,,4.36,0.91,0,4500,3,1.358695652,4.739130435,20.05434783,39.763,28.945,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1003.58,X27.4830,Y34.7630,,,,,,18.45,2.09,196.4666667,4500,6.352380952,24.00952381,8.785714286,20.99047619,27.483,34.763,-12.28,5.818,13.58850706,-7.5,0,,5.5,3.1,0,7.6,0,Cut with Feed,13.58850706,Contouring
1005.67,G04,X1.0000,,,,,,1.33,0.88,0,4500,3.752808989,6.921348315,1.494382022,16.01123596,27.483,34.763,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1006.55,G02,X28.9660,Y32.8500,R7.9380,,,,13.2,0.9,172.4175824,4500,15.85714286,17.52747253,14.50549451,19.64835165,28.966,32.85,1.483,-1.913,2.429984745,-7.5,0,,0.5,0.4,0,0.1,0,Cut with Feed,2.429984745,Contouring
1007.45,G04,X1.0000,,,,,,2.16,0.89,0,4500,3.788888889,5.211111111,2.4,16.37777778,28.966,32.85,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1008.34,X34.7630,Y22.3990,,,,,,44.2,3.28,228.3039514,4500,15.69300912,37.40425532,13.43465046,21.98480243,34.763,22.399,5.797,-10.451,11.95109242,-7.5,0,,6.8,11.8,0,30.52,0,Cut with Feed,11.95109242,Contouring
1011.62,G04,X1.0000,,,,,,3.9,0.89,0,4500,3.333333333,7.088888889,4.333333333,17.65555556,34.763,22.399,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1012.51,X39.7630,,,,,,,7.19,1.49,181.6733333,4500,3,23.50666667,4.793333333,15.2,39.763,22.399,5,0,5,-7.5,0,,0,0,0,0,0,Air-Cut,5,Contouring
1014,G04,X1.0000,,,,,,4.45,1.18,0,4500,3,6.705882353,3.739495798,15.19327731,39.763,22.399,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1015.18,Z-6.5000,,,,,,,6.73,2.43,24.89754098,4500,3,4.614754098,2.758196721,38.85655738,39.763,22.399,0,0,0,-6.5,1,,0,0,0,0,0,Air-cut in Z while retracting,1,Contouring
1017.61,G04,X1.0000,,,,,,3,0.93,168.9361702,4500,3,5.127659574,3.191489362,30.27659574,39.763,22.399,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
1018.54,X-29.0720,Y-39.7630,,,,,,15.96,0.31,15383.75,4500,3,107.125,49.875,26.0625,-29.072,-39.763,-68.835,-62.162,92.74897018,-6.5,0,,58.9,52,0,665.15,0,No Cut - Rapid motion,92.74897018,Contouring
1018.85,G04,X1.0000,,,,,,8.99,1.23,0,4500,3,7,7.25,27.86290323,-29.072,-39.763,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
1020.08,Z-7.5000,,,,,,,35.07,8.22,24.97205346,4500,3,2.29890644,4.261239368,11.44106926,-29.072,-39.763,0,0,0.5,-7.5,-1,,0,0,0,71.25573925,0,Air-cut in Z while plunging,0.5,Contouring
1028.3,G04,X1.0000,,,,,,4.82,1.18,0,4500,3,1.512605042,4.050420168,18.99159664,-29.072,-39.763,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1029.48,Y-34.7630,,,,,,,10.75,1.53,191.4805195,4502.012987,10.93506494,10.7012987,6.980519481,21.25974026,-29.072,-34.763,0,5,5,-7.5,0,,6.1,1.6,0,8.08,0,Cut with Feed,5,Contouring
1031.01,G04,X1.0000,,,,,,2.57,0.9,0,4500,4.769230769,6,2.824175824,25.28571429,-29.072,-34.763,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1031.91,X-33.4300,Y-32.8680,,,,,,12.85,1.21,227.1229508,4500,9.040983607,22.37704918,10.53278689,23.48360656,-33.43,-32.868,-4.358,1.895,4.75217729,-7.5,0,,4.4,2.3,0,3.99,0,Cut with Feed,4.75217729,Contouring
1033.12,G04,X1.0000,,,,,,4.58,1.2,0,4500,3,11.10743802,3.785123967,26.25619835,-33.43,-32.868,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1034.32,G02,X-33.9850,Y-32.6080,R11.1130,,,,1.99,0.28,0,4500,3,22.44827586,6.862068966,27,-33.985,-32.608,-0.555,0.26,0.612960231,-7.5,0,,0.1,0,0,0.02,0,Cut with Feed,0.612960231,Contouring
1034.6,G04,X1.0000,,,,,,2.81,0.9,0,4500,3,7.582417582,3.087912088,27.24175824,-33.985,-32.608,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1035.5,X-39.7630,Y-29.7090,,,,,,17.19,1.84,227.7621622,4500,3,31.21621622,9.291891892,19,-39.763,-29.709,-5.778,2.899,6.464478711,-7.5,0,,0,0,0,0,0,Air-Cut,6.464478711,Contouring
1037.34,G04,X1.0000,,,,,,2.68,0.88,0,4500,3,7.674157303,3.011235955,19.19101124,-39.763,-29.709,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1038.22,Z-6.5000,,,,,,,7.68,2.44,23.0122449,4500,3,6.628571429,3.134693878,38.2244898,-39.763,-29.709,0,0,0,-6.5,1,,0,0,0,0,0,Air-cut in Z while retracting,1,Contouring
1040.66,G04,X1.0000,,,,,,6.26,2.09,81.14285714,4500,3,7.952380952,2.980952381,30.47619048,-39.763,-29.709,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
1042.75,X-21.1080,Y-39.7630,,,,,,26.48,0.3,16490.32258,4500,3,259.7096774,85.41935484,27.96774194,-21.108,-39.763,18.655,-10.054,21.19178947,-6.5,0,,0,0,0,0,0,No Cut - Rapid motion,21.19178947,Contouring
1043.05,G04,X1.0000,,,,,,5.56,0.87,0,4500,3,5.284090909,6.318181818,26.86363636,-21.108,-39.763,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
1043.92,Z-7.5000,,,,,,,43.74,8.68,24.10817031,4500,3,0.585730725,5.033371692,11.49021864,-21.108,-39.763,0,0,0.5,-7.5,-1,,0,0,0,71.25573925,0,Air-cut in Z while plunging,0.5,Contouring
1052.6,G04,X1.0000,,,,,,3.76,0.91,0,4500,3,0.717391304,4.086956522,20.68478261,-21.108,-39.763,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1053.51,Y-34.7630,,,,,,,11.93,1.5,191.9205298,4501.986755,12.89403974,8.01986755,7.900662252,21.21854305,-21.108,-34.763,0,5,5,-7.5,0,Climb,7.1,1.6,1.5,8.61,12.915,Cut with Feed,5,Contouring
1055.01,G04,X1.0000,,,,,,1.3,0.87,0,4500,4.840909091,4.284090909,1.477272727,26.29545455,-21.108,-34.763,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1055.88,X-32.1650,Y-29.9560,,,,,,51.69,3.3,228.3081571,4500,18.29003021,24.97583082,15.6163142,21.91238671,-32.165,-29.956,-11.057,4.807,12.05672003,-7.5,0,Climb,12.4,6.4,1.5,41.06,61.59,Cut with Feed,12.05672003,Contouring
1059.18,G04,X1.0000,,,,,,1.92,0.89,0,4500,3.344444444,9.344444444,2.133333333,25.97777778,-32.165,-29.956,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1060.07,G02,X-34.7630,Y-28.1350,R7.9380,,,,11.32,0.91,215.3913043,4500,4.304347826,25.85869565,12.30434783,24.32608696,-34.763,-28.135,-2.598,1.821,3.194145675,-7.5,0,Climb,1.3,0.7,1.5,0.31,0.465,Cut with Feed,3.194145675,Contouring
1060.98,G04,X1.0000,,,,,,6.18,1.21,0,4500,3.081967213,11.62295082,5.06557377,24.46721311,-34.763,-28.135,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1062.19,X-32.4580,Y-25.9520,,,,,,8.3,0.87,226.3977273,4500,22.36363636,81.68181818,9.431818182,19.78409091,-32.458,-25.952,2.305,2.183,3.174667542,-7.5,0,Climb,3.9,5.2,1.5,13.2,19.8,Cut with Feed,3.174667542,Contouring
1063.06,G04,X1.0000,,,,,,3.72,0.89,0,4500,4.988888889,3.044444444,4.133333333,25.3,-32.458,-25.952,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1063.95,G02,X-33.7630,Y-22.6770,R4.7630,,,,13.58,1.18,202.3697479,4500,12.42857143,34.44537815,11.41176471,24.22689076,-33.763,-22.677,-1.305,3.275,3.611310802,-7.5,0,Climb,0.3,0.6,1.5,0.16,0.24,Cut with Feed,3.611310802,Contouring
1065.13,G04,X1.0000,,,,,,3.62,0.88,0,4500,4.449438202,12.21348315,4.06741573,25.37078652,-33.763,-22.677,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1066.01,Y2.1620,,,,,,,59.91,6.7,218.0789866,4500,18.74813711,25.82414307,8.928464978,22.11624441,-33.763,2.162,0,24.839,24.839,-7.5,0,Climb,2.7,28.9,1.5,75.41,113.115,Cut with Feed,24.839,Contouring
1072.71,G04,X1.0000,,,,,,4.82,0.88,0,4500,4.348314607,11.93258427,5.415730337,25.02247191,-33.763,2.162,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1073.59,Y27.0000,,,,,,,95.13,6.84,218.9708029,4500,18.51094891,23.04233577,13.88759124,19.37080292,-33.763,27,0,24.838,24.838,-7.5,0,Climb,2.7,28.9,1.5,69.52,104.28,Cut with Feed,24.838,Contouring
1080.43,G04,X1.0000,,,,,,6.49,0.86,0,4500,4.448275862,13.29885057,7.459770115,25,-33.763,27,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1081.29,G02,X-27.0000,Y33.7630,R6.7630,,,,31.08,2.79,223.1107143,4500,13.20357143,30.38571429,11.1,24.36071429,-27,33.763,6.763,6.763,10.62329556,-7.5,0,Climb,4.7,4.6,1.5,11.38,17.07,Cut with Feed,10.62329556,Contouring
1084.08,G04,X1.0000,,,,,,7.02,1.2,0,4500,6.082644628,11.47107438,5.801652893,22.52892562,-27,33.763,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1085.28,X22.0250,,,,,,,220.77,12.8,228.8212334,4500,17.87197502,26.47697112,17.23419204,25.30210773,22.025,33.763,49.025,0,49.025,-7.5,0,Climb,51.8,2.7,1.5,143.28,214.92,Cut with Feed,49.025,Contouring
1098.08,G04,X1.0000,,,,,,9.03,1.19,0,4500,4.325,7.75,7.525,19.83333333,22.025,33.763,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1099.27,G02,X26.1890,Y31.3100,R4.7630,,,,32.09,1.22,227.1382114,4500.081301,13.96747967,26.04065041,26.08943089,24.75609756,26.189,31.31,4.164,-2.453,5.068616737,-7.5,0,Climb,0,0,1.5,0,0,Air-Cut,5.068616737,Contouring
1100.49,G04,X1.0000,,,,,,3.04,1.21,0,4502.377049,6.032786885,8.991803279,2.491803279,19.5,26.189,31.31,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1101.7,X33.1650,Y18.7330,,,,,,64.09,3.9,228.4143223,4500,20.32992327,32.50895141,16.39130435,25.74168798,33.165,18.733,6.976,-12.577,14.3821245,-7.5,0,Climb,9.6,15.8,1.5,52.83,79.245,Cut with Feed,14.3821245,Contouring
1105.6,G04,X1.0000,,,,,,4.29,0.89,0,4500,3.433333333,6.3,4.766666667,18.77777778,33.165,18.733,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1106.49,G02,X33.7630,Y16.4230,R4.7630,,,,8.74,0.87,157.8522727,4500,13.23863636,6.670454545,9.931818182,24.59090909,33.763,16.423,0.598,-2.31,2.41183323,-7.5,0,Climb,0,0,1.5,0,0,Air-Cut,2.41183323,Contouring
1107.36,G04,X1.0000,,,,,,4,0.89,0,4500,4.477777778,7.5,4.444444444,18.82222222,33.763,16.423,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Contouring
1108.25,Y-25.0000,,,,,,,123.13,10.92,228.7904849,4500,19.90576395,28.15279048,11.26532479,23.98353156,33.763,-25,0,-41.423,41.423,-7.5,0,Climb,2.7,45.5,1.5,120.72,181.08,Cut with Feed,41.423,Contouring
