Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Modal G-Code
770.71,Y-12.5380,,,,,,,0.02,0.63,190.5,4500.15625,27.03125,66.609375,0.03125,22.984375,-31.588,-12.538,0,3.175,3.175,-6,0,Climb,4.5,3.1,3,10.55,31.65,Cut with Feed,3.175,Face Milling
771.34,G04,X1.0000,,,,,,0.97,0.95,0,4503.4375,7.604166667,12.51041667,1.010416667,26.92708333,-31.588,-12.538,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
772.29,X31.5880,,,,,,,106.16,10,372.956044,4500.30969,45.88311688,88.60839161,10.60539461,18.04795205,31.588,-12.538,63.176,0,63.176,-6,0,Conventional,63.2,3.2,3,192.65,577.95,Cut with Feed,63.176,Face Milling
782.29,G04,X1.0000,,,,,,3.52,1.25,44.6031746,4500,2.468253968,12.35714286,2.793650794,28.97619048,31.588,-12.538,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
783.54,Y-9.3630,,,,,,,13.45,0.64,375.1384615,4500,34.56923077,36.52307692,20.69230769,27.52307692,31.588,-9.363,0,3.175,3.175,-6,0,Conventional,4.6,3.1,3,10.73,32.19,Cut with Feed,3.175,Face Milling
784.18,G04,X1.0000,,,,,,0.87,0.94,0,4500,4.936842105,5.410526316,0.915789474,28.92631579,31.588,-9.363,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
785.12,X-31.5880,,,,,,,464.74,14.64,256.8300341,4500,40.21569966,35.88122867,31.72286689,23.7665529,-31.588,-9.363,-63.176,0,63.176,-6,0,Climb,63.2,3.2,3,192.47,577.41,Cut with Feed,63.176,Face Milling
799.76,G04,X1.0000,,,,,,8.52,1.29,0,4500,3.423076923,12.22307692,6.553846154,29.64615385,-31.588,-9.363,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
801.05,Y-6.1880,,,,,,,5.44,0.65,253.1060606,4500.151515,33.33333333,46.54545455,8.242424242,19.60606061,-31.588,-6.188,0,3.175,3.175,-6,0,Climb,4.4,3.1,3,10.33,30.99,Cut with Feed,3.175,Face Milling
801.7,G04,X1.0000,,,,,,0.69,0.96,0,4503.195876,8.030927835,14.71134021,0.711340206,28.62886598,-31.588,-6.188,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
802.66,X31.5880,,,,,,,114.45,14.98,253.4162775,4500,38.1987992,74.60373582,7.63509006,18.27218145,31.588,-6.188,63.176,0,63.176,-6,0,Conventional,63.2,3.2,3,192.87,578.61,Cut with Feed,63.176,Face Milling
817.64,G04,X1.0000,,,,,,1.06,0.95,0,4500,3.145833333,7.635416667,1.104166667,29.60416667,31.588,-6.188,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
818.59,Y-3.0130,,,,,,,12.33,0.95,231.71875,4503.229167,29.83333333,8.177083333,12.84375,21.125,31.588,-3.013,0,3.175,3.175,-6,0,Conventional,4.5,3,3,10.49,31.47,Cut with Feed,3.175,Face Milling
819.54,G04,X1.0000,,,,,,1.99,0.95,0,4513.125,7.145833333,2.4375,2.072916667,29.90625,31.588,-3.013,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
820.49,X-31.5880,,,,,,,255.43,12.39,304.7540323,5992.180645,51.71532258,33.05725806,20.59919355,24.27177419,-31.588,-3.013,-63.176,0,63.176,-6,0,Climb,63.2,3.1,3,186.36,559.08,Cut with Feed,63.176,Face Milling
832.88,G04,X1.0000,,,,,,5.36,0.95,0,5999,5.6875,12.86458333,5.583333333,25.35416667,-31.588,-3.013,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
833.83,Y0.1630,,,,,,,0.66,0.95,200.15625,5995.770833,32.73958333,50.47916667,0.6875,19.45833333,-31.588,0.163,0,3.176,3.176,-6,0,Climb,4.5,3.1,3,10.55,31.65,Cut with Feed,3.176,Face Milling
834.78,G04,X1.0000,,,,,,2.63,0.94,0,5998.894737,9.042105263,15.38947368,2.768421053,25.88421053,-31.588,0.163,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
835.72,X31.5880,,,,,,,55.04,12.45,304.7552167,5998.502408,50.03370787,104.8868379,4.417335474,18.20545746,31.588,0.163,63.176,0,63.176,-6,0,Conventional,63.2,3.2,3,192.65,577.95,Cut with Feed,63.176,Face Milling
848.17,G04,X1.0000,,,,,,0,0.92,0,5999,5.322580645,10.25806452,0,30.64516129,31.588,0.163,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
849.09,Y3.3380,,,,,,,14.12,0.94,199.0526316,5995.631579,31.94736842,6.926315789,14.86315789,24.43157895,31.588,3.338,0,3.175,3.175,-6,0,Conventional,4.6,3.1,3,10.73,32.19,Cut with Feed,3.175,Face Milling
850.03,G04,X1.0000,,,,,,2.62,0.94,0,5998.894737,8.694736842,8.263157895,2.757894737,28.88421053,31.588,3.338,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
850.97,X-31.5880,,,,,,,209.08,9.52,398.5383001,5998.664218,55.38509969,41.83105981,21.93913956,24.07240294,-31.588,3.338,-63.176,0,63.176,-6,0,Climb,63.2,3.2,3,192.47,577.41,Cut with Feed,63.176,Face Milling
860.49,G04,X1.0000,,,,,,5.61,0.94,0,5998.894737,5.294736842,9.631578947,5.905263158,26.62105263,-31.588,3.338,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
861.43,Y6.5130,,,,,,,9.3,0.64,400.7384615,5994.076923,42.49230769,116.8,14.30769231,17.69230769,-31.588,6.513,0,3.175,3.175,-6,0,Climb,4.4,3.1,3,10.33,30.99,Cut with Feed,3.175,Face Milling
862.07,G04,X1.0000,,,,,,2.17,0.93,0,5998.893617,8.170212766,9.191489362,2.308510638,29.81914894,-31.588,6.513,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
863,X31.5880,,,,,,,54.24,9.42,406.5683987,5998.003181,57.18345705,92.11346766,5.751855779,20.02439024,31.588,6.513,63.176,0,63.176,-6,0,Conventional,63.2,3.2,3,192.87,578.61,Cut with Feed,63.176,Face Milling
872.42,G04,X1.0000,,,,,,0.73,0.96,0,5998.896907,5.216494845,7.75257732,0.75257732,30.63917526,31.588,6.513,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
873.38,Y9.6880,,,,,,,33.97,0.65,400.8333333,5989.151515,43.27272727,24.81818182,51.46969697,25.07575758,31.588,9.688,0,3.175,3.175,-6,0,Conventional,4.5,3.1,3,10.51,31.53,Cut with Feed,3.175,Face Milling
874.03,G04,X1.0000,,,,,,4.18,0.95,0,5998.895833,8.322916667,4.947916667,4.354166667,29.29166667,31.588,9.688,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
874.98,X-31.5880,,,,,,,251.58,14.88,257.8267293,5998.791807,45.68435191,31.21423774,16.89590329,24.09133647,-31.588,9.688,-63.176,0,63.176,-6,0,Climb,63.2,3.2,3,192.68,578.04,Cut with Feed,63.176,Face Milling
889.86,G04,X1.0000,,,,,,2.93,0.93,0,5998.893617,5.191489362,9,3.117021277,24.27659574,-31.588,9.688,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
890.79,Y12.8630,,,,,,,13.15,0.94,254.2736842,5992.473684,36.14736842,39.36842105,13.84210526,23.38947368,-31.588,12.863,0,3.175,3.175,-6,0,Climb,4.4,3,3,10.09,30.27,Cut with Feed,3.175,Face Milling
891.73,G04,X1.0000,,,,,,2.83,0.94,0,5998.894737,8,12.47368421,2.978947368,26.82105263,-31.588,12.863,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
892.67,X31.5880,,,,,,,92.89,14.85,257.8263795,5998.784657,45.24831763,101.1830417,6.251009421,20.62314939,31.588,12.863,63.176,0,63.176,-6,0,Conventional,63.2,3.2,3,186.77,560.31,Cut with Feed,63.176,Face Milling
907.52,G04,X1.0000,,,,,,1.46,0.93,0,5998.893617,5.20212766,8.723404255,1.553191489,24.63829787,31.588,12.863,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
908.45,Y16.0380,,,,,,,18.25,0.95,192.9791667,5992.4375,36.66666667,37.14583333,19.01041667,23.71875,31.588,16.038,0,3.175,3.175,-6,0,Conventional,4.6,3.1,3,10.73,32.19,Cut with Feed,3.175,Face Milling
909.4,G04,X1.0000,,,,,,1.44,0.94,6.421052632,5998.894737,8.2,4.842105263,1.515789474,31.92631579,31.588,16.038,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
910.34,X-31.5880,,,,,,,154.3,6.29,609.031746,5998.031746,66.90793651,47.0952381,24.49206349,23.72539683,-31.588,16.038,-63.176,0,63.176,-6,0,Climb,63.2,3.2,3,192.47,577.41,Cut with Feed,63.176,Face Milling
916.63,G04,X1.0000,,,,,,3.17,0.94,6.421052632,5998.894737,5.673684211,8.610526316,3.336842105,30.23157895,-31.588,16.038,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
917.57,Y19.2130,,,,,,,0.7,0.33,592.0588235,5989.294118,36.82352941,4.794117647,2.058823529,21.05882353,-31.588,19.213,0,3.175,3.175,-6,0,Climb,4.4,3.1,3,10.33,30.99,Cut with Feed,3.175,Face Milling
917.9,G04,X1.0000,,,,,,5.81,1.25,0,5998.920635,13.41269841,18.5952381,4.611111111,26.8968254,-31.588,19.213,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
919.15,X31.5880,,,,,,,34.98,6.23,609.0224359,5998.00641,70.91346154,98.90705128,5.605769231,17.77884615,31.588,19.213,63.176,0,63.176,-6,0,Conventional,63.2,3.2,3,192.87,578.61,Cut with Feed,63.176,Face Milling
925.38,G04,X1.0000,,,,,,1.01,0.94,6.421052632,5998.894737,5.347368421,8.747368421,1.063157895,31.22105263,31.588,19.213,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
926.32,Y22.3880,,,,,,,1.9,0.31,590.9375,5989.3125,37.78125,77.6875,5.9375,20.1875,31.588,22.388,0,3.175,3.175,-6,0,Conventional,4.5,3.1,3,10.51,31.53,Cut with Feed,3.175,Face Milling
926.63,G04,X1.0000,,,,,,2.89,1.24,0,5998.92,13.424,2.96,2.312,27.296,31.588,22.388,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
927.87,X-31.5880,,,,,,,125.06,6.34,580.3826772,5997.976378,64.86771654,46.62992126,19.69448819,25.22204724,-31.588,22.388,-63.176,0,63.176,-6,0,Climb,63.2,3.2,3,192.68,578.04,Cut with Feed,63.176,Face Milling
934.21,G04,X1.0000,,,,,,3.89,0.95,6.354166667,5998.895833,5.53125,9.270833333,4.052083333,27.32291667,-31.588,22.388,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
935.16,Y25.5630,,,,,,,3.04,0.3,590.3225806,5989.322581,54.74193548,94.83870968,9.806451613,28.06451613,-31.588,25.563,0,3.175,3.175,-6,0,Climb,4.4,3,3,10.09,30.27,Cut with Feed,3.175,Face Milling
935.46,G04,X1.0000,,,,,,3.14,0.94,0,5998.894737,9.915789474,7.231578947,3.305263158,30.33684211,-31.588,25.563,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
936.4,X31.5880,,,,,,,59.16,6.5,580.015361,5996.619048,68.74654378,106.6697389,9.087557604,21.43932412,31.588,25.563,63.176,0,63.176,-6,0,Conventional,63.2,3.2,3,186.77,560.31,Cut with Feed,63.176,Face Milling
942.9,G04,X1.0000,,,,,,0.13,0.93,6.489361702,5999,5.20212766,8.734042553,0.138297872,28.26595745,31.588,25.563,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
943.83,Y28.7380,,,,,,,4.08,0.31,590.9375,5999,23.5,12.84375,12.75,26.15625,31.588,28.738,0,3.175,3.175,-6,0,Conventional,4.6,1.4,3,6.08,18.24,Cut with Feed,3.175,Face Milling
944.14,G04,X1.0000,,,,,,4.12,0.94,0,5998.894737,6.042105263,9.547368421,4.336842105,26.04210526,31.588,28.738,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
945.08,X-31.5880,,,,,,,25.51,6.56,580.2891933,5998.528158,18.75342466,37.59817352,3.882800609,26.87519026,-31.588,28.738,-63.176,0,63.176,-6,0,Climb,59.5,1.4,3,82.86,248.58,Cut with Feed,63.176,Face Milling
951.64,G04,X1.0000,,,,,,0.15,0.94,6.421052632,5999,4.652631579,8.231578947,0.157894737,24,-31.588,28.738,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
952.58,X-30.0000,Y31.5880,,,,,,4.88,0.32,591.5151515,5999,4.03030303,30.51515152,14.78787879,24,-30,31.588,1.588,2.85,3.262551762,-6,0,Both,0,0,3,0,0,Air-Cut,3.262551762,Face Milling
952.9,G04,X1.0000,,,,,,6.36,0.95,0,5999,5,8.895833333,6.625,24.33333333,-30,31.588,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
953.85,X36.5740,,,,,,,31.99,6.63,579.8237952,5999,4.853915663,34.1746988,4.817771084,26.76204819,36.574,31.588,66.574,0,66.574,-6,0,Both,0,0,3,0,0,Air-Cut,66.574,Face Milling
960.48,G04,X1.0000,,,,,,5.4,1.26,25.22047244,5999,5,10.52755906,4.251968504,27.54330709,36.574,31.588,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
961.74,Z-4.0000,,,,,,,1.36,0.33,220.3235294,5999,5,7.970588235,4,31.88235294,36.574,31.588,0,0,0,-4,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Face Milling
962.07,G04,X1.0000,,,,,,7.76,1.85,0,5994.376344,5.268817204,6.661290323,4.172043011,27.12365591,36.574,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
963.92,M5,,,,,,,2.94,0.64,230.7692308,3119.615385,86.58461538,6,4.523076923,24.44615385,36.574,31.588,0,0,0,-4,0,,0,0,0,0,0,,0,Face Milling
964.56,G91,G28,Z0,,,,,3.18,0.63,14765.625,23.734375,0,6,4.96875,51.546875,36.574,31.588,0,0,0,0,4,,0,0,0,0,0,No Cut - Rapid motion,4,Face Milling
965.19,G04,X1.0000,,,,,,3.38,0.92,162.9247312,0,0,7.268817204,3.634408602,18.5483871,36.574,31.588,0,0,0,0,0,,0,0,0,0,0,Dwell,0,Face Milling
966.11,G91,G28,X0,Y0,,,,44.19,0.97,10255.69388,0,0,53.46938776,45.09183673,16.04081633,0,0,-36.574,-31.588,48.32658916,0,0,Both,0,0,6,0,0,No Cut - Rapid motion,48.32658916,Face Milling
967.08,G04,X1.0000,,,,,,14.37,1.03,0,0,0,12,13.81730769,19.10576923,0,0,0,0,0,0,0,,0,0,0,0,0,Dwell,0,Face Milling
968.11,M30,,,,,,,4.81,0.31,0,0,0,12,15.03125,20,0,0,0,0,0,0,0,,0,0,0,0,0,,0,Face Milling
968.42,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,Face Milling
